Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Mặt tiền,Đường vào,Pháp lý,Nội thất,Số tầng,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-long-bien-phuong-ngoc-lam-2-prj-mipec-riverside/ban-71m2-2pn2vs-full-noi-that-tang-cao-huong-dong-nam-san-so-pr42957650,"Dự án Mipec Riverside, Đường Long Biên, Phường Ngọc Lâm, Long Biên, Hà Nội","6,1 tỷ",71 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-5-xa-dong-hoi-prj-eurowindow-river-park/ban-77m2-2pn2vs-tang-trung-huong-nam-dep-rong-rai-pr43100287,"Dự án Eurowindow River Park, Đường 5, Xã Đông Hội, Đông Anh, Hà Nội","3,9 tỷ",77 m²,2 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-van-nghe-phuong-sai-dong-prj-le-grand-jardin-sai-dong/ban-gap-re-nhat-thi-truong-3pn2vs-97m2-full-noi-that-san-so-tang-dep-gia-6tybp-pr42980503,"Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội",6 tỷ,97 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-dat-duong-thang-tri-xa-minh-tri/chinh-chu-ban-tien-nho-chi-1699tr-cho-manh-60m2-full-tho-cu-vi-dep-pr43003900,"Đường Thắng Trí, Xã Minh Trí, Sóc Sơn, Hà Nội","1,7 tỷ",60 m²,,,"4,68 m",4 m,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-kim-xuyen-phuong-yen-hoa-2-prj-khu-do-thi-yen-hoa/can-ban-can-tai-xay-4-tang-pr43040838,"Dự án Yên Hòa, Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội",Thỏa thuận,155 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-van-luong-phuong-nhan-chinh/-vuon-150m2-5-tang-mat-tien-7-5m-41-8-ty-lh-e-vu-pr43031954,"Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội","41,8 tỷ",150 m²,9 phòng,9 phòng,"7,5 m",20 m,Sổ đỏ/ Sổ hồng,Đầy đủ,6 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-trung-liet/sieu-pham-toa-ccmn-thai-ha-20pkk-full-noi-that-pccc-dt-110tr-thang-vai-buoc-ra-pho-79m2-7t-pr43133302,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội","16,8 tỷ",79 m²,20 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,7 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-pho-nguy-nhu-kon-tum_1-phuong-khuong-trung/-phan-lo-tum-hang-hiem-62m2-mat-tien-5-2m-6-tang-lh-em-vu-pr42994727,"Phố Ngụy Như Kon Tum, Phường Khương Trung, Thanh Xuân, Hà Nội","27,5 tỷ",62 m²,6 phòng,6 phòng,"5,2 m",7 m,Sổ đỏ/ Sổ hồng,Cơ bản,6 tầng,,
https://batdongsan.com.vn/ban-dat-pho-thuong-cat-phuong-thuong-cat/-dep-45m2-phan-lo-o-to-cuc-gan-10m-ra-mat-gia-3-8-ty-pr43133186,"Phố Thượng Cát, Phường Thượng Cát, Bắc Từ Liêm, Hà Nội","3,8 tỷ",45 m²,,,"4,5 m","2,5 m",Sổ đỏ/ Sổ hồng,,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dong-bat-phuong-my-dinh-1/ban-toa-van-ng-nguyen-hoang-nam-tu-liem-266m2-xay-7t-tien-11-gia-78-5-ty-pr40676004,"Đường Đồng Bát, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",68 tỷ,120 m²,8 phòng,6 phòng,,,Sổ đỏ/ Sổ hồng,"Toà nhà được thiết kế hiện đại và chất lượng cao, với các trang thiết bị đầy đủ để phục vụ cho nhu cầu làm việc của các công ty.",8 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-sun-square/toa-3pn2vs-tang-trung-view-thoang-2-ban-cong-sieu-rong-o-suong-chu-xinh-pr43133176,"Sun Square, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","8,5 tỷ",110 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-khue-phuong-thuy-khue-prj-toa-nha-hipt/-buoi-tay-ho-thoang-sang-mat-tien-rong-6m-kinh-doanh-pr43133283,"HIPT, Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội","9,5 triệu",40 m²,4 phòng,4 phòng,6 m,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-gia-tu-phuong-duc-giang-2/gap-gap-65tr-m2-chinh-chu-ban-can-biet-thu-co-tai-pho-dt-160m2-mt-7-5m-pr43133281,"Đường Ngô Gia Tự, Phường Đức Giang, Long Biên, Hà Nội",10 tỷ,160 m²,,,"7,5 m",,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/-ban-penhouse-235-m2-tai-toa-17-t-mat-duong-cau-giay-goc-t-mat-pr43040827,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội",63 triệu/m²,235 m²,4 phòng,4 phòng,,,Sổ đỏ chính chủ.,Full nội thất.,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-nhue-phuong-co-nhue-2/ban-trung-tam-lo-goc-35m2-x-5-tang-ngo-rong-thoang-an-ninh-tot-dan-tri-cao-pr43133202,"487 Đường Cổ Nhuế, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội","7,95 tỷ",35 m²,3 phòng,4 phòng,"4,5 m",50 m,Sổ đỏ/ Sổ hồng,Không nội thất,5 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-co-nhue-1-prj-an-binh-city/nha-minh-b-2-mot-gia-3-6-ty-75m2-va-mot-gia-3-85-ty-83m2-pr37887124,"Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","6,35 tỷ",90 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-co-nhue-2-prj-nha-o-cho-can-bo-chien-sy-bo-cong-an/-me-minh-ban-2-2-png-ngu-75m2-gia-3-475-ti-toa-hh-a-thai-ha-de-lai-full-do-dep-pr38742171,"Nhà ở cho CBCS Bộ Công an, 43, Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội.","4,45 tỷ",70 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-co-nhue-1-prj-an-binh-city/vo-cng-minh-b-2-png-ngu-75m2-nha-kha-dep-view-a-nha-tai-city-pr41161802,"Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","5,5 tỷ",75 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/ban-ha-dong-62m-chi-9-ty-4-tang-dan-xay-ngo-thong-o-to-cach-10m-pr43126184,"Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","9,2 tỷ",62 m²,4 phòng,3 phòng,"4,2 m",5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-sparks/-ban-gap-81m-truc-04-ct7-2pn-san-that-gia-3-xx-ty-pr42948655,"The Sparks, Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,81 m²,2 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-sparks/chinh-chu-ban-gap-86m-ct8-2pn-san-that-vao-o-luon-pr43099707,"Dự án The Sparks, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,86 m²,2 phòng,2 phòng,,,,"Sẵn nội thất để lại: Sàn gỗ, tủ bếp, giường tủ, sofa, điều hòa, nóng lạnh.",,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-sparks/-ban-gap-57m-2pn-2vs-toa-ct7hjk-parkview-noi-pr43108761,"The Sparks, Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,57 m²,2 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-sparks/chinh-chu-ban-gap-56m-ct7g-2pn-san-that-pr43108786,"Dự án The Sparks, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,56 m²,2 phòng,1 phòng,,,,"Sẵn nội thất để lại: Tủ bếp, điều hòa, nóng lạnh, sofa, bàn ăn,..",,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-sparks/chinh-chu-ban-gap-86m-3-png-ngu-toa-ct8-san-that-o-luon-pr42778140,"The Sparks, Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,86 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-sparks/gd-ban-gap-ct8a-kdt-dt-86m-3-png-ngu-full-that-moi-tinh-vao-o-luon-pr42224678,"Dự án The Sparks, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,86 m²,3 phòng,2 phòng,,,Sổ hồng/sổ đỏ,Full nội thất đẹp.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-sparks/e-ban-107m-ct7-3pn-full-that-o-luon-lh-pr42556245,"Dự án The Sparks, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,107 m²,3 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-linh-nam/ban-hang-xom-time-city-gia-chi-5-1-ty-pr43133151,"Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","5,1 tỷ",25 m²,4 phòng,4 phòng,"3,2 m","2,8 m",Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-gia-tu-phuong-duc-giang-2/gap-gap-65tr-m2-chinh-chu-ban-can-biet-thu-co-tai-pho-dt-160m2-mt-7-5m-pr43133256,"Đường Ngô Gia Tự, Phường Đức Giang, Long Biên, Hà Nội",10 tỷ,160 m²,,,"7,5 m",,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tu-mo-phuong-trung-hoa-4-prj-chung-cu-song-da-7/gia-dinh-ban-goc-dep-nhat-toa-vien-chien-luoc-so-5-cau-giay-pr43040800,"Dự án Sông Đà 7, Đường Tú Mỡ, Phường Trung Hòa, Cầu Giấy, Hà Nội","6,8 tỷ",93 m²,2 phòng,2 phòng,,,Sổ đỏ chính chủ,,,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong/ban-goc-n07-112m-cac-phong-thoang-pr43128026,"Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội","8,3 tỷ",111 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-hoa-2-prj-a10-a14-nam-trung-yen/ban-a14a2-nguyen-chanh-nha-dep-pr43127958,"A10-A14 Nam Trung Yên, Yên Hòa, Cầu Giấy, Hà Nội","3,47 tỷ",51 m²,1 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-1-prj-khu-do-thi-my-dinh-song-da-sudico/ban-ct5-4-png-ngu-pr43128128,"Khu đô thị Mỹ Đình Sông Đà - Sudico, Phạm Hùng, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",9 tỷ,135 m²,4 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-n2-a-le-van-luong-pr43128181,"Khu đô thị Trung Hòa - Nhân Chính, Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội",5 tỷ,70 m²,2 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong/ban-n10-ha-do-parkview-thai-pr43128330,"Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội","7,55 tỷ",100 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-quan-hoa/dep-long-lanh-ngo-68-oto-do-cong-2-thoang-rat-dep-o-luon-tang-full-do-38mx6tang-pr42372790,"Ngõ 68, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội","8,65 tỷ",45 m²,,,"3,8 m",,,"Nội thất đẳng cấp sang trọng trang bị không thiếu gì, từ giường tủ, sofa, tủ, kệ, chăn đệm, điều hoà, nóng lạnh, cả bạc tỷ.",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-trung-hoa-4/ban-n4cd-nha-dep-pr43128634,"Đường Lê Văn Lương, Phường Trung Hòa, Cầu Giấy, Hà Nội","7,45 tỷ",120 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-la-khe-prj-chung-cu-cao-cap-ct5-van-khe/ban-ct6-ha-dong-pr42875199,"Chung cư cao cấp CT5 Văn Khê, La Khê, Hà Đông, Hà Nội","6,9 tỷ",160 m²,4 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-do-phuong-ha-cau/hoa-u-4-ng-noi-75-m-4-tang-12-5-ty-o-to-kinh-anh-sam-uat-lh-pr43133239,"Đường Cầu Đơ, Phường Hà Cầu, Hà Đông, Hà Nội","12,5 tỷ",75 m²,5 phòng,5 phòng,5 m,12 m,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vuong-thua-vu-phuong-khuong-trung/phan-lo-oto-tranh-vao-lo-goc-ngo-thong-kdvp-35m-6t-gia-13-5-ty-o-vip-pr43133238,"Đường Vương Thừa Vũ, Phường Khương Trung, Thanh Xuân, Hà Nội","13,5 tỷ",35 m²,3 phòng,5 phòng,4 m,6 m,Sổ đỏ/ Sổ hồng,Đầy đủ,6 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/mp-casta-nhin-thap-dong-ho-kinh-doanh-gia-dau-tu-pr43133236,"Dự án La Casta Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội","19,55 tỷ",100 m²,6 phòng,6 phòng,5 m,19 m,Sđcc phân lô nét căng,Cực tây,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-mai/ban-o-to-tranh-gara-thang-may-ngo-thong-kinh-doanh-an-sinh-dinh-pr43112746,"Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội","21,6 tỷ",50 m²,6 phòng,4 phòng,"4,7 m",,Sổ đỏ,,5 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-cu-1-phuong-bo-de-prj-berriver-jardin-long-bien/gia-dinh-ban-gap-goc-3pn-dien-tich-101-4m2-hiem-co-k-tim-gia-sieu-p-ly-pr42948734,"Berriver Jardin Long Biên, Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội","7,4 tỷ",101 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-duong-huynh-thuc-khang-phuong-lang-ha/lo-goc-3-tien-via-he-da-bong-kinh-doanh-tap-nap-115m2-mt-5m-pr41986091,"Đường Huỳnh Thúc Kháng, Phường Láng Hạ, Đống Đa, Hà Nội",50 tỷ,115 m²,,,5 m,,Sổ đỏ/ Sổ hồng,,4 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-dich-vong-hau-phuong-dich-vong/ban-mp-tran-thai-tong-dt-158m2-goc-3mt-gia-52-ty-lh-0984250719-pr28499859,"Phố Dịch Vọng Hậu, Phường Dịch Vọng, Cầu Giấy, Hà Nội","42,5 tỷ",147 m²,6 phòng,5 phòng,"8,5 m",,Sổ đỏ,,6 tầng,Đông - Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-la-khe/ban-ha-dong-xe-7-cho-vao-lo-goc-5-g-thang-may-gan-pho-57m2-mt-hon-5m-11-ty-pr42937583,"Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",11 tỷ,57 m²,5 phòng,4 phòng,"5,1 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tay-son-phuong-quang-trung/1-ra-pho-2-o-to-via-he-2-ben-115m2-mt-6-1m-4-tang-gia-31-5-ty-pr43086147,"Đường Tây Sơn, Phường Quang Trung, Đống Đa, Hà Nội","31,5 tỷ",115 m²,,,"6,1 m",6 m,Sổ đỏ/ Sổ hồng,,4 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-au-co-phuong-quang-an-2/b-toa-c-ho-8-tg-34-c-cho-thue-ngo-111-xu-dieu-tay-ho-gia-75-ty-pr43133226,"Đường Âu Cơ, Phường Quảng An, Tây Hồ, Hà Nội",75 tỷ,166 m²,34 phòng,,10 m,10 m,Sổ đỏ/ Sổ hồng,,8 tầng,Tây - Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-xien-phuong-ha-dinh/toa-10-tang-van-phong-170m2-2-o-to-dt-180-tr-thang-hd-lau-dai-pr42468285,"Đường Nguyễn Xiển, Phường Hạ Đình, Thanh Xuân, Hà Nội",55 tỷ,170 m²,,,6 m,10 m,Sổ đỏ/ Sổ hồng,,10 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-trung-kinh-phuong-yen-hoa-2-prj-home-city-trung-kinh/ban-gap-3pn-2wc-me-8-5-ty-98-5m2-a-cau-giay-hn-pr42633649,"Dự án Home City - Trung Kính Complex, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội","5,5 tỷ",71 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/ban-cc-4-3-ty-67m2-2pn-2wc-day-du-noi-that-pr43084351,"Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội","4,3 tỷ",67 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-the-zei-my-dinh/ban-cc-2pn-84m2-tai-6-9-ty-nam-tu-liem-hn-gia-sieu-hoi-pr43083808,"The Zei Mỹ Đình, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","6,9 tỷ",84 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-my-dinh-plaza/ban-3pn-2wc-75m2-tai-gia-sieu-i-4-9-ty-nam-tu-liem-ha-noi-pr43083966,"Mỹ Đình Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","4,9 tỷ",75 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-phu-thuong-1-prj-udic-westlake/-ban-nhanh-goc-148m2-3pn-3vs-tang-dep-san-so-full-do-gia-10-x-ty-pr43133218,"Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội",Thỏa thuận,148 m²,3 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,"Đầy đủ nội thất đẹp từ điều hoà, sàn gỗ.",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-binh-phuong-mo-lao/ban-ha-dong-o-to-vao-cach-1-ra-mat-pho-2-mat-ngo-truoc-sau-9-ty-pr42859057,"Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội",9 tỷ,50 m²,6 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-thap-doi-kepler-land/ban-2pn-2wc-82m2-tai-c-toa-tang-dep-chi-6-x-ti-lh-pr42885395?c=d1,"Dự án Tháp đôi Kepler Land, Phường Mỗ Lao, Hà Đông, Hà Nội",86 triệu/m²,62 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-bac-prj-chung-cu-282-nguyen-huy-tuong/gia-that-6-ty-3n-90m2-tai-chinh-chu-ban-goc-dream-center-home-282-tuong-pr43133214,"Dự án 282 Nguyễn Huy Tưởng, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",6 tỷ,90 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Đông - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-pho-dai-la-phuong-truong-dinh/can-goc-200m2-mt-8m-kinh-doanh-sam-uat-xay-building-dang-cap-pr43039916,"Phố Đại La, Phường Trương Định, Hai Bà Trưng, Hà Nội",105 tỷ,200 m²,,,8 m,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-vu-tong-phan-phuong-khuong-dinh/can-goc-3-thoang-toa-10-tang-310m2-mt-11m-pccc-hoan-cong-gpxd-day-du-pr43040140,"Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",145 tỷ,310 m²,,,11 m,,,,10 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-quyen-phuong-quang-trung-17/gia-dinh-em-can-ban-ha-dong-2-mat-o-to-vao-55m2-9-5-ty-thuong-luong-them-pr42061010,"Đường Ngô Quyền, Phường Quang Trung, Hà Đông, Hà Nội","9,5 tỷ",55 m²,4 phòng,3 phòng,5 m,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/cuc-re-khu-vuc-5-5-ty-40m2-gia-uu-dai-hot-pr42979125,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","5,5 tỷ",40 m²,3 phòng,3 phòng,4 m,3 m,Sổ đỏ/ Sổ hồng,,3 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-vu-tong-phan-phuong-khuong-dinh/can-goc-1-1-ngo-2-o-to-1112m2-mt-15m-cho-thue-cf-pr43040284,"Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",200 tỷ,1.112 m²,,,15 m,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-kim-ma/kinh-doanh-ca-phe-mp-gan-120m2-mt-10m-4-tang-gia-53-ty-pr41518569,"Phường Kim Mã, Ba Đình, Hà Nội",53 tỷ,120 m²,,,10 m,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-phuc-xa-phuong-phuc-xa/tuyet-tac-nhan-gian-lo-goc-o-to-kinh-doanh-ngo-thong-dep-o-luon-40m2-x-5t-mt-4m-pr42323283,"Đường Phúc Xá, Phường Phúc Xá, Ba Đình, Hà Nội",8 tỷ,40 m²,3 phòng,,4 m,4 m,Sổ đỏ/ Sổ hồng,,5 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hao-nam-phuong-o-cho-dua/mt10m-dt-117m2-kinh-doanh-cafe-dinh-thue-70-tr-thang-lau-dai-pr40620195,"Phố Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",50 tỷ,117 m²,,,10 m,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-khuc-thua-du-phuong-dich-vong-prj-khu-do-thi-moi-dich-vong/chinh-chu-ban-kdt-dt-200m2-mt-10m-4-tang-hoan-thien-dep-co-thang-may-pr32608181,"Dự án ĐTM Dịch Vọng, Phố Khúc Thừa Dụ, Phường Dịch Vọng, Cầu Giấy, Hà Nội","82,5 tỷ",160 m²,8 phòng,11 phòng,10 m,40 m,Sổ đỏ/ Sổ hồng,,8 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-mo-lao-phuong-mo-lao/ban-c4-san-gpxd-o-to-ngo-thong-45m-gia-mem-10-55-ty-lh-pr43125003,"Đường Mỗ Lao, Phường Mỗ Lao, Hà Đông, Hà Nội","10,55 tỷ",45 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-duy-tan-phuong-dich-vong-hau/ban-dat-lo-goc-3-mt-khu-cau-giay-hn-gia-sale-pr37413507,"Đường Duy Tân, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",500 triệu/m²,330 m²,,,40 m,,Sổ đỏ,,,,
