Link,Địa chỉ,Mức giá,Diện tích,Pháp lý,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-yen-bai-prj-ban-xoi-village/chinh-chu-gui-cat-lo-thang-may-xoi-pr42988504,"Dự án Bản Xôi Village, Xã Yên Bài, Ba Vì, Hà Nội","7,8 tỷ",287 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,2 tầng,10 m,16 m,"Villa được trang bị đầy đủ Smart TV, tủ lạnh, điều hoà 2 chiều, bếp từ, bàn ăn đầy đủ vật dụng nấu bếp trang bị đầy đủ: Tủ lạnh, bếp nấu, bát đũa, nồi, xoong chảo, ly, cốc, dao, kéo...",Tây - Nam,Tây - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-paris-vinhomes-ocean-park/ban-2-ngu-63m2-tai-gia-lam-ha-noi-3-843-ty-truc-tiep-chu-u-tu-vinmes-pr42951952,"Dự án The Paris - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",Thỏa thuận,63 m²,Hợp đồng mua bán,2 phòng,2 phòng,,,,Cơ bản,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngoc-thuy-phuong-ngoc-thuy/sieu-pham-200m2-san-vuon-rong-o-to-vao-chi-125-trieu-m2-pr42981149,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",25 tỷ,200 m²,Sổ đỏ/ Sổ hồng.,4 phòng,4 phòng,3 tầng,15 m,,,,
https://batdongsan.com.vn/ban-dat-xa-binh-yen-1/sot-lai-duy-nhat-110m2-full-tho-nam-tren-truc-chinh-thon-sen-tri-thach-that-ha-noi-pr43100665,"Thôn Sen Trì, Xã Bình Yên, Thạch Thất, Hà Nội",Thỏa thuận,110 m²,Sổ đỏ/ Sổ hồng,,,,6 m,"6,5 m",,Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bui-quoc-khai-phuong-hoang-liet-prj-rice-city-linh-dam/ban-cc-4-1-ty-63m2-2pn-2wc-mai-ha-noi-pr42335701,"Dự án Rice City Linh Đàm, Đường Bùi Quốc Khái, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","4,1 tỷ",63 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Đầy đủ,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-dat-phuong-kim-son-6/ban-tho-cu-tai-thon-chung-tay-ha-noi-gia-7-5-trieu-m2-dien-tich-1110-m2-pr42825676,"Phường Kim Sơn, Sơn Tây, Hà Nội","6,8 triệu/m²",1.110 m²,Sổ đỏ/ Sổ hồng,,,,18 m,6 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-dinh/sieu-pham-44m-6-tang-9-ngu-lo-goc-moi-tinh-8-58-ty-pr43084441,"Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội","8,58 tỷ",44 m²,Sổ đỏ/ Sổ hồng,9 phòng,5 phòng,6 tầng,4 m,3 m,,,
https://batdongsan.com.vn/ban-dat-duong-thang-tri-xa-minh-tri/ban-1-nua-lo-la-119-3m2-full-tho-cu-pr43101378,"Đường Thắng Trí, Xã Minh Trí, Sóc Sơn, Hà Nội","14,7 triệu/m²","238,7 m²",Sổ đỏ/ Sổ hồng,,,,"6,2 m",4 m,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-ngoc-thuy/ban-biet-thu-vuon-long-bien-920m-3t-104-ti-khach-tay-san-tim-pr39968378,"Phường Ngọc Thụy, Quận Long Biên, Hà Nội",165 tỷ,1.329 m²,Sổ đỏ/ Sổ hồng.,6 phòng,4 phòng,4 tầng,20 m,,Đầy đủ.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-quyen-phuong-quang-trung-17/-ha-dong-ban-4tang-dan-xay-50m-oto-do-cua-thong-gia-chi-10-8ty-pr43079307,"Đường Ngô Quyền, Phường Quang Trung, Hà Đông, Hà Nội","10,8 tỷ",50 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,4 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-hoang-van-thu-4/cc-can-ban-gap-ngo-29-26-m2-x-5t-gia-6-26-ty-pr42782491,"Ngõ 29, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","6,16 tỷ",26 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,5 tầng,,2 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phuc-dong-prj-sunshine-green-iconic/ban-1pn-52m2-danh-cho-khach-nhu-cau-o-thuc-gia-ban-4-ty-lh-e-pr42495308,"Sunshine Green Iconic, Phường Phúc Đồng, Long Biên, Hà Nội","4,5 tỷ",52 m²,Đang chờ sổ,1 phòng,1 phòng,,,,Đầy đủ nội thất bàn giao: Nguyên bản chủ đầu tư.,Tây - Nam,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phuc-dong-prj-sunshine-green-iconic/ban-3pn-108m2-gia-8ty3-co-slot-xe-oto-xem-nha-24-7-lh-pr42495327,"Sunshine Green Iconic, Phường Phúc Đồng, Quận Long Biên, Hà Nội",9 tỷ,108 m²,Đang chờ sổ,3 phòng,2 phòng,,,,Cơ bản,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/-phan-lo-4-g-dep-don-vao-o-ngay-gia-chi-9-ty-pr43101358,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",9 tỷ,40 m²,Sổ đỏ/ Sổ hồng,4 phòng,,4 tầng,8 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-viet-xuan-phuong-khuong-trung/chinh-chu-ban-pho-85m2-x-gia-24-ty-so-do-pr43097464,"Đường Nguyễn Viết Xuân, Phường Khương Trung, Thanh Xuân, Hà Nội",24 tỷ,85 m²,Sổ đỏ/ Sổ hồng,,,4 tầng,5 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-vu-tong-phan-phuong-khuong-dinh/-moi-koong-619-5-tang-thang-may-no-hau-o-to-10-m-gia-9-ty-pr43085340,"Ngõ 619, Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",9 tỷ,38 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,5 tầng,"3,4 m",2 m,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duong-van-be-phuong-vinh-tuy-prj-sunshine-garden/ban-a-hau-3pn-view-tang-108m2-sunshinegarden-gia-4-ty-6-da-co-so-lhe-em-pr38848988,"Dự án Sunshine Garden, Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","6,56 tỷ",108 m²,Đã có sổ đỏ,3 phòng,2 phòng,,,,Đầy đủ nội thất + điện tử,Bắc,Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-viha-complex/chinh-chu-ban-tang-ban-cong-dong-nam-gia-7-4-ty-bao-toan-bo-thue-phi-pr42420880?c=d1,"Dự án Viha Complex, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","7,2 tỷ",73 m²,Hợp đồng mua bán,2 phòng,2 phòng,,,,,,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-vuong-thua-vu-phuong-khuong-mai/pho-5-tang-phan-lo-o-to-tranh-kinh-doanh-dt-75m-mt-5-gia-21-9-ty-pr43101342,"Đường Vương Thừa Vũ, Phường Khương Mai, Thanh Xuân, Hà Nội","21,9 tỷ",75 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,5 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-nguu-phuong-minh-khai/-hai-ba-trung-70m-2-mat-thoang-o-to-vao-kinh-doanh-dinh-gia-mem-pr43100639,"Đường Kim Ngưu, Phường Minh Khai, Hai Bà Trưng, Hà Nội","12,8 tỷ",70 m²,,6 phòng,5 phòng,5 tầng,4 m,5 m,,,
https://batdongsan.com.vn/ban-dat-xa-dai-ang/ban-90m2-tai-khu-dau-gia-thon-hung-dep-gia-dau-tu-nhinh-97tr-m2-pr42758972,"Xã Đại Áng, Thanh Trì, Hà Nội","8,8 tỷ",90 m²,Sổ đỏ/ Sổ hồng,,,,"5,5 m",8 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-long-bien-hai-mat-ngo-o-to-tranh-110m2-chi-23-9-ty-pr42887147,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","23,9 tỷ",110 m²,Sổ đỏ/ Sổ hồng,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-my-dinh-2/ban-toa-chdv-cao-cap-moi-ngo-to-ang-du-pccc-121m2-mt-5-4m-doanh-thu-170tr-thang-pr41112257,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","23,79 tỷ",121 m²,Sổ đỏ/ Sổ hồng,14 phòng,,7 tầng,"5,4 m",,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-dien-phuong-phu-dien/ban-toa-chdv-tai-21-3-ty-81m2-21p-khep-kin-du-do-7-tang-thang-may-cach-o-to-tranh-9m-pr42862986,"Đường Cầu Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","21,3 tỷ",81 m²,Sổ đỏ/ Sổ hồng,21 phòng,21 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-trung-van-phuong-trung-van-prj-ct2-trung-van-vinaconex-3/anh-that-gia-that-chinh-chu-chuyen-nhuong-ct3-tu-liem-full-noi-that-gia-tot-pr42666261,"CT2 Trung Văn - Vinaconex 3, đường Trung Văn, Phường Trung Văn, Nam Từ Liêm, Hà Nội",6 tỷ,111 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-thach-ban-1-prj-khu-nha-o-thach-ban/b-an-gia-tot-nhat-long-bien-dien-tich-98m-4tang-mat-tien-7-70m-gia-chi-18-pr43101242,"Dự án Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",18 tỷ,98 m²,Sổ đỏ/ Sổ hồng.,4 phòng,5 phòng,4 tầng,"7,7 m",8 m,Cơ bản.,Tây,Tây
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-yen-hoa-2/mot-can-duy-t-chi-7-ty-moi-tinh-6-tang-mt-6m-thang-may-o-suong-pr41088260,"Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội","7,8 tỷ",35 m²,Sổ đỏ/ Sổ hồng,,,7 tầng,6 m,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-kim-xuyen-phuong-yen-hoa-2-prj-khu-do-thi-yen-hoa/ban-sieu-mau-lo-goc-view-cong-vien-kdt-lao-thanh-cach-mang-200m2-x-3-tang-89-ty-pr42852059,"Yên Hòa, Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội","58,8 tỷ",120 m²,Sổ đỏ/ Sổ hồng,6 phòng,6 phòng,5 tầng,10 m,15 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-vinhomes-d-capitale/re-nhat-dcap-chu-nha-ban-2-ngu-2wc-view-gia-chi-5-ty-lien-he-pr39454555,"Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",8 tỷ,82 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-le-thanh-nghi-phuong-bach-khoa/chinh-chu-ban-khu-phan-lo-kieu-mau-gia-chi-7-5-ty-full-noi-that-dep-pr42196948,"Ngõ 121, Phố Lê Thanh Nghị, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","7,5 tỷ",35 m²,,3 phòng,,5 tầng,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-minh-khai-phuong-minh-khai/ban-dien-tich-152m2-kinh-doanh-sam-uat-via-he-da-bong-gia-chi-30-ty-pr43095909,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",Thỏa thuận,152 m²,Sổ đỏ/ Sổ hồng,,,,,,,,
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-duong-chau-van-liem-phuong-phu-do-prj-my-dinh-pearl/chuyen-nhuong-da-khach-5-sao-320-phong-mat-ho-cong-vien-me-tri-550-ty-pr42962913,"Mỹ Đình Pearl, số 1, Đường Châu Văn Liêm, Phường Phú Đô, Nam Từ Liêm, Hà Nội",550 tỷ,861 m²,Sổ đỏ/ Sổ hồng,,,27 tầng,55 m,22 m,Không nội thất,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-tri-phuong-1-phuong-dien-bien/ban-sieu-mau-dang-cap-nhat-khu-ba-dinh-469m2-x-6-tang-ham-mat-tien-16m-510-ty-pr42976078,"Đường Nguyễn Tri Phương, Phường Điện Biên, Ba Đình, Hà Nội",510 tỷ,469 m²,Sổ đỏ/ Sổ hồng,7 phòng,7 phòng,6 tầng,16 m,22 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-hung-dao-phuong-tran-hung-dao/ban-sieu-mau-500m2-1-so-1-chu-mat-tien-20m-500-ty-gan-ho-hoan-kiem-pr42981598,"Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",500 tỷ,500 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,3 tầng,20 m,40 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/ban-dep-o-23-5-ty-49m2-7-tang-thong-san-kinh-doanh-pr43101304,"Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội","23,5 tỷ",49 m²,Sổ đỏ/ Sổ hồng,4 phòng,6 phòng,7 tầng,"5,5 m",5 m,Đầy đủ,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-chuoi-phuong-pham-dinh-ho/ban-toa-khach-san-4-trung-tam-hoan-kiem-15-tang-621-m-gia-650-ty-pr43100363,"Phố Hàng Chuối, Phường Phạm Đình Hổ, Hai Bà Trưng, Hà Nội",650 tỷ,621 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,15 tầng,17 m,16 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ho-van-chuong-phuong-kham-thien/chinh-chu-ban-khu-phan-lo-vip-thang-may-pho-o-to-do-cua-gia-chi-nhinh-9-ty-pr42929677,"Đường Hồ Văn Chương, Phường Khâm Thiên, Đống Đa, Hà Nội",Thỏa thuận,33 m²,,,,5 tầng,,,Full nội thất đẹp cao cấp.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-phuong-tu-lien/-h-that-gia-that-b-ph-lo-vip-thg-may-pho-o-to-do-cua-gia-chi-nhinh-7-ty-pr42974159,"Đường An Dương, Phường Tứ Liên, Tây Hồ, Hà Nội","7,7 tỷ",40 m²,,3 phòng,4 phòng,5 tầng,,5 m,Full nội thất đẹp cao cấp.,,
https://batdongsan.com.vn/ban-dat-duong-dam-quang-trung-phuong-long-bien/chinh-chu-ban-manh-tam-dt-48m2-o-to-vao-gia-nhinh-9-ty-pr42973979,"Đường Đàm Quang Trung, Phường Long Biên, Long Biên, Hà Nội","9,5 tỷ",48 m²,Sổ đỏ,,,,"4,4 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-mai-phuong-bach-mai/chinh-chu-ban-khu-phan-lo-kieu-mau-50m2-nhinh-8-ty-o-to-tranh-vai-buoc-chan-pr42332436,"Phố Hồng Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội","7,9 tỷ",50 m²,,3 phòng,,5 tầng,,,,,
https://batdongsan.com.vn/ban-dat-xa-binh-yen-1/chinh-chu-ban-gap-lo-120-2m-linh-son-thach-that-ha-noi-pr43100359,"Linh Sơn, Xã Bình Yên, Thạch Thất, Hà Nội","26,5 triệu/m²","120,2 m²",Sổ đỏ/ Sổ hồng,,,,6 m,"5,5 m",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-phuong-liet/12-88-ty-65m2-6t-nga-4-vong-moi-thang-may-pr42964952,"Đường Trường Chinh, Phường Phương Liệt, Thanh Xuân, Hà Nội","12,88 tỷ",65 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,6 tầng,4 m,3 m,Đầy đủ,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-co-nhue-1/ban-ccmn-cau-giay-lo-goc-o-to-75m-7-tang-gia-17-ty-2-pr42937241,"Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","19,2 tỷ",75 m²,Sổ đỏ/ Sổ hồng,18 phòng,,7 tầng,,,Full nội thất.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-quang-dao-phuong-phu-do/ban-ccmn-canh-cho-9-phong-khep-kin-thu-40-trieu-thang-gia-8-8-ty-pr43096375,"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội","8,8 tỷ",38 m²,Sổ đỏ/ Sổ hồng,9 phòng,9 phòng,5 tầng,"3,8 m",,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-quang-dao-phuong-phu-do/ban-5-tang-dan-xay-lo-goc-2-mat-thoang-gan-o-to-gia-6-9-ty-pr43096278,"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội","6,9 tỷ",30 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,,,Cơ bản,,
https://batdongsan.com.vn/ban-dat-pho-sai-dong-phuong-sai-dong/chi-voi-3ty9-co-ngay-lo-dep-gia-dau-tu-20m-oto-tranh-trung-tam-gan-aeon-pr42736445,"Phố Sài Đồng, Phường Sài Đồng, Long Biên, Hà Nội","3,9 tỷ",40 m²,Sổ đỏ/ Sổ hồng.,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-nguu-phuong-thanh-nhan/chinh-chu-ban-phan-lo-vip-thang-may-pho-o-to-do-cua-gia-chi-nhinh-250-tr-m2-pr42929280,"Đường Kim Ngưu, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội",12 tỷ,68 m²,Sổ đỏ,4 phòng,,5 tầng,"4,5 m",4 m,Full nội thất đẹp.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-dinh/cuc-dep-lo-goc-noi-that-47m-4-tang-gia-9-1-ty-pr43085269,"Ngõ 207, Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội","9,1 tỷ",47 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,4 tầng,"4,2 m",3 m,Nội thất 5 sao trang bị đầy đủ từ A - Z.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-minh-khai/-dep-5-tang-lung-linh-cach-pho-15m-kinh-doanh-dinh-gia-chi-6-25-ty-pr43095010,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","6,25 tỷ",33 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,,5 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-xa-dan-phuong-kham-thien/toa-chdv-y-moi-7-tang-thang-may-17-pkk-dt-90t-thang-du-gxpd-pccc-ba-gac-tranh-77m2-pr42952430,"Phố Xã Đàn, Phường Khâm Thiên, Đống Đa, Hà Nội","16,2 tỷ",80 m²,Sổ đỏ/ Sổ hồng,18 phòng,18 phòng,7 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-luong-yen-phuong-bach-dang/ban-view-song-mat-p-ke-h-sun-grand-guom-bv-viet-phap-tang-trung-gia-chi-6-9-ty-pr43002513,"Đường Lương Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội","6,9 tỷ",123 m²,Đang chờ sổ,3 phòng,2 phòng,,,,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-la-prj-dream-land-xuan-la/-mat-tay-ho-dt-113m2-lo-goc-thang-may-kinh-doanh-vo-doi-chi-54-ty-pr43100895,"Dự án Dream Land Xuân La, Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội","54,5 tỷ",113 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,5 tầng,5 m,12 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-linh-nam/ban-khu-vuc-trung-tam-o-to-vao-thiet-ke-hien-dai-o-ngay-gia-tot-pr43025372,"Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","7,35 tỷ",40 m²,Sổ đỏ/ Sổ hồng,5 phòng,4 phòng,5 tầng,"3,8 m",4 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-tuong-mai/ban-ngo-207-lo-goc-3-mat-thoang-gan-pho-xay-moi-hien-dai-o-to-do-cong-pr43060383,"Ngõ 207, Đường Trương Định, Phường Tương Mai, Hoàng Mai, Hà Nội","5,4 tỷ",41 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,4 tầng,5 m,4 m,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-pho-nguy-nhu-kon-tum_1-phuong-nhan-chinh/chi-320tr-m2-phan-lo-o-to-gan-tum-50m2-mt-4-2m-pr43101197,"Phố Ngụy Như Kon Tum, Phường Nhân Chính, Thanh Xuân, Hà Nội",15 tỷ,50 m²,Sổ đỏ/ Sổ hồng,,,,"4,2 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-ton-duc-thang-phuong-hang-bot-1/ban-thinh-hao-2-thoang-cuc-dep-60m2x4t-nhinh-13-ty-pr41755409,"Thịnh Hào, Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội","12,95 tỷ",60 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,4 tầng,4 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-ngoc-nai-phuong-khuong-mai/giam-chao-2-ty-o-to-7-cho-vao-80m2-mt-7m-chi-22-ty-pr43101344,"Đường Nguyễn Ngọc Nại, Phường Khương Mai, Thanh Xuân, Hà Nội",22 tỷ,80 m²,Sổ đỏ/ Sổ hồng,,,,7 m,5 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/-goc-ha-ng-83-m2-3-ty-pr42862550,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội",3 tỷ,"82,6 m²",Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,,Tây - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-pho-van-phuc-phuong-lieu-giai/sieu-bt-mini-80m-4-tang-mt-5m-cuc-thoang-gia-12-ty-co-thuong-luong-pr42437207,"Phố Vạn Phúc, Phường Liễu Giai, Ba Đình, Hà Nội","12,2 tỷ",80 m²,Sổ đỏ/ Sổ hồng,10 phòng,6 phòng,4 tầng,5 m,"2,5 m",Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-dai-mo-prj-hausman-premium-residences/cdt-chinh-thuc-ra-hang-dot-1-mat-vi-tri-doc-ton-khang-dinh-vi-the-pr43101337?c=d1,"Hausman Premium Residences, Đường Lê Quang Đạo, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,63 m²,Hợp đồng mua bán,2 phòng,2 phòng,,,,Đầy đủ,Đông,Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vu-trong-khanh-phuong-mo-lao-prj-thap-doi-kepler-land/chi-tu-600tr-so-huu-ngay-cao-cap-3-png-ngu-tai-ha-dong-pr43085318?c=d1,"Dự án Tháp đôi Kepler Land, Đường Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, Hà Nội","6,4 tỷ",81 m²,,3 phòng,,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-yet-kieu-phuong-quang-trung-17/chu-can-ban-giam-chao-1-ty-cho-khach-mua-ve-o-ngay-pho-kinh-doanh-buon-ban-sam-uat-pr43096427,"Đường Yết Kiêu, Phường Quang Trung, Hà Đông, Hà Nội","16,5 tỷ",85 m²,Sổ đỏ,3 phòng,,4 tầng,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-me-tri-prj-vinhomes-green-bay-me-tri/chinh-chu-ban-65m2-2pn-2wc-toa-g1-6-1-ty-bay-pr43101192,"Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","6,18 tỷ",65 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-kim-xuyen-phuong-yen-hoa-2-prj-khu-do-thi-yen-hoa/-trung-65-ty-160m2-mat-tien-10m-xay-5-tang-co-ham-thang-may-3-o-to-pr40916786,"Dự án Yên Hòa, Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội",60 tỷ,160 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,10 m,,Nhà đẹp nội thất xịn.,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/-58-ty-190m2-mat-tien-10m-4-tang-cach-ho-dieu-hoa-30m-vi-tri-cuc-dep-pr40928570,"Dự án Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội.",58 tỷ,200 m²,Sổ đỏ/ Sổ hồng,,,4 tầng,10 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-xa-dan-phuong-phuong-lien/ban-toa-ccmn-ngo-thong-thoang-sang-ra-50m-20pkk-dt-cuc-khung-110tr-thang-80m2-7t-pr42983400,"Phố Xã Đàn, Phường Phương Liên, Đống Đa, Hà Nội","16,3 tỷ",82 m²,Sổ đỏ/ Sổ hồng,,,7 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-thai-tong-phuong-dich-vong/ban-gap-truoc-tet-trung-tam-cau-giay-hon-70-ty-140m2-xay-9-tang-2-thoang-he-40m-pr41906778,"Đường Trần Thái Tông, Phường Dịch Vọng, Cầu Giấy, Hà Nội",70 tỷ,140 m²,,9 phòng,8 phòng,9 tầng,"6,5 m",40 m,,,
