Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Mặt tiền,Đường vào,Pháp lý,Nội thất
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-32-xa-tan-lap-24-prj-chung-cu-xphomes-tan-tay-do/ban-star-3-3-ty-58m2-o-dan-phuong-ha-noi-hang-hot-pr43085739,"Dự án xpHOMES, Đường Quốc lộ 32, Xã Tân Lập, Đan Phượng, Hà Nội","3,3 tỷ",58 m²,,,,Tây - Nam,Đông - Bắc,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-uy-no-prj-calyx-residence/-319-dong-anh-cap-nhat-quy-hang-chuyen-nhuong-t3-vi-tri-dep-gia-tot-nhat-thi-truong-pr39441412,"Dự án Calyx Residence, Đường Cổ Loa, Xã Uy Nỗ, Đông Anh, Hà Nội",Thỏa thuận,70 m²,4 phòng,4 phòng,4 tầng,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-giang-chinh-phuong-bien-giang/-chu-ban-ha-dong-33mx3tg-3-ngu-1-p-tho-2vs-o-to-do-sat-g-4-ty-co-thuong-luong-pr42992059,"Đường Giang Chính, Phường Biên Giang, Hà Đông, Hà Nội",4 tỷ,33 m²,3 phòng,2 phòng,3 tầng,Tây - Nam,,4 m,,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-quang-trung-17/-ha-dong-7-4-ty-mat-tien-4-8m-o-to-chay-qua-moi-5-g-dep-long-lanh-pr43085599,"Đường Lê Trọng Tấn, Phường Quang Trung, Hà Đông, Hà Nội","7,4 tỷ",46 m²,,,5 tầng,,,"4,8 m",,Sổ đỏ/ Sổ hồng,"Cao cấp, sàn gỗ, trần thạch cao, thiết bị vệ sinh đồng hồ."
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-thai-tong-phuong-dich-vong-hau/ban-duy-tan-cau-giay-45m2-oto-kinh-doanh-thue-45-tr-nhinh-11-ty-pr43085729,"Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",11 tỷ,45 m²,5 phòng,6 phòng,5 tầng,,,4 m,5 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-xa-minh-phu-1/-ban-tai-soc-son-ha-noi-6-5-trieu-711m2-pr43072549,"Xã Minh Phú, Sóc Sơn, Hà Nội",Thỏa thuận,711 m²,,,,,,50 m,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-trung-van-prj-nha-o-xa-hoi-nhs-trung-van/ban-goc-3-ngu-tang-full-noi-that-dep-san-so-do-sang-ten-ngay-gia-cuc-ky-p-ly-pr43085483,"Dự án NHS Trung Văn, Phường Trung Văn, Nam Từ Liêm, Hà Nội",Thỏa thuận,89 m²,3 phòng,2 phòng,,Tây - Nam,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Full nội thất.
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-anland-premium/toi-co-2pn-2vs-bc-mat-tai-2-gia-re-nhat-tt-4-7-pr43085475,"Dự án Anland Premium, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","4,7 tỷ",67 m²,2 phòng,2 phòng,,Đông - Nam,Đông - Bắc,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-doi-can-phuong-doi-can/giam-chao-9ty-ban-gap-ba-dinh-kd-180tr-thang-dt-222m-4t-mt-8m-gia-89-8ty-pr42994481,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội","89,8 tỷ",222 m²,4 phòng,4 phòng,4 tầng,,,8 m,20 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyet-que-9-phuong-viet-hung-2-prj-vinhomes-the-harmony/ban-nhanh-song-lap-tulip-225m2-tho-dn-gan-trung-tam-ho-dieu-hoa-don-gia-hop-ly-chi-36-ty-pr35006036,"Dự án Vinhomes The Harmony, Đường Nguyệt Quế 9, Phường Việt Hưng, Long Biên, Hà Nội",45 tỷ,153 m²,,,4 tầng,Đông - Nam,,,,Sổ đỏ đầy đủ.,"Nhà hoàn thiện nội thất Luxury, phong cách hiện đại 100% nhập khẩu."
https://batdongsan.com.vn/ban-nha-mat-pho-duong-de-la-thanh_1-phuong-o-cho-dua/ban-gan-nga-6-ch-xa-dan-tn-duc-thang-nguyen-lung-bang-91m-7t-gia-54-9ty-pr42130985,"Đường Đê La Thành, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","54,9 tỷ",91 m²,4 phòng,6 phòng,7 tầng,,,45 m,20 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-van-linh-xa-van-con/chinh-chu-ban-3-tang-moc-hoan-kinh-doanh-cac-hang-pr43085582,"Mộc Hoàn, Đường Vân Linh, Xã Vân Côn, Hoài Đức, Hà Nội","5,2 tỷ",43 m²,2 phòng,2 phòng,3 tầng,Đông - Bắc,Đông - Bắc,"3,73 m",9 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-phuong-trung-van/sieu-pham-nam-tu-liem-xay-6-tang-kien-co-gia-chi-hon-5-ty-pr43065314,"Phường Trung Văn, Nam Từ Liêm, Hà Nội","5,6 tỷ",25 m²,3 phòng,4 phòng,6 tầng,,,"3,5 m",,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-cong-phuong-dinh-cong/chinh-chu-ban-6-tang-32m2-gia-chi-hon-5-ty-mat-tien-3-35-so-do-cat-ket-pr43077575,"Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội","5,2 tỷ",32 m²,4 phòng,5 phòng,6 tầng,,,"3,5 m",2 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-la-thanh-phuong-thanh-cong/ban-dien-tich-162-7-m2-mt-7-5m-co-2-vao-tho-dat-pr43085494,"Đường La Thành, Phường Thành Công, Ba Đình, Hà Nội",57 tỷ,"162,7 m²",,,,,,"7,5 m",,Sổ đỏ,
https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-cong-ha-phuong-dinh-cong/-sieu-cc-cn-32m2-6-tang-ngo-thong-vi-tri-dep-gia-hon-5-ty-pr43077598,"Đường Định Công Hạ, Phường Định Công, Hoàng Mai, Hà Nội","5,5 tỷ",32 m²,6 phòng,4 phòng,6 tầng,,,"3,3 m","2,5 m",Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-pho-pham-tuan-tai-phuong-nghia-do-1/khu-phan-lo-50m-6-tang-thang-may-mt-7-5m-lo-goc-3-thoang-sat-mat-kdoanh-pr43085480,"Phố Phạm Tuấn Tài, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","17,8 tỷ",45 m²,4 phòng,5 phòng,6 tầng,,,"7,5 m",8 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-tran-van-lai-phuong-me-tri/mo-ban-mt2-ha-o-ngay-so-do-chinh-chu-33-55m2-tu-1-ty-can-pr43079384,"Đường Trần Văn Lai, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Thỏa thuận,53 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-quang-an-2/t-7-tang-vo-chi-cong-tay-ho-thang-may-lo-goc-3-mat-thoang-o-to-vao-o-suong-pr42985283,"Đường Lạc Long Quân, Phường Quảng An, Tây Hồ, Hà Nội","23,5 tỷ",51 m²,,,7 tầng,Tây - Nam,,"5,7 m",,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-dich-vong-phuong-dich-vong/ban-thanh-thai-cong-vien-cau-giay-55m2-oto-thue-30tr-dau-tu-sieu-hoi-12-ty-pr43085692,"Đường Dịch Vọng, Phường Dịch Vọng, Cầu Giấy, Hà Nội",12 tỷ,55 m²,6 phòng,6 phòng,4 tầng,,,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-pham-hung-phuong-me-tri/chu-dau-tu-mo-ban-moi-tai-full-do-30-48-52m-tu-960tr-o-ngay-pr43079273,"Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Thỏa thuận,55 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-xa-phung-chau/lo-mat-duong-kinh-doanh-tai-gia-re-nhat-khu-vuc-pr43084420,"Xã Phụng Châu, Chương Mỹ, Hà Nội","4,3 tỷ","71,5 m²",,,,,,"4,3 m",20 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-khe-nu-xa-nguyen-khe/ban-410m-mt-14-7-truc-chinh-gia-tri-tiem-nang-tien-ich-gt-thuan-tien-30-xxty-pr42994891,"Đường Khê Nữ, Thôn Khê Nữ, Xã Nguyên Khê, Đông Anh, Hà Nội","35,18 tỷ",408 m²,,,,,,"14,68 m",5 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-xa-ninh-so/chinh-chu-ban-115m2-lo-dep-vuong-van-duong-o-to-do-cua-gia-thoa-thuan-pr43085610,"Xã Ninh Sở, Thường Tín, Hà Nội",Thỏa thuận,115 m²,,,,Nam,,"6,8 m",4 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-prj-lumi-hanoi/-ha-noi-chinh-chu-gui-ban-2pn-74m2-toa-s3-tang-30-31-32-pr42656435,"Lumi Hanoi, Đại lộ Thăng Long, Tây Mỗ, Nam Từ Liêm, Hà Nội","5,7 tỷ",74 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Hợp đồng mua bán,Cơ bản
https://batdongsan.com.vn/ban-nha-rieng-phuong-van-phuc-1/ban-gap-ha-dong-o-to-do-cua-5-tang-moi-o-luon-gia-chi-4-3-ty-pr43073032,"Phường Vạn Phúc, Hà Đông, Hà Nội","4,3 tỷ",13 m²,3 phòng,4 phòng,5 tầng,,,,,Sổ đỏ,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-cau-giay-59m2-hai-t-gan-oto-dep-lung-linh-12-ty-8-pr43085656,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","12,8 tỷ",59 m²,6 phòng,6 phòng,5 tầng,,,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-mat-pho-pho-mai-hac-de-phuong-bui-thi-xuan/37-ty-55m2-4-tang-vip-mang-ten-vi-vua-via-he-duong-2-chieu-o-to-pr43085631,"Phố Mai Hắc Đế, Phường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",37 tỷ,55 m²,,,4 tầng,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-la-phuong-xuan-tao-prj-kosmo-tay-ho/chinh-chu-ban-ch-2pn-gia-tot-nhat-khu-vuc-pr43084748,"Dự án Kosmo Tây Hồ, Đường Xuân La, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",Thỏa thuận,87 m²,2 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-pho-hai-ba-trung-phuong-trang-tien/n-nr-55m2-4pn-4wc-15-9-ty-tai-hoan-kiem-ha-noi-pr43068165,"Phố Hai Bà Trưng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội","15,9 tỷ",55 m²,4 phòng,4 phòng,5 tầng,,,,,Sổ đỏ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-la-phuong-phuc-la-prj-chung-cu-hemisco-xa-la/soc-chi-3-8xx-ty-so-huu-86m2-3pn-2wc-tai-tang-trung-tang-mat-pr43085542,"Chung cư Hemisco Xa La, Xa La, Phúc La, Hà Đông, Hà Nội","3,9 tỷ",86 m²,3 phòng,2 phòng,,,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-quan-hoa/sieu-hiem-dep-mat-ngo-dt40m2-mt4m-4-tang-gia-chi-8-5-ty-pr43085629,"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội","8,5 tỷ",40 m²,4 phòng,5 phòng,4 tầng,,,4 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-sapphire-1-vinhomes-ocean-park/-1pn-full-noi-that-dang-c-thue-on-dinh-san-so-view-dep-gia-tot-pr43082339,"Dự án The Sapphire 1 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","2,59 tỷ",48 m²,1 phòng,1 phòng,,Đông - Bắc,,,"2,59 m",Sẵn sổ,Full đồ.
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-kim-phuong-dinh-cong/ban-gap-khu-do-thi-dt93m2-mat-tien-6-3m-27ty-co-thuong-luong-pr42314877,"Đường Đại Kim, Phường Định Công, Hoàng Mai, Hà Nội",27 tỷ,93 m²,6 phòng,,,,,"6,3 m",,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-duong-quang-minh-thi-tran-quang-minh/ban-to-9-me-linh-o-to-tranh-nhau-gia-38-trieu-pr43085502,"Đường Quang Minh, Thị trấn Quang Minh, Mê Linh, Hà Nội",38 triệu/m²,123 m²,,,,,,5 m,"4,5 m",Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-luong-bang-1-phuong-o-cho-dua/ban-dt22m2-mt-6-5m-4t-sdcc-gia-9-35-ty-pr42322238,"Đường Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","8,85 tỷ",22 m²,2 phòng,2 phòng,3 tầng,,,"6,5 m",10 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-bach-khoa/-phan-lo-o-to-tranh-tai-chinh-6-ty-20m-ra-kinh-doanh-dinh-cao-pr43085375,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","6,1 tỷ",35 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-hai-boi-xa-hai-boi/chuyen-nhuong-80m-dong-anh-ha-noi-pr43085500,"Đường Hải Bối, Xã Hải Bối, Đông Anh, Hà Nội",80 triệu/m²,80 m²,,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-duan-phuong-minh-khai/sieu-hiem-dep-nhat-khu-vuc-kinh-doanh-dinh-dt160-m2-2-t-10-mt-64-ty-pr43085328,"Đường Lê Duẩn, Phường Minh Khai, Hai Bà Trưng, Hà Nội",64 tỷ,160 m²,,,2 tầng,,,16 m,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-ban-gap-don-lap-goc-140m2-sao-bien-view-vuon-hoa-park-pr42266784,"Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",29 tỷ,140 m²,3 phòng,3 phòng,4 tầng,Tây - Bắc,Tây - Bắc,15 m,13 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-mai-phuong-quynh-mai/ban-nr-4pn-6t-tai-8-8-ty-45m2-q-hai-ba-trung-hn-pr43085288,"Phố Hồng Mai, Phường Quỳnh Mai, Hai Bà Trưng, Hà Nội","8,8 tỷ",45 m²,4 phòng,,6 tầng,Đông - Nam,Tây - Nam,5 m,,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-dat-duong-32-xa-vong-xuyen/ban-giup-chi-gai-lo-72m-phuc-tho-pr43085030,"Đường 32, Xã Võng Xuyên, Phúc Thọ, Hà Nội","2,88 tỷ",72 m²,,,,,,"4,12 m",4 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-xuan-quynh-phuong-trung-hoa-4/tuyet-pham-cau-giay-85m2-via-he-view-cong-vien-pr43085583,"Đường Xuân Quỳnh, Phường Trung Hòa, Cầu Giấy, Hà Nội",40 tỷ,85 m²,6 phòng,5 phòng,5 tầng,,,5 m,20 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/gia-dinh-chuyen-cong-tac-ban-gap-phan-lo-dong-da-65m2-x-5-tang-mat-tien-5m-gan-ho-pr43085573,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","19,7 tỷ",65 m²,6 phòng,5 phòng,5 tầng,,,5 m,4 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-mat-pho-duong-yen-phu-phuong-yen-phu-1/tay-ho-57m-7-tang-thang-may-thong-san-kinh-doanh-sam-uat-view-ho-tay-so-dep-pr43085278,"Đường Yên Phụ, Phường Yên Phụ, Tây Hồ, Hà Nội","36,98 tỷ",57 m²,7 phòng,7 phòng,8 tầng,,,4 m,6 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-mai-phuong-tan-mai-2/ban-gap-pho-hoang-dt-60m2-x-6-g-full-noi-that-xin-so-gara-o-to-ngo-thong-kd-pr43085472,"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội","17,6 tỷ",60 m²,5 phòng,5 phòng,6 tầng,,,,6 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-xa-hung-dao_1/ban-tho-cu-dep-tai-dai-thanh-quoc-oai-sat-dong-la-hoai-duc-duong-3-5m-mat-tien-5m-dt-53-9m2-pr41371847,"Xã Đại Thành, Quốc Oai, Hà Nội",50 triệu/m²,"53,9 m²",,,,Nam,,5 m,"3,5 m",Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-lang-phuong-lang-thuong/ban-lo-goc-dt-165m2-9-tang-thang-may-mt-rong-46-ty-pr42879104,"Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội",46 tỷ,165 m²,,,9 tầng,,,,,Sổ đỏ,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-19-5-1-phuong-van-quan/ban-4-tang-190m2-nhinh-50-ty-mt-15-05m-7-phong-gan-ho-ha-dong-full-noi-that-pr43063216,"Đường 19/5, Phường Văn Quán, Hà Đông, Hà Nội",57 tỷ,190 m²,7 phòng,5 phòng,4 tầng,,,"15,05 m",12 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-lang-phuong-khuong-thuong/gap-toa-chdv-110m-8-tang-28phong-kk-pccc-ngo-nong-gan-o-to-doanh-thu-1-3-ty-1n-san-khach-pr42983351,"Đường Láng, Phường Khương Thượng, Đống Đa, Hà Nội","17,5 tỷ",110 m²,18 phòng,18 phòng,8 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-hung-phuong-my-dinh-2/ban-lo-goc-dt-148m2-9-tang-thang-may-mt-rong-47-ty-pr42877931,"Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",47 tỷ,148 m²,,,9 tầng,,,,,Sổ đỏ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-pho-xa-dan-phuong-o-cho-dua/duy-nhat-1-ccmn-c-slt-t-chi-1-6xx-ty-hang-da-thanh-pr43007391,"Phố Xã Đàn, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","1,89 tỷ",50 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-quang-dao-phuong-me-tri/ban-dt-146m2-10-tang-thang-may-mt-rong-46-ty-pr42877763,"Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",46 tỷ,146 m²,,,10 tầng,,,,,Sổ đỏ,
https://batdongsan.com.vn/ban-nha-rieng-duong-tay-son-phuong-quang-trung/ban-toa-ccmn-xay-moi-thang-may-mat-ngo-thong-ba-gac-tranh-17pkk-dt-85tr-thang-77m2-7t-pr42982804,"Đường Tây Sơn, Phường Quang Trung, Đống Đa, Hà Nội","15,5 tỷ",77 m²,17 phòng,17 phòng,7 tầng,,,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-ngoc-ha/gap-chi-voi-13-ty-so-huu-ccmn-83m-4-8p-kk-pccc-dong-tien-de-day-thoi-cung-co-40-cu-pho-can-pr42990104,"Đường Đội Cấn, Phường Ngọc Hà, Ba Đình, Hà Nội","12,8 tỷ",83 m²,13 phòng,13 phòng,4 tầng,,,"4,5 m",3 m,Sổ đỏ/ Sổ hồng,"Đầy đủ giường tủ, tủ lạnh, máy giặt, nóng lạnh điều hòa, tủ bếp, ban công phơi,..."
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-trung-kinh-phuong-yen-hoa-2-prj-home-city-trung-kinh/chinh-chu-ban-2pn-60m-ban-cong-huong-mat-tang-h-truong-thcs-cau-giay-homecity-5-6-ty-pr42705439,"Dự án Home City - Trung Kính Complex, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội","5,5 tỷ",60 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-pride/ban-gap-cc-3pn-2wc-96m2-tai-ha-dong-gia-chi-4-ty-lh-ngay-pr43085498,"The Pride, Tố Hữu, La Khê, Hà Đông, Hà Nội",4 tỷ,96 m²,3 phòng,2 phòng,,Đông - Bắc,Tây - Nam,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-tu-lien-phuong-tu-lien/ban-tay-ho-100m-mat-tien-7-7m-ngo-rong-3m-20m-thang-tap-ra-mat-pho-ngo-van-minh-pr43085401,"Đường Tứ Liên, Phường Tứ Liên, Tây Hồ, Hà Nội","23,9 tỷ",100 m²,,,,,,"7,7 m",,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-dolphin-plaza/toi-chinh-chu-ban-133m2-gia-3-5-ty-pr32329883,"Dự án Dolphin Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","6,7 tỷ",100 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,NTCB
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-quyen-phuong-quang-trung-17/ban-phan-lo-oto-ngu-ngay-dem-pr43085464,"Đường Ngô Quyền, Phường Quang Trung, Hà Đông, Hà Nội","10,6 tỷ",47 m²,5 phòng,4 phòng,4 tầng,,,4 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-cau-do-phuong-ha-cau/ban-pho-kinh-anh-bat-chap-moi-loai-hinh-pr43081613,"Đường Cầu Đơ, Phường Hà Cầu, Hà Đông, Hà Nội",16 tỷ,61 m²,,,5 tầng,,,5 m,6 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-xa-ha-bang/ban-lo-290m2-gia-chi-42-trieu-m2-full-tho-cu-mat-tien-8m-no-u-9m-lh-pr42950938,"Xã Hạ Bằng, Thạch Thất, Hà Nội",42 triệu/m²,290 m²,,,,Đông,,8 m,8 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-thai-tong-phuong-dich-vong-hau/ban-tt-cau-giay-lo-goc-thoang-sang-o-suong-pr43085441,"Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội","9,8 tỷ",38 m²,3 phòng,4 phòng,5 tầng,Tây - Nam,,"5,6 m",3 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/toa-chung-cu-mini-dong-tien-90tr-th-lo-goc-3-t-ngo-15-can-ho-noi-that-khach-san-pr43085421,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội",19 tỷ,69 m²,15 phòng,15 phòng,8 tầng,,,7 m,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-an-binh-plaza/chinh-chu-b-ch-2pn-2wc-dt-71m2-full-noi-that-so-do-cc-gia-3-3-ty-pr39141312,"Dự án An Bình Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",6 tỷ,85 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-mulberry-lane/-ban-goc-3-ngu-nha-dep-ha-dong-pr43085302,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội","8,5 tỷ",135 m²,3 phòng,2 phòng,,Đông - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
https://batdongsan.com.vn/ban-nha-rieng-duong-phuong-canh-phuong-phuong-canh/ccmn-o-to-do-cua-hai-mat-tien-no-hau-ngay-sat-truong-cd-fpt-dong-a-pr43085284,"Đường Phương Canh, Phường Phương Canh, Nam Từ Liêm, Hà Nội","15,9 tỷ",59 m²,15 phòng,15 phòng,7 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-dang-tien-dong-phuong-thinh-quang/sieu-pham-1-ra-pho-mat-be-the-o-to-tranh-dung-do-42m2-16-ty-pr43085462,"Đường Đặng Tiến Đông, Phường Thịnh Quang, Đống Đa, Hà Nội",16 tỷ,42 m²,,,,,,7 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-1/-58m2-5-tang-5m-mat-tien-oto-vao-18-45-ty-lien-he-em-m-pr43085368,"đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","18,45 tỷ",58 m²,6 phòng,3 phòng,4 tầng,,,5 m,5 m,Sổ đỏ/ Sổ hồng,Cơ bản
