Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Pháp lý,Nội thất,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-rieng-pho-phao-dai-lang-phuong-lang-thuong/chinh-chu-ban-gap-ngo-22-gia-25-3-ty-90mx7t-full-noi-that-pr43128034,"Phố Pháo Đài Láng, Phường Láng Thượng, Đống Đa, Hà Nội","25,3 tỷ",90 m²,20 phòng,20 phòng,7 tầng,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngoc-thuy-phuong-thuong-thanh-1-prj-khai-son-hill/ban-dang-cap-lo-goc-gia-ong-y-314m2-gia-69-ty-pr39766736,"Dự án Khai Sơn Hill, Đường Ngọc Thụy, Phường Thượng Thanh, Long Biên, Hà Nội",76 tỷ,314 m²,3 phòng,,3 tầng,Sổ đỏ,Đầy đủ,38 m,25 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-trung-van-phuong-trung-van-prj-toa-nha-intracom1-trung-van/ban-intracom-dt-144m-4-tang-gia-31-ty-lh-pr42906308,"Intracom1, đường Trung Văn, Phường Trung Văn, Nam Từ Liêm, Hà Nội",31 tỷ,144 m²,,,4 tầng,,,"6,2 m",,,
https://batdongsan.com.vn/ban-dat-xa-van-hoa-1/chinh-chu-ban-dep-sieu-tiem-nang-muong-voi-ba-vi-1000m2-ba-mat-tien-gia-hon-7tr-x2x3-pr43036125,"Thôn Muồng Voi, Xã Vân Hòa, Ba Vì, Hà Nội","7,3 triệu/m²",1.000 m²,,,,Sổ đỏ/ Sổ hồng,,25 m,10 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-dong-phuong-giap-bat/ban-ngo-19-70m2-x-5-tang-x-mt-6m-x-gia-nhinh-14-ty-sieu-hiem-pr40460148,"Ngõ 19, Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội","16,6 tỷ",70 m²,6 phòng,5 phòng,5 tầng,,,"6,5 m",,,
https://batdongsan.com.vn/ban-dat-xa-phu-man/chinh-chu-ban-334m2-lo-goc-2-mat-tien-o-to-do-truoc-xung-quanh-toan-biet-thu-quan-chuc-to-pr42881548,"Xã Phú Mãn, Quốc Oai, Hà Nội","13,8 triệu/m²","334,8 m²",,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-buou-xa-ta-thanh-oai/ban-4-ng-chac-chan-pr43128029,"Đường Cầu Bươu, Xã Tả Thanh Oai, Thanh Trì, Hà Nội","5,2 tỷ",30 m²,3 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,,"4,8 m","2,5 m",,
https://batdongsan.com.vn/ban-nha-rieng-duong-kien-hung-phuong-kien-hung/sieu-pham-dong-tien-o-to-qua-lo-goc-3-mat-thoang-chu-can-ban-nhanh-pr43126247,"Đường Kiến Hưng, Phường Kiến Hưng, Hà Đông, Hà Nội","11,2 tỷ",57 m²,6 phòng,6 phòng,3 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"4,4 m",4 m,Bắc,Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-do-muoi-phuong-yen-so-prj-galia-hanoi/-goc-3pn-gia-6-1-ty-cuc-dep-view-trung-tam-quan-ang-mai-pr43128159?c=d1,"Dự án Galia Hanoi, Đường Đỗ Mười, Phường Yên Sở, Hoàng Mai, Hà Nội","6,1 tỷ",90 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-rieng-xa-di-trach/sieu-pham-31m2-5-tang-moi-tinh-chi-4ty6-mt-5m-pr42814719,"Xã Di Trạch, Hoài Đức, Hà Nội","4,6 tỷ",31 m²,,,5 tầng,,Cơ bản,5 m,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-quang-dao-phuong-duong-noi-prj-an-quy-villa-kdt-duong-noi/chinh-chu-c-b-gap-210m2-tai-vi-tri-cuc-dep-gia-re-hon-thi-truong-4-ty-pr43128027,"Dự án An Quý Villa - KĐT Dương Nội, Đường Lê Quang Đạo, Phường Dương Nội, Hà Đông, Hà Nội",42 tỷ,210 m²,,,3 tầng,Sổ đỏ/ Sổ hồng,,9 m,7 m,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-422-xa-yen-so-1/-hoai-duc-42m2-xay-4t-vi-tri-dep-oto-do-cong-12p-ra-my-dinh-cau-giay-gia-3-79-ty-pr42923157,"Đường 422, Xã Yên Sở, Hoài Đức, Hà Nội","3,79 tỷ",42 m²,4 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"4,2 m",3 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-tsq-galaxy/-ha-dong-95m2-x-6t-x-mt-5-2m-phan-lo-via-he-o-kinh-doanh-dinh-chan-chung-cu-pr41791481,"TSQ Galaxy, Đường Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","30,5 tỷ",95 m²,5 phòng,5 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Không nội thất,"5,2 m",15 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-thi-tran-tram-troi-prj-khu-do-thi-moi-lideco-bac-quoc-lo-32/ban-can-dep-nhat-du-an-hoai-duc-dien-tich-275-5m2-view-cong-vien-vo-cung-thoang-pr42729353,"Lideco, Đường Quốc lộ 32, Thị trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội hơn","119,99 triệu/m²","275,5 m²",,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-yen-lac-phuong-minh-khai/ban-phan-lo-o-to-cach-20m-52mm2-x-4-tang-gia-13-3-ty-lh-pr42459407,"Phố Yên Lạc, Phường Minh Khai, Hai Bà Trưng, Hà Nội","13,3 tỷ",52 m²,4 phòng,3 phòng,4 tầng,,,,,,
https://batdongsan.com.vn/ban-dat-duong-dong-vo-xa-phu-man/ban-chinh-chu-tai-view-doi-sieu-thoang-3-mat-tien-gia-dang-tang-tung-ngay-xem-ngay-pr42912648,"Đường Đồng Vỡ, Xã Phú Mãn, Quốc Oai, Hà Nội","15,8 triệu/m²","383,6 m²",,,,Sổ đỏ/ Sổ hồng.,,,,,
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/chinh-chu-can-ban-kiot-gia-chi-1-ty-tai-kdt-lh-0981634906-pr36972306,"Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội","1,6 tỷ",47 m²,,,,,,"3,5 m",17 m,Đông - Nam,
https://batdongsan.com.vn/ban-dat-duong-lam-ha-1-phuong-bo-de/ban-cuc-gap-manh-lo-goc-mat-pho-280m-gia-98-ty-kinh-doanh-toa-van-phong-pr40336395,"Đường Lâm Hạ, Phường Bồ Đề, Long Biên, Hà Nội",98 tỷ,280 m²,,,,,,45 m,30 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-kim-chung-prj-thang-long-green-city/tu-van-so-mua-toa-ct3-lien-he-pr43085809,"Thăng Long Green City, Xã Kim Chung, Đông Anh, Hà Nội","18,4 triệu/m²",59 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-giap-bat-phuong-giap-bat/sieu-pham-o-to-tranh-6-tang-thang-may-kinh-doanh-dinh-58m-gia-14-55-ty-pr43032595,"Đường Giáp Bát, Phường Giáp Bát, Hoàng Mai, Hà Nội","14,55 tỷ",58 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-70-2-phuong-dai-mo-prj-louis-city-dai-mo/lk-kdt-nam-tu-liem-124m2-x-6t-x-mt-6m-via-he-o-to-tranh-kinh-doanh-thang-may-vip-pr42006863,"Dự án Louis City, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",40 tỷ,124 m²,5 phòng,5 phòng,6 tầng,Sổ vuông đẹp sẵn giao.,Đầy đủ.,6 m,15 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thanh-trung-thi-tran-trau-quy-prj-eurowindow-twin-parks/ban-can-goc-95-5m2-giang-huong-du-an-park-view-vuon-hoa-be-boi-pr42060555,"Dự án Eurowindow Twin Parks, Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",21 tỷ,"95,5 m²",8 phòng,8 phòng,5 tầng,Sổ đỏ/ Sổ hồng.,Không nội thất.,"19,28 m",13 m,Tây - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phuc-la-phuong-kien-hung-prj-kien-hung-luxury/re-nhat-va-duy-nhat-mt-7m-re-nhat-va-duy-nhat-mt-7m-gia-dau-tu-don-thong-duong-pr43128220,"Dự án Kiến Hưng Luxury, Đường Phúc La, Phường Kiến Hưng, Hà Đông, Hà Nội",16 tỷ,63 m²,6 phòng,6 phòng,5 tầng,Sổ đỏ,Không nội thất,7 m,25 m,,
https://batdongsan.com.vn/ban-dat-phuong-thach-ban-1/-gap-tho-cu-80m2-mt-5-3m-xe-tai-tranh-via-he-phan-lo-vuong-van-k-qh-pr43076344,"Phường Thạch Bàn, Long Biên, Hà Nội","10,68 tỷ",80 m²,,,,Sổ đỏ/ Sổ hồng.,,"5,3 m",8 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-hong-tien-phuong-bo-de/ban-gap-lk-hc-319-view-cong-vien-88m-5-tang-kinh-doanh-van-phong-40-ty-pr42434071,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội",40 tỷ,88 m²,,,5 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,6 m,22 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-cau-phuong-o-cho-dua-prj-d-le-pont-dor-hoang-cau/ban-penhouse-duplex-36-dle-pondo-tan-minh-ki-truc-tiep-chu-dau-tu-pr41512372,"D’. Le Pont D’or - Hoàng Cầu, 36, Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",38 tỷ,450 m²,5 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,,,,Tây - Nam,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-dinh-phuong-trung-hoa-4/toi-ban-biet-thu-pho-hon-211-met-vuong-gia-hon-100-ty-pr43125564,"Đường Nguyễn Thị Định, Phường Trung Hòa, Cầu Giấy, Hà Nội",130 tỷ,211 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,15 m,10 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-hoang-van-thu-4/sieu-pham-kdt-den-lu-1-7-tang-thang-may-65m-gia-18-6-ty-pr40838662,"Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","16,6 tỷ",65 m²,8 phòng,4 phòng,7 tầng,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-cu-1-phuong-gia-thuy/ban-11-tang-kinh-doanh-toa-ng-210m2-thang-may-pccc-so-hoan-cong-pr41426481,"Đường Nguyễn Văn Cừ, Phường Gia Thụy, Long Biên, Hà Nội",140 tỷ,210 m²,,,11 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ.,12 m,40 m,,
https://batdongsan.com.vn/ban-dat-duong-le-huu-tuu-xa-nguyen-khe/dau-gia-x2-dong-anh-sat-d-gan-ql3-gan-vo-giap-ben-xe-mien-dong-pr42991144,"Đường Lê Hữu Tựu, Xã Nguyên Khê, Đông Anh, Hà Nội","8,7 tỷ",75 m²,,,,Sổ đỏ/ Sổ hồng,,5 m,12 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phuc-la-phuong-kien-hung-prj-kien-hung-luxury/hotline-bqlda-6-tang-mat-pho-mien-moi-gioi-pr38161350,"Dự án Kiến Hưng Luxury, Đường Phúc La, Phường Kiến Hưng, Hà Đông, Hà Nội",35 tỷ,132 m²,10 phòng,6 phòng,6 tầng,Sổ đỏ,Không nội thất,6 m,40 m,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-la-phu-xa-la-phu/-moi-6-tang-thang-may-2-o-to-vao-hang-xom-toan-dinh-thu-6-5-ty-lh-pr42927061,"Đường La Phù, Xã La Phù, Hoài Đức, Hà Nội","6,5 tỷ",45 m²,4 phòng,5 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"3,8 m",4 m,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/t-1-duy-nhat-view-a1002-106m2-dle-59-tline-pr42196207,"D’. Le Roi Soleil , 9, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","15,5 tỷ",106 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Đông - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-vu-trong-phung-phuong-nhan-chinh/ban-dt-40m2-5-tang-gia-8-7-ty-pr43128206,"Đường Vũ Trọng Phụng, Phường Nhân Chính, Thanh Xuân, Hà Nội","8,7 tỷ",40 m²,4 phòng,3 phòng,5 tầng,Sổ đỏ/ Sổ hồng,,"3,6 m",,,
https://batdongsan.com.vn/ban-nha-rieng-pho-bach-mai-phuong-bach-mai/ban-ccmn-hai-ba-trung-53m-x-5-tang-gia-13-6-ty-ngo-rong-dep-doanh-thu-700-trieu-nam-pr43126507,"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội","13,6 tỷ",53 m²,12 phòng,12 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-dat-phuong-thuong-cat/ban-bac-tu-liem-vi-tri-dac-dia-gia-tot-dau-tu-sinh-loi-cao-pr42716008,"Phường Thượng Cát, Bắc Từ Liêm, Hà Nội","4,25 tỷ",54 m²,,,,Sổ đỏ/ Sổ hồng,,,3 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-yen-hoa-2/chinh-chu-ban-toa-tai-kdt-trung-180-200m2-pr42971951,"Phường Yên Hòa, Cầu Giấy, Hà Nội",86 tỷ,180 m²,46 phòng,46 phòng,9 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,15 m,18 m,,
https://batdongsan.com.vn/ban-dat-duong-ngoc-thuy-phuong-ngoc-thuy/ban-2-mat-thoang-22m-92m-via-he-rong-kinh-doanh-toa-vp-pr43067933,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",28 tỷ,92 m²,,,,Sổ đỏ/ Sổ hồng,,,22 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/ban-cc-3pn-2wc-82-07m2-chi-voi-3-3-ty-tai-dong-noi-pr43028512,"Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội","2,45 tỷ","66,53 m²",2 phòng,2 phòng,,Hợp đồng mua bán,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-nhan-chinh-prj-the-legend-tower-109-nguyen-tuan/hang-hiem-ban-gap-109-186m-4p-3wc-gia-tu-15-ty-pr43016154,"Legend Tower 109 Nguyễn Tuân, 109, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội",15 tỷ,186 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-dat-duong-nguyen-lam-1-phuong-phuc-dong/ban-gap-manh-m-tan-thuy-235m2-mt-10m-sdcc-50-6-ty-pr42891478,"Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội","50,6 tỷ",235 m²,,,,Sổ đỏ/ Sổ hồng,,10 m,22 m,,
https://batdongsan.com.vn/ban-nha-rieng-pho-cau-coc-phuong-tay-mo/can-ban-gap-tai-lo-goc-xay-doc-lap-truoc-thoang-dt-38-m2-4-tang-gia-ban-4-ty-x-pr43031126,"Phố Cầu Cốc, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","4,5 tỷ",38 m²,3 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-trich-sai-phuong-buoi/hiem-tay-ho-40m-6-tang-o-to-vao-kinh-doanh-truoc-8m-gia-nhinh-16-ty-pr42546146,"Đường Trích Sài, Phường Bưởi, Tây Hồ, Hà Nội","16,5 tỷ",40 m²,6 phòng,,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,8 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/ban-gia-sieu-hoi-24-ty-73m2-6pn-6wc-pr43127979,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",19 tỷ,73 m²,6 phòng,6 phòng,5 tầng,Sổ đỏ/ Sổ hồng,,5 m,"17,5 m",,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-viet-hung-xa-duc-tu/-dong-anh-gia-cuc-tot-truoc-dat-oto-tai-tranh-cach-d-lien-500m-tiem-nang-lon-pr42962797,"Đường Việt Hùng, Xã Dục Tú, Đông Anh, Hà Nội","9,3 tỷ",80 m²,3 phòng,3 phòng,2 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"6,6 m",10 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duong-van-be-phuong-vinh-tuy-prj-sunshine-garden/-ban-view-song-ng-h-time-city-s-50-m2-1ngu-2-6-ty-lh-e-minh-anh-pr39569447,"Dự án Sunshine Garden, Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội.","3,8 tỷ",50 m²,1 phòng,1 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quang-trung-phuong-quang-trung-17-prj-flc-star-tower/ban-ch-3-ngu-100m-toa-ha-dong-noi-that-cao-cap-gia-re-nhat-pr43127976,"FLC Star Tower, Quang Trung, Quang Trung, Hà Đông, Hà Nội",Thỏa thuận,100 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-hung-dao-phuong-tran-hung-dao/29b-380-2-9-5-380-ty-hoan-kiem-pr43126446,"29B, Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",380 tỷ,381 m²,,,2 tầng,Sổ đỏ/ Sổ hồng,,"9,5 m",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/-vip-hiem-gap-3-thoang-ba-buoc-ra-pho-o-to-de-155m2-3-tang-48-ty-pr41737181,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",41 tỷ,155 m²,4 phòng,5 phòng,3 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"8,6 m",7 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-quan-hoa-prj-cau-giay-center-point/ban-2-png-ngu-day-du-noi-that-tai-110-pr42930189,"Cầu Giấy Center Point, Cầu Giấy, Quan Hoa, Cầu Giấy, Hà Nội",5 tỷ,55 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-xa-la-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/ban-gap-4pn-4wc-tai-kdt-ha-dong-gia-thoa-thuan-75m2-pr42669090,"KĐT Xa La, Đường Xa La, Phường Phúc La, Hà Đông, Hà Nội",Thỏa thuận,75 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,12 m,,
https://batdongsan.com.vn/ban-dat-duong-da-ton-xa-da-ton/ban-tang-nha-mat-tran-tien-ich-don-du-an-tiem-nang-tang-gia-manh-pr42861876,"Đường Đa Tốn, Xã Đa Tốn, Gia Lâm, Hà Nội",7 tỷ,70 m²,,,,Sổ đỏ/ Sổ hồng.,,"3,4 m","4,5 m",Tây - Bắc,
https://batdongsan.com.vn/ban-dat-xa-yen-bai/-nghi-duong-san-khuon-vien-view-dep-tai-ba-vi-lh-0981824289-pr36608201,"Xã Yên Bài, Ba Vì, Hà Nội",14 tỷ,"2.363,8 m²",,,,Sổ đỏ/ Sổ hồng.,,56 m,10 m,Tây - Bắc,
https://batdongsan.com.vn/ban-nha-rieng-xa-son-dong-3/ban-hang-hiem-ngon-bo-re-hoai-duc-pr42742515,"Sơn Đồng, Hoài Đức, Hà Nội","3,5 tỷ",35 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,,,3 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-lang-phuong-lang-thuong/phan-lo-o-to-ngo-1150-dt-37-40m-x-5-tang-mt-3-6m-12-2-ty-pr42833740,"Ngõ 1150, Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội","12,2 tỷ",37 m²,3 phòng,3 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"3,6 m",4 m,,
https://batdongsan.com.vn/ban-dat-xa-yen-bai/-nghi-duong-bam-ho-tai-ba-vi-lh-0981824289-pr36642662,"Xã Yên Bài, Ba Vì, Hà Nội","18,5 tỷ",5.000 m²,,,,Sổ đỏ/ Sổ hồng.,,126 m,6 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-la-prj-6th-element/chu-nha-ban-rat-gap-3pn-tay-110m2-tang-trung-nha-huong-nam-rat-tang-mat-pr42958280,"Dự án 6th Element, Phường Xuân La, Tây Hồ, Hà Nội","9,9 tỷ",110 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây,Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-khuong-dinh/-dep-moi-tinh-phan-lo-o-to-qua-khong-lo-quy-hoach-36m2-6-tang-pr42921271,"Đường Kim Giang, Phường Khương Đình, Thanh Xuân, Hà Nội","10,5 tỷ",36 m²,4 phòng,5 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,8 m",3 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/-gia-that-toi-ban-67m2-toa-ecogreen-tang-trung-2n2w-ban-cong-dn-full-noi-that-gia-3-9t-pr40622785,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội","4,7 tỷ",75 m²,2 phòng,2 phòng,,,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-hoang-van-thu-4/ban-64m2-12-5-ty-tai-ha-noi-4pn-5wc-6-tang-thang-may-sat-o-to-noi-that-xin-pr43097654,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","12,5 tỷ",64 m²,4 phòng,5 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,55 m",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-co-nhue-1-prj-khu-do-thi-moi-nghia-do/ban-ch-tai-4-pn-3-vs-noi-that-xin-15-ty-246m2-gia-c-chat-pr42671326,"Dự án Khu đô thị mới Nghĩa Đô, Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",15 tỷ,246 m²,5 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/-khu-vip-dong-da-tng-may-ngo-o-to-16-cho-tranh-nu-kinh-doanh-bat-bai-51m2-8-tang-mt-5-1-pr43095945,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội","31,5 tỷ",51 m²,3 phòng,7 phòng,8 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"5,1 m",9 m,,
https://batdongsan.com.vn/ban-dat-duong-thuy-lam-xa-thuy-lam/dau-g-ia-dong-anh-dau-tu-ngon-truoc-view-trieu-do-vuon-hoa-tttm-pr42775033,"Đường Thụy Lâm, Xã Thụy Lâm, Đông Anh, Hà Nội","7,5 tỷ",80 m²,,,,Sổ đỏ/ Sổ hồng,,5 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-seasons-avenue/toi-chu-nha-ban-gap-113m-3-ngu-2-ve-sinh-o-tang-dep-ban-cong-mat-gia-8x-pr42165034,"Seasons Avenue, Mỗ Lao, Hà Đông, Hà Nội","6,8 tỷ",100 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-thi-sau-phuong-thanh-nhan/hang-hiem-tai-hai-ba-trung-ha-noi-gia-15-8-ty-40m2-pr43062536,"Đường Võ Thị Sáu, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","15,8 tỷ",40 m²,4 phòng,4 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,10 m,,
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-21b-xa-thanh-mai-2/chinh-chu-co-dep-xom-trai-my-oai-ha-noi-50m-gia-thoa-thuan-phan-o-t-pr42155444,"Đường Quốc lộ 21B, Xã Thanh Mai, Thanh Oai, Hà Nội",3 tỷ,50 m²,,,,Sổ đỏ/ Sổ hồng,,4 m,3 m,Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-trieu-khuc-phuong-thanh-xuan-trung/toa-chdv-ngo-o-to-cach-pho-5m-lo-goc-4-mat-thoang-dt-95m-x-8-tang-mt-6-5m-28-ty-pr42480888,"Đường Triều Khúc, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",28 tỷ,95 m²,27 phòng,27 phòng,8 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,6 m,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-ia20-ciputra/ban-san-gia-chi-37tr-m2-ho-tro-vay-bank-50-so-lau-dai-pr40216599,"Dự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",41 triệu/m²,74 m²,,1 phòng,1 tầng,Sổ đỏ/ Sổ hồng,"Bàn giao cơ bản (điều hoà âm trần, cửa kính,... ).",15 m,15 m,Đông,Nam
