Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Hướng nhà,Hướng ban công,Pháp lý,Nội thất,Số tầng,Mặt tiền,Đường vào
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-la-prj-tay-ho-residence/tong-p-gia-cac-chuyen-nhuong-t5-2025-hdi-lien-he-pr42913577,"Tây Hồ Residence, Xuân La, Tây Hồ, Hà Nội","7,5 tỷ","70,5 m²",2 phòng,2 phòng,Tây,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/hang-hot-moi-ra-ban-tp-170m2-45-ty-lh-pr42269095,"Dự án Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",46 tỷ,170 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-nguy-nhu-kon-tum_1-phuong-nhan-chinh/ban-duong-tum-lo-goc-3-80m2-x-7-tang-tien-10m-kinh-doanh-pr42951203,"Phố Ngụy Như Kon Tum, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thỏa thuận,80 m²,,,,,SĐCC.,,7 tầng,10 m,
https://batdongsan.com.vn/ban-dat-xa-sai-son/chinh-chu-ban-lo-goc-dep-khu-khanh-tan-gia-dau-tu-lh-pr43109286,"Xã Sài Sơn, Quốc Oai, Hà Nội",Thỏa thuận,80 m²,,,,,,,,,7 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-sapphire-2-vinhomes-ocean-park/-1n-chinh-chu-ban-gap-gia-re-nhat-thi-truong-full-noi-that-moi-gia-2ty6-vinhomeoceanpark-1-pr42749582,"Dự án The Sapphire 2 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","2,3 tỷ",43 m²,1 phòng,1 phòng,,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ham-nghi-phuong-cau-dien-prj-khu-do-thi-my-dinh-i/hang-hot-moi-ra-kdt-180m2-38-ty-lh-pr42400248,"Dự án Mỹ Đình I, Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",39 tỷ,180 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-xa-cam-linh-1/con-duy-nhat-1-lo-full-tho-cu-mat-duong-ap-phan-tai-ba-vi-ha-noi-cach-ho-suoi-hai-chi-1km-pr43016635,"Cẩm Lĩnh, Ba Vì, Hà Nội",790 triệu,105 m²,,,,,Sổ đỏ/ Sổ hồng,,,5 m,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-xa-dan-phuong-trung-liet/ban-so-224-dien-tich-135m2-x-9-tang-1-ham-tien-9m-dong-tien-400tr-pr42798800,"Số 224, Phố Xã Đàn, Phường Trung Liệt, Đống Đa, Hà Nội",Thỏa thuận,135 m²,,,,,,"Nội thất: Đầy đủ cửa cuốn, kính xanh măt tiền, điều hoà... Vệ sinh, đèn điện, rèm cửa...",9 tầng,9 m,
https://batdongsan.com.vn/ban-dat-xa-xuan-non/sieu-hiem-lo-tai-chinh-nho-de-dau-tu-sieu-tiem-nang-vi-tri-dep-duong-6m-48m-dong-anh-pr43109277,"Thôn Đình Trung, Xã Xuân Nộn, Đông Anh, Hà Nội",67 triệu/m²,"48,2 m²",,,Tây - Bắc,,Sổ đỏ/ Sổ hồng,,,"3,9 m",6 m
https://batdongsan.com.vn/ban-nha-mat-pho-pho-khuc-thua-du-phuong-dich-vong/ban-cau-giay-so-18-dt-130m2-mt-7-5m-kinh-doanh-via-he-pr42846648,"Phố Khúc Thừa Dụ, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Thỏa thuận,130 m²,,,,,,,,"7,5 m",
https://batdongsan.com.vn/ban-dat-phuong-giang-bien-1/ban-tdc-long-40m2-mt-3-5m-110tr-m-via-he-o-to-tranh-pr37935897,"Phường Giang Biên, Long Biên, Hà Nội",7 tỷ,55 m²,,,,,Sổ đỏ,,,,6 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quang-trung-phuong-quang-trung-17-prj-flc-star-tower/ban-cc-5-45-ty-100m2-view-dep-q-ha-dong-hn-pr43109011,"Dự án FLC Star Tower, Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội","5,45 tỷ",100 m²,3 phòng,3 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-pho-lua-phuong-van-phuc-1/chinh-chu-can-ban-can-5-tang-moi-xay-tuyet-dep-ngo-22-18-ha-dong-ha-noi-pr42481561,"Ngõ 22/18, Đường Phố Lụa, Phường Vạn Phúc, Hà Đông, Hà Nội","7,5 tỷ",33 m²,5 phòng,,,,,,5 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dinh-cong-phuong-dinh-cong-prj-t-t-tower/gia-mua-rong-n-ban-nhanh-2pn-oa-120-dien-ich-57m-pr43109004,"T&T Tower, Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội",4 tỷ,57 m²,2 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dong-ngac-prj-ia20-ciputra/moi-ra-can-120m2-32-ty-lh-pr42203800,"Dự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",33 tỷ,120 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-zurich-vinhomes-ocean-park/quy-gia-ban-re-nhat-thi-truong-dau-tu-la-co-lai-vinhom-eoceapark1-pr42762740,"Dự án The Zurich - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","1,8 tỷ",27 m²,1 phòng,1 phòng,,Đông - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-kien-hung-prj-mipec-city-view/ban-2pn-1wc-55m2-tai-3-2-ty-ha-dong-hn-dep-nhieu-tien-ich-pr43108575,"Dự án Mipec City View, Phường Kiến Hưng, Hà Đông, Hà Nội","3,2 tỷ",55 m²,2 phòng,1 phòng,Đông - Nam,Tây - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/ban-gap-2pn-dep-noi-that-cao-cap-co-so-gia-net-3-95-ty-lh-pr43068003,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,95 tỷ","54,1 m²",2 phòng,1 phòng,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-sunshine-golden-river/chinh-chu-ban-lo-goc-nga-tu-duong-30m-40m-ket-noi-giao-thong-thuan-tien-dt-125m2-dat-pr43109254,"Dự án Sunshine Golden River, Phường Phú Thượng, Tây Hồ, Hà Nội",55 tỷ,125 m²,,,,,,,5 tầng,8 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-liet-phuong-hoang-liet-prj-khu-do-thi-moi-phap-van-tu-hiep/chu-nha-thien-chi-ban-nhanh-no-ang-mai-dien-tich-74m2-tng-thuy-pr43108908,"Dự án Pháp Vân Tứ Hiệp, Đường Hoàng Liệt, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","3,3 tỷ",74 m²,2 phòng,1 phòng,,Nam,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-me-tri-phuong-my-dinh-1-prj-the-manor-ha-noi/moi-ra-120m2-32-ty-lh-pr42365923,"Dự án The Manor, đường Mễ Trì, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",31 tỷ,120 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-xa-mai-lam/ban-dep-xuat-sac-tai-dong-anh-ha-noi-7-5-ty-100m2-lo-2-mat-thoang-pr42906811,"Xã Mai Lâm, Huyện Đông Anh, Hà Nội","7,5 tỷ",100 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/ban-1n-toa-masterise-3-view-vinuni-san-khach-thue-10-5tr-thang-tai-vinhomeoceanpark-1-pr42647173,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","3,02 tỷ",43 m²,1 phòng,1 phòng,Tây - Nam,Tây - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bui-xuan-phai-phuong-my-dinh-2/-mp-nam-tu-liem-200m2x4t-mt-10m-o-kinh-doanh-dep-gia-nhinh-70-ty-pr43109252,"Đường Bùi Xuân Phái, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",70 tỷ,200 m²,3 phòng,,,,Sổ đỏ/ Sổ hồng,Cơ bản,4 tầng,10 m,20 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dong-ngac-prj-ia20-ciputra/chinh-chu-gui-ban-nhanh-can-gia-bao-toan-du-an-chi-3x-ty-pr42944248,"IA20 Ciputra, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",33 tỷ,111 m²,,,,,Hợp đồng mua bán,,6 tầng,22 m,40 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/moi-ra-112m2-vinhome-31-ty-ban-gap-pr42334019,"Dự án Vinhomes Gardenia, Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",32 tỷ,112 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-sa-xa-mai-lam/ban-dep-tai-hien-gia-cuc-chat-9-5-ty-vnd-dien-tich-145m2-pr41427451,"Đường Trường Sa, thôn Mai Hiên, Xã Mai Lâm, Đông Anh, Hà Nội","9,5 tỷ",145 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-dat-xa-ba-trai/n-tai-vi-hanoi-dt-3066-m2-tc-400m-ngo-vao-5m-gia-3trieu-m2-pr43108985,"Ba Trại, Ba Vì, Hà Nội",Thỏa thuận,3.066 m²,,,,,Sổ đỏ/ Sổ hồng,,,,5 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-dinh-tu-phuong-xuan-dinh-prj-jade-square/chu-ha-5-ty-ban-nh-bt-van-cua-tong-cuc-an-ninh-187m2-35-5-ty-lh-pr42206906,"Dự án Jade Square, Đường Nguyễn Đình Tứ, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",35 tỷ,180 m²,,,,,,,4 tầng,,
https://batdongsan.com.vn/ban-dat-duong-loc-ha-xa-mai-lam/ban-135-trieu-m2-123-m2-dau-gia-vip-pr42822844,"Đường Lộc Hà, Xã Mai Lâm, Đông Anh, Hà Nội",135 triệu/m²,123 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-dinh-tu-phuong-xuan-dinh-prj-jade-square/chinh-chu-ban-gap-gia-chi-4x-ty-pr43023152,"Dự án Jade Square, Đường Nguyễn Đình Tứ, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",270 triệu/m²,180 m²,,,Nam,Nam,Hợp đồng mua bán,,3 tầng,,25 m
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-yen-hoa-2/chinh-chu-can-ban-dien-tich-65m-2-mat-thoang-mat-tien-rong-pr43109233,"Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội","23,8 tỷ",70 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-duc-tho-phuong-my-dinh-2-prj-khu-do-thi-my-dinh-ii/hang-moi-ra-2-200m2-39-ty-lh-pr42377081,"Dự án Mỹ Đình II, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",40 tỷ,200 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-den-lu-phuong-hoang-van-thu-4/ban-5pn-6wc-64m2-tai-i-mai-ha-noi-gia-uu-dai-12-5-ty-pr43109063,"Đường Đền Lừ, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","12,5 tỷ",64 m²,5 phòng,6 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 tầng,"4,5 m",3 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-dinh-tu-phuong-xuan-dinh-prj-jade-square/ban-nhanh-dep-nhat-du-an-chi-2x-ty-mua-duoc-ngay-pr42618971,"Dự án Jade Square, Đường Nguyễn Đình Tứ, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","36,5 tỷ",120 m²,7 phòng,4 phòng,Bắc,,Hợp đồng mua bán,,4 tầng,6 m,25 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-2n1wc-chi-tu-2ty7-den-2-ty-9-vinhome-oceanpark-1-pr42826084,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Thỏa thuận,55 m²,2 phòng,1 phòng,,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-ha-dinh/sieu-dep-oto-kinh-doanh-ngo-thong-45m2-gia-5-ty-pr39383211,"Đường Kim Giang, Phường Kim Giang, Thanh Xuân, Hà Nội","6,3 tỷ",45 m²,4 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,"4,5 m",3 m
https://batdongsan.com.vn/ban-nha-rieng-pho-lang-ha-phuong-lang-ha/dau-tu-pn-lo-o-to-tranh-2-thoang-truoc-sau-ngo-thong-o-suong-kinh-doanh-dinh-65m-5t-pr43109219,"Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội",18 tỷ,65 m²,6 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,4 m,8 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bui-xuan-phai-phuong-my-dinh-2/chinh-chu-can-ban-gap-bt-pho-dt-hon-125m2-mt-7m-dang-cho-thue-dong-tien-70tr-th-pr43090988,"Đường Bùi Xuân Phái, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",55 tỷ,"125,3 m²",,,,,Sổ đỏ/ Sổ hồng,,,7 m,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-phu-son_1-prj-phu-thi-riverside/to-am-binh-yen-giua-long-en-nhien-gia-lam-ha-noi-pr43108879,"Dự án Phú Thị Riverside, Xã Phú Sơn, Gia Lâm, Hà Nội","10,8 tỷ",75 m²,,,,,Hợp đồng mua bán,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-32-thi-tran-tram-troi-prj-westpoint-nam-duong-32/chinh-chu-gui-ban-can-lk-72-m-gia-pr41252829,"Dự án Westpoint - Nam đường 32, Đường 32, Thị trấn Trạm Trôi, Hoài Đức, Hà Nội",Thỏa thuận,72 m²,4 phòng,4 phòng,,,Hợp đồng mua bán,,4 tầng,,"8,5 m"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-thi-tran-trau-quy-prj-the-zenpark/chinh-chu-ban-3pn-hoa-hau-100m2-rat-hiem-tai-pk-cao-cap-gia-chi-6-3-ty-full-do-pr42984364,"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","6,3 tỷ",100 m²,3 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-lang-ha/ban-dep-o-dong-da-noi-14-2-ty-53m2-pr43108914,"Phường Láng Hạ, Đống Đa, Hà Nội","14,2 tỷ",53 m²,4 phòng,5 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,4 m,2 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dich-vong-prj-khu-do-thi-moi-dich-vong/hot-ra-200m2-45-ty-lh-pr42400729,"ĐTM Dịch Vọng, Phường Dịch Vọng, Cầu Giấy, Hà Nội","44,5 tỷ",200 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dong-ngac-prj-ia20-ciputra/ban-gap-can-goc-dep-xay-6-tang-mt-22m-gia-nhinh-30-ty-pr42605444,"Dự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",36 tỷ,120 m²,,,,,,,6 tầng,22 m,40 m
https://batdongsan.com.vn/ban-nha-rieng-duong-cu-khoi-phuong-cu-khoi/chinh-chu-ban-mat-ho-dam-tranh-long-bien-ha-noi-pr43109206,"Đường Cự Khối, Phường Cự Khối, Long Biên, Hà Nội","15,5 tỷ",100 m²,2 phòng,2 phòng,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ.,2 tầng,"5,5 m",5 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-xuan-tao-prj-embassy-garden/moi-ra-can-ban-gap-120m2-45-ty-lh-pr42365970,"Dự án Embassy Garden, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",46 tỷ,120 m²,,,,,,,4 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phu-dien-phuong-phu-dien/ban-gap-80m2-22-ty-lh-pr42593855,"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",22 tỷ,80 m²,,,,,,,5 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-phu-son_1-prj-phu-thi-riverside/chinh-chu-toi-can-tien-ban-75m2-truc-chinh-duong-30m-riverside-pr43108853,"Dự án Phú Thị Riverside, Xã Phú Sơn, Gia Lâm, Hà Nội",Thỏa thuận,75 m²,,,,,,,,5 m,30 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/chinh-chu-ban-toa-d-vinaconex2-so-chinh-chu-gia-nhinh-3-ty-bao-sang-ten-pr43109200,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","3,6 tỷ",50 m²,2 phòng,1 phòng,Tây,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-dinh-tu-phuong-xuan-dinh-prj-jade-square/chu-gui-ban-can-song-lap-pham-van-dong-gia-tot-lh-pr42580372,"Dự án Jade Square, Đường Nguyễn Đình Tứ, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",31 tỷ,116 m²,4 phòng,3 phòng,Nam,Nam,Hợp đồng mua bán,Không nội thất,4 tầng,9 m,"15,5 m"
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-quan-nhan-phuong-nhan-chinh-prj-chung-cu-51-quan-nhan/-ra-gap-105m2-3-ngu-2-wc-129-ban-co-yeu-so-51-du-do-xem-nha-24-7-pr41526653,"Dự án Chung cư 51 Quan Nhân, Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội","6,3 tỷ",105 m²,3 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-dai-nghia-phuong-bach-khoa/vip-hai-ba-trung-tien-quyen-luc-lo-goc-2-thoang-o-to-kinh-doanh-dinh-via-he-rong-pr43108944,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","19,9 tỷ",39 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,"7,24 m",8 m
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/ban-toa-ccmn-12-phong-ngay-canh-kdt-ngoai-giao-doan-dong-tien-pr43108675,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","14,5 tỷ","61,8 m²",,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-linh-nam/ban-pho-hoang-mai-xay-moi-noi-that-sang-5-tang-34m2-lo-goc-gan-o-to-6-48-ty-pr43109193,"Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","6,48 tỷ",34 m²,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-ngoc-nai-phuong-khuong-trung/ban-thanh-xuan-via-he-rong-kinh-doanh-sam-uat-85m-28ty-gia-cuc-tot-pr42690618,"Đường Nguyễn Ngọc Nại, Phường Khương Trung, Thanh Xuân, Hà Nội",28 tỷ,85 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-xuan-la-prj-tay-ho-residence/ban-gap-can-hdi-gia-tot-dau-tu-re-nhat-vung-pr42686580,"Tây Hồ Residence, 68A, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",35 tỷ,132 m²,6 phòng,6 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Không nội thất,4 tầng,"8,5 m","15,5 m"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-hoi-phuong-hoang-liet-prj-osaka-complex/do-chuyen-cong-tac-chu-nha-n-em-ban-toa-48-i-dien-tich-71m2-pr43108820,"Osaka Complex, 48, Đường Ngọc Hồi, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","4,35 tỷ",71 m²,2 phòng,2 phòng,,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-le-thanh-nghi-phuong-bach-khoa/ban-gan-gan-o-to-28m-6-9-ty-pr43108937,"Phố Lê Thanh Nghị, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","6,9 tỷ",28 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-thi-tran-tram-troi-prj-khu-do-thi-moi-lideco-bac-quoc-lo-32/ban-26-ty-vnd-222m2-gia-tot-pr43109186,"Lideco, Đường Quốc lộ 32, Thị trấn Trạm Trôi, Hoài Đức, Hà Nội",26 tỷ,222 m²,12 phòng,8 phòng,Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Không nội thất,5 tầng,12 m,12 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-kim-xuyen-phuong-yen-hoa-2-prj-khu-do-thi-yen-hoa/gap-moi-ra-kdt-156m2-42-ty-lh-pr42400690,"Dự án Yên Hòa, Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội",Thỏa thuận,156 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-giang-vo-phuong-giang-vo/c-t-ban-view-so-68m-su-dung-100m-3pn-nha-dep-tang-nhinh-7-ty-pr43084054,"Phố Giảng Võ, Phường Giảng Võ, Ba Đình, Hà Nội",7 tỷ,100 m²,3 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dong-ngac-prj-ia20-ciputra/moi-ra-can-gia-29-ty-120m2-view-dep-gia-sieu-hoi-pr42807870,"Dự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",29 tỷ,120 m²,10 phòng,12 phòng,Tây,Tây,Đang chờ sổ,Không nội thất,6 tầng,15 m,"15,5 m"
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/ban-phan-lo-o-to-tai-tranh-u-85m-26-ty-ngo-thong-kinh-doanh-mt-5m-pr42810272,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội",26 tỷ,85 m²,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,5 m,
https://batdongsan.com.vn/ban-nha-rieng-phuong-dinh-cong/hon-6ty-dong-tien-khung-350tr-nam-pho-ha-43m-x-5tang-o-to-thong-20m-ngo-rong-thoang-pr43002700,"Phường Định Công, Hoàng Mai, Hà Nội","6,88 tỷ",43 m²,7 phòng,5 phòng,,,,,5 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-vip-59m2-toa-l-gia-hap-dan-nha-sieu-dep-pr43108926,"Khu đô thị Nam Thăng Long - Ciputra, Phú Thượng, Tây Hồ, Hà Nội",Thỏa thuận,59 m²,1 phòng,1 phòng,Nam,Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lac-long-quan-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/can-chuyen-nhuong-can-sieu-dep-tai-t-ha-noi-pr37742451,"Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",380 triệu/m²,230 m²,4 phòng,4 phòng,Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,3 tầng,11 m,13 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-cau-dien-prj-khu-do-thi-my-dinh-i/-ban-c5-mat-tang-cao-tich-rong-gia-tot-vuc-pr43108423,"Dự án Mỹ Đình I, Đường Nguyễn Cơ Thạch, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","5,8 tỷ",107 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-sapphire-2-vinhomes-ocean-park/sieu-pham-view-song-1pn-1-dep-nhat-toa-s2-03-ban-gap-pr42648801,"Dự án The Sapphire 2 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","2,38 tỷ",43 m²,1 phòng,1 phòng,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-thinh-liet/48-m2-x-6-tang-ngay-khu-quan-uy-hoang-mai-o-to-do-cua-thang-may-pr43106758,"Phường Thịnh Liệt, Hoàng Mai, Hà Nội","9,8 tỷ",48 m²,8 phòng,9 phòng,Nam,Nam,Sổ đỏ/ Sổ hồng,,6 tầng,"3,1 m",
