Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Pháp lý,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-rieng-duong-giap-bat-phuong-giap-bat/ban-pho-hoang-mai-chi-hon-8-ty-moi-6-tang-thang-may-gan-pho-dien-tich-35m-pr42829505,"Đường Giáp Bát, Phường Giáp Bát, Hoàng Mai, Hà Nội","8,6 tỷ",35 m²,4 phòng,4 phòng,6 tầng,"4,2 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-van-canh-1-prj-moonlight-1-an-lac-green-symphony/b-cc-dt-95m2-3pn-tg-cao-dep-gia-b-6-ty-bao-to-bo-phi-pr43092421,"Dự án Moonlight 1 - An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",6 tỷ,95 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-thap-doi-kepler-land/chinh-chu-ban-45m2-1pn-full-noi-that-cdt-pr43092534,"Dự án Tháp đôi Kepler Land, Phường Mỗ Lao, Hà Đông, Hà Nội","4,1 tỷ",45 m²,1 phòng,,,,,Hợp đồng mua bán,Full,,Bắc
https://batdongsan.com.vn/ban-dat-duong-32-xa-di-trach/ban-122-m2-lo-goc-ch-vu-canh-du-an-hinode-royal-park-pr42122129,"Đường 32, Xã Di Trạch, Hoài Đức, Hà Nội",Thỏa thuận,122 m²,,,,7 m,10 m,Sổ đỏ/ Sổ hồng,,Tây - Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-dong-hoi-prj-imperia-co-loa/the-cosmopolitan-khang-dinh-vi-the-dang-cap-ban-giao-theo-tieu-chuan-khach-san-5-pr42614577,"Dự án Imperia Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",90 triệu/m²,76 m²,2 phòng,2 phòng,,,,Hợp đồng mua bán,Đầy đủ,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/chi-viec-ve-o-chi-3-1-ty-65m2-2n2vs-so-full-noi-that-pr42636565,"Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","3,1 tỷ",65 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-32-xa-kim-chung-1/ban-2-can-khu-dau-gia-trung-tren-lai-xa-pr40866229,"Đường 32, Xã Kim Chung, Hoài Đức, Hà Nội",Thỏa thuận,"77,5 m²",,,4 tầng,5 m,10 m,Sổ đỏ/ Sổ hồng,,Tây - Bắc,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-dinh-phuong-truong-dinh/ban-c4-374m-mt-8-4m-100-ty-qh-it-via-he-pr42973148,"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",100 tỷ,374 m²,3 phòng,2 phòng,1 tầng,"8,4 m",9 m,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-quan-phuong-quan-hoa/ban-gap-chinh-chu-110m-bo-ke-ach-dau-tu-trung-tam-cau-giay-so-ng-rieng-pr43092537,"Đường Đông Quan, Phường Quan Hoa, Cầu Giấy, Hà Nội",70 triệu/m²,110 m²,3 phòng,2 phòng,,,,Sổ Hồng,"Đầy đủ Nội thất đầy đủ sang trọng dọn vào ở ngay, tiết kiệm hàng trăm triệu chi phí cải tạo.",,
https://batdongsan.com.vn/ban-dat-duong-lai-xa-xa-kim-chung-1/ban-gap-90-m2-dich-vu-thang-long-9-mat-ho-pr41295270,"Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội",Thỏa thuận,90 m²,,,,"6,86 m",10 m,Sổ đỏ/ Sổ hồng,,Đông - Bắc,
https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-hung-phuong-vinh-hung-2/ban-26m2-4-5t-gia-4-88-ty-ngo-nong-re-cung-ban-pr42926900,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội","4,88 tỷ",26 m²,3 phòng,3 phòng,5 tầng,3 m,2 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lo-duc-phuong-thanh-luong/ban-2-tang-trung-tam-hai-ba-trung-mt-rong-kinh-doanh-thuan-i-pr43092287,"Phố Lò Đúc, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","37,5 tỷ",80 m²,,,2 tầng,5 m,12 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-cao-toc-thang-long-noi-bai-thi-tran-chi-dong-prj-khu-do-thi-chi-dong/ban-so-ng-pr42897614,"Khu đô thị Chi Đông, Cao tốc Thăng Long Nội Bài, Chi Đông, Mê Linh, Hà Nội",50 triệu/m²,192 m²,,,,,,Sổ đỏ,,,
https://batdongsan.com.vn/ban-dat-duong-32-xa-kim-chung-1/ban-gap-dau-gia-lai-hoai-duc-pr40472315,"Đường 32, Xã Kim Chung, Hoài Đức, Hà Nội",Thỏa thuận,75 m²,,,,5 m,10 m,Sổ đỏ/ Sổ hồng,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-linh-phuong-thach-ban-1/-moi-6-tang-thang-may-2-oto-trong-tai-long-bien-ha-noi-11-8-ty-pr42936442,"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội","11,8 tỷ",46 m²,3 phòng,6 phòng,6 tầng,,"3,5 m",Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-dat-pho-bach-mai-phuong-bach-mai/ban-55m2-gia-6-5-ty-oto-cach-30m-ko-quy-hoach-pr42937131,"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội","6,5 tỷ",55 m²,,,,"4,8 m","1,8 m",Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-la-phuong-xuan-tao-prj-kosmo-tay-ho/ban-2pn2wc-dt-81-2m2-tang-tang-view-dep-gia-tot-nhat-lh-pr43092398,"Dự án Kosmo Tây Hồ, Đường Xuân La, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội","8,25 tỷ","81,2 m²",2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-lo-duc-phuong-pham-dinh-ho/ban-trung-tam-hai-ba-trung-gan-truong-bach-kinh-xay-29m2-6-tang-khu-phan-dep-pr43092517,"Phố Lò Đúc, Phường Phạm Đình Hổ, Hai Bà Trưng, Hà Nội","7,8 tỷ",25 m²,3 phòng,,6 tầng,"3,5 m",4 m,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-khuyen-phuong-phuc-la-prj-khu-do-thi-moi-van-quan/-ban-toa-ct2-68m-2pn-gia-2-2-ty-lh-kieu-thuy-0949170979-pr37065248,"Dự án KĐT Văn Quán, Đường Nguyễn Khuyến, Phường Phúc La, Hà Đông, Hà Nội.",Thỏa thuận,69 m²,2 phòng,2 phòng,,,,Sổ đỏ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-anland-complex/-ban-lai-goc-100m2-gia-full-noi-that-view-dep-gia-3-9-ty-lh-pr38902898,"Dự án Anland Complex, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","5,5 tỷ",100 m²,3 phòng,2 phòng,,,,Sổ đỏ,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-dau-phuong-hang-bac/ban-view-ho-guom-dep-t-dien-tich-290m-5-tang-lo-goc-tien-27m-gia-tot-pr43092492,"Phố Hàng Dầu, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội",Thỏa thuận,290 m²,,,5 tầng,27 m,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-me-tri-phuong-my-dinh-1-prj-the-manor-ha-noi/ban-190m2-gia-1x-ty-lh-pr42663585,"Dự án The Manor, đường Mễ Trì, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",Thỏa thuận,190 m²,3 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-hoang-phuong-phuong-canh/ban-toa-dong-tien-tai-nam-liem-ha-noi-gia-12-ty-pr43092209,"Đường Tu Hoàng, Phường Phương Canh, Nam Từ Liêm, Hà Nội",12 tỷ,49 m²,13 phòng,13 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngo-thi-nham-phuong-duong-noi-prj-anland-lakeview/ban-gap-74m2-gia-2-7-ty-full-do-vay-duoc-ngan-hang-lh-0967506216-pr37043568,"Dự án Anland LakeView, Đường Ngô Thì Nhậm, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,74 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-xuan-phuong/ban-gap-4-tang-mt-4-1m-gia-chi-5-85-ty-pr43092474,"Phường Xuân Phương, Nam Từ Liêm, Hà Nội","5,85 tỷ",31 m²,3 phòng,3 phòng,4 tầng,"4,1 m",3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/ban-ecogreen-dien-tich-67m2-gia-4-6-ty-pr43092476,"Eco Green City, Nguyễn Xiển, Tân Triều, Thanh Trì, Hà Nội","4,6 tỷ",67 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-2-prj-flc-green-apartment/gia-cuc-re-2-png-ngu-tai-chinh-chu-gui-ban-lh-pr43092467,"FLC Green Apartment, Phạm Hùng, Mỹ Đình 2, Nam Từ Liêm, Hà Nội","3,3 tỷ",60 m²,2 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-canh-di-phuong-dai-kim-prj-smile-building/hiem-huong-toi-lau-chinh-chu-ban-nhanh-79m2-3pn-2wc-o-so-1-h-di-pr43092459,"Smile Building, số 1, Đường Nguyễn Cảnh Dị, Phường Đại Kim, Hoàng Mai, Hà Nội","5,25 tỷ",79 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-duong-noi-prj-anland-premium/ban-gap-2-pn-2vs-nhan-nha-o-ngay-full-that-cao-cap-gia-nhinh-2-ty-pr32222962,"Dự án Anland 2, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,75 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-dat-pho-nguyen-thanh-binh-phuong-mo-lao/ban-lo-o-to-sat-duong-ha-dong-gia-re-sieu-hiem-dau-tu-pr43092456,"Phố Nguyễn Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội","10,5 tỷ",45 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-duong-noi-prj-anland-complex/chinh-chu-ban-1-thiet-ke-3pn-gia-2-36-ty-full-do-dep-an-ong-lh-0967506216-pr33628912,"Dự án Anland Complex, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,76 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,"Tủ bếp, giường, tủ, sàn gỗ, bếp từ, hút mùi, điều hòa, nóng lạnh, rèm, sofa.......",Tây - Nam,Đông - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huy-tuong-phuong-nhan-chinh/can-ban-pho-thanh-xuan-dt-192m2-mat-tien-12m-goi-cho-toi-pr40737431,"Đường Nguyễn Huy Tưởng, Phường Nhân Chính, Thanh Xuân, Hà Nội","69,6 tỷ",192 m²,,,4 tầng,12 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-anland-premium/ban-dien-tich-67m2-san-so-nha-moi-dep-gia-4-6-ty-lien-he-pr42174236,"Dự án Anland Premium, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","4,6 tỷ",67 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phuc-loi-prj-ecohome-phuc-loi/ban-gap-long-bien-2-ngu-2-ve-sinh-55m-cat-lo-pr20370270,"Dự án Ecohome Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội","4,05 tỷ",78 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Full nội thất.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-da-sy-phuong-kien-hung/ban-dep-kinh-doanh-dinh-ha-dong-5-tang-pr43092197,"Đường Đa Sỹ, Phường Kiến Hưng, Hà Đông, Hà Nội",7 tỷ,31 m²,,,,"4,3 m",,Sổ đỏ/ Sổ hồng,,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-dat-xa-van-phuc-2/can-ban-tho-cu-3-trong-de-thanh-tri-50m-ngo-o-to-gan-cho-so-vuong-dep-pr42994268,"Xã Vạn Phúc, Thanh Trì, Hà Nội",80 triệu/m²,50 m²,,,,"4,03 m",3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-mai-phuong-tan-mai-2/cuc-hiem-ban-gap-dep-kim-dong-sat-ho-den-lu-dep-nhu-phan-lo-o-suong-kinh-doanh-cuc-dep-pr42857896,"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội",24 tỷ,90 m²,5 phòng,6 phòng,5 tầng,5 m,10 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-giap-nhat-phuong-nhan-chinh/chu-gui-ban-ccmn-h-royal-city-nguyen-trai-thanh-xuan-50m2-x-2n-x-1-65-ty-pr43092422,"Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội","1,65 tỷ",50 m²,2 phòng,1 phòng,,,,Pháp lý chuẩn: Công chứng - vi bằng.,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-bo-de-phuong-bo-de/ban-long-bien-35m-x5t-o-to-vao-8-ty-pr42983238,"Đường Bồ Đề, Phường Bồ Đề, Long Biên, Hà Nội",8 tỷ,35 m²,3 phòng,4 phòng,5 tầng,4 m,5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-kho-nha-xuong-duong-quoc-lo-21b-xa-quang-phu-cau-prj-cum-cong-nghiep-xa-cau-gd2/ban-1200m2-tai-gia-sieu-hoi-7-7-trieu-m2-pr42965764,"Cụm công nghiệp Xà Cầu (GĐ2), Quốc lộ 21B, Quảng Phú Cầu, Ứng Hòa, Hà Nội","7,7 triệu/m²",1.200 m²,,,,55 m,"13,5 m",Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-hoang-van-thu-4/ban-59m-9t-mt-4-5-phan-lo-o-to-gara-thang-may-kinh-doanh-chi-19-ty-pr42976156,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",19 tỷ,59 m²,5 phòng,5 phòng,9 tầng,"4,5 m",12 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-bach-khoa/ban-phan-lo-hai-ba-trung-dt-90m2x4t-o-to-vao-pr43092167,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","15,8 tỷ",90 m²,6 phòng,6 phòng,4 tầng,,4 m,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây,Tây
https://batdongsan.com.vn/ban-kho-nha-xuong-duong-21b-thi-tran-kim-bai-prj-cum-cong-nghiep-kim-bai/ban-tai-gia-uu-dai-8-65-trieu-m2-dien-tich-2000-m2-pr42976479,"Cụm công nghiệp Kim Bài, 21B, Kim Bài, Thanh Oai, Hà Nội","8,65 triệu/m²",2.000 m²,,,,"33,5 m","20,5 m",Hợp đồng mua bán,,,
https://batdongsan.com.vn/ban-dat-xa-van-tu-1/chinh-chu-can-ban-lo-2-mat-tien-tai-thuong-tin-ha-noi-pr43092391,"Xã Văn Tự, Thường Tín, Hà Nội","1,45 tỷ","48,6 m²",,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-bat-khoi-phuong-long-bien/ban-116-8m-xay-nha-pho-vp-gia-chi-21-5-ty-pr43092380,"Đường Bát Khối, Phường Long Biên, Long Biên, Hà Nội","21,5 tỷ","116,8 m²",,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-thai-tong-phuong-dich-vong/-dep-ngo-thong-kinh-doanh-o-to-42m2-5-tang-pr42488891,"Đường Trần Thái Tông, Phường Dịch Vọng, Cầu Giấy, Hà Nội","11,9 tỷ",42 m²,7 phòng,5 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/toi-chinh-chu-muon-ban-studio-toa-sa-dt-34m2-view-cheo-khu-geleximco-pr43092370?c=d1,"Dự án The Sakura - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,34 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-nguu-phuong-thanh-luong/chi-150tr-m2-co-ngay-dep-o-luon-pho-hbt-ngay-gan-lo-duc-55m-x4t-4ngu-thoang-mat-pr42750333,"Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","7,89 tỷ",55 m²,4 phòng,3 phòng,4 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-prj-imperia-smart-city/chinh-chu-ban-studio-32m2-tai-toa-cao-cap-full-noi-that-1-8-ty-pr41271539,"Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","1,95 tỷ",32 m²,1 phòng,1 phòng,,,,Sổ đỏ/ Sổ hồng,"Nhà đã sắm đầy đủ nội thất: Tivi tủ lạnh, máy giặt hệ thống tủ bếp đầy đủ, Giường tủ quần áo đồ mới đẹp.",,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-khat-chan-phuong-thanh-nhan/hiem-gap-ban-8-9-ty-so-do-64m-4-tang-nga-tu-lo-duc-cach-pho-15m-pr42995627,"Đường Trần Khát Chân, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","8,9 tỷ",64 m²,3 phòng,3 phòng,4 tầng,"3,5 m",2 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-thach-ban-1/-6-tang-gara-o-to-thabg-may-mt-5m-pr42982731,"Phường Thạch Bàn, Long Biên, Hà Nội","9,5 tỷ",40 m²,3 phòng,4 phòng,6 tầng,4 m,5 m,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/chinh-chu-ban-chuyen-nhuong-2n-54m2-2-8-ty-khu-full-do-pr41288006,"Dự án The Sakura - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,5 tỷ",54 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-thach-ban-1/-46-5m-mt-4m-5-tang-6tyx-cach-aeon-chi-300m-pr43083942,"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội","6,9 tỷ","46,5 m²",3 phòng,4 phòng,5 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tay-son-phuong-quang-trung/vi-tri-dac-dia-lo-goc-10m-o-to-ngo-thong-tu-phia-dep-o-ngay-gan-pho-41m2-5t-pr39879592,"Đường Tây Sơn, Phường Quang Trung, Đống Đa, Hà Nội","7,6 tỷ",42 m²,4 phòng,,5 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-mai-dong-1-prj-vinhomes-times-city-park-hill/chinh-chu-ban-t18-timescity-3pn-2wc-95m2-tang-dep-view-tang-gia-8-9-ty-pr42518546,"Dự án Times City - Park Hill, Đường Lĩnh Nam, Phường Mai Động, Hoàng Mai, Hà Nội","8,5 tỷ",95 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Cơ bản.,Tây,Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/ban-1pn-1-gia-2-970-ban-cong-dong-nam-toa-h1-vinhomes-oceanpark-gia-lam-pr43092341,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","2,97 tỷ",43 m²,1 phòng,1 phòng,,,,Hợp đồng mua bán,Cơ bản,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-thinh-phuong-thinh-quang/tuyet-tac-lo-goc-35m-o-to-tranh-ngo-ba-gac-full-noi-that-anh-sinh-dinh-36m2-5t-pr40338194,"Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội",15 tỷ,75 m²,14 phòng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-dong-du-1-xa-bat-trang-1/chu-ha-gia-ban-nhanh-68m-tai-ngo-o-to-lh-pr43091089,"Đường Đông Dư, Xã Bát Tràng, Gia Lâm, Hà Nội",4 tỷ,68 m²,,,,"4,5 m",3 m,Sổ đỏ/ Sổ hồng.,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-truc-phuong-dai-mo/ban-co-san-vuon-pho-70m-mt7-5-gia-11-5ty-pr43028001,"Đường Ngọc Trục, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội","11,5 tỷ",70 m²,2 phòng,2 phòng,3 tầng,"7,5 m",3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-masteri-grand-avenue/ban-goc-2pn-1-2vs-tang-25-vinhomes-co-loa-anh-view-biet-thu-view-song-gia-f0-pr42456570,"Dự án Masteri Grand Avenue, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Thỏa thuận,62 m²,2 phòng,2 phòng,,,,,,,Đông - Bắc
https://batdongsan.com.vn/ban-dat-duong-131-xa-hien-ninh-1/chinh-chu-can-ban-86-8m2-bia-thon-thai-quang-tien-soc-son-hn-pr41471066,"Đường 131, Xã Hiền Ninh, Sóc Sơn, Hà Nội","35,5 triệu/m²",100 m²,,,,"4,5 m",7 m,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-kien-hung-prj-kien-hung-luxury/ban-duong-20m-truc-chinh-kinh-doanh-mt-5m-tho-sieu-hiem-pr43092323,"Kiến Hưng Luxury, Phường Kiến Hưng, Hà Đông, Hà Nội","18,5 tỷ",79 m²,,,5 tầng,5 m,20 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-2/ban-toa-can-ho-dich-vu-cao-cap-o-to-tranh-dien-tich-125m-9-tang-mat-tien-6m-gia-40-t-pr42634626,"đường Mỹ Đình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",40 tỷ,125 m²,17 phòng,17 phòng,9 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-phuong-canh-phuong-phuong-canh/ban-8-tang-thang-may-o-to-tranh-85m2-17-4-ty-pr42375781,"Đường Phương Canh, Phường Phương Canh, Nam Từ Liêm, Hà Nội","17,5 tỷ",85 m²,12 phòng,12 phòng,8 tầng,"4,2 m",7 m,Sổ đỏ/ Sổ hồng,Full nội thất.,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-do-quang-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-bt-vuon-130m2-cau-giay-2-mat-thoang-lh-pr38193044,"Dự án Trung Hòa Nhân Chính, Phố Đỗ Quang, Phường Trung Hòa, Cầu Giấy, Hà Nội",Thỏa thuận,130 m²,,,5 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-xa-hien-ninh-1/ban-gap-tho-cu-soc-son-ha-noi-25-trieu-m2-63-3-m2-o-to-do-cua-pr42980695,"Xã Hiền Ninh, Sóc Sơn, Hà Nội",25 triệu/m²,"63,3 m²",,,,6 m,5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-ho-phuong-thinh-quang/gia-cat-lo-gan-p-10m-o-to-tranh-ngo-nong-gan-truoc-rong-37m2-3pn-5-05ty-pr40385587,"Đường Vĩnh Hồ, Phường Thịnh Quang, Đống Đa, Hà Nội","7,6 tỷ",43 m²,4 phòng,,,,4 m,Sổ đỏ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-an-khanh-4-prj-vinhomes-thang-long/ban-154m2-full-do-cao-cap-nhinh-23-ty-pr39872632,"Dự án Vinhomes Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội",Thỏa thuận,154 m²,,,,,,SĐCC,Full nội thất cao cấp.,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-ha-cau-prj-xuan-mai-tower-ct2-to-hieu/chinh-chu-ban-gap-73-2m2-tai-2n2w-tang-trung-full-do-gia-4-ty-pr43062354,"Dự án Xuân Mai Tower - CT2 Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội",4 tỷ,"73,2 m²",2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-viha-complex/ban-nhanh-3pn-93m2-sieu-dep-tai-tam-gia-chi-9-x-ty-nhan-ban-giao-t10-pr42659797,"Viha Complex, Nguyễn Tuân, Thanh Xuân Trung, Thanh Xuân, Hà Nội","9,2 tỷ",93 m²,3 phòng,3 phòng,,,,Hợp đồng mua bán,Cơ bản,,Tây - Bắc
