Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Hướng nhà,Hướng ban công,Pháp lý,Nội thất,Mặt tiền,Đường vào,Số tầng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-hai-au-02-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-nhanh-can-biet-thu-song-lap-dep-nhat-day-02-pr41791710,"Dự án Vinhomes Ocean Park Gia Lâm, Đường Hải Âu 02, Xã Dương Xá, Gia Lâm, Hà Nội",28 tỷ,150 m²,3 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,,11 m,30 m,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/ban-a-hau-2-3-png-ngu-tang-cao-view-tay-full-noi-that-cao-cap-tai-soil-pr42804833,"D’. Le Roi Soleil , Xuân Diệu, Quảng An, Tây Hồ, Hà Nội",Thỏa thuận,111 m²,3 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-xa-tho-xuan/ban-tai-dan-phuong-ha-noi-5-95-ty-94-4m2-hang-hot-pr43069273,"Xã Thọ Xuân, Đan Phượng, Hà Nội","5,95 tỷ","94,4 m²",,,,,,,"5,35 m",7 m,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-doi-can-phuong-doi-can/dang-cap-dep-mat-tien-17m-lo-goc-2-mat-ngo-o-to-tranh-dung-do-ngay-dem-ga-ra-o-to-pr43069243,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",38 tỷ,107 m²,4 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,17 m,5 m,5 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-kim-ma-phuong-ngoc-khanh/-trong-long-full-noi-that-nhap-khau-cuc-sang-trong-ngay-nut-giao-thong-hang-hiem-pr43069201,"Phố Kim Mã, Phường Ngọc Khánh, Ba Đình, Hà Nội",55 tỷ,160 m²,5 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,7 m,4 m,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-1-prj-vinhomes-skylake/-goc-3pn-gia-re-nhat-thi-truong-tai-vinmes-sky-lake-tro-vay-80-chi-10-x-ty-pr42818328,"Vinhomes Skylake, Phạm Hùng, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",10 tỷ,105 m²,3 phòng,2 phòng,,,,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-trung-hoa-4-prj-thang-long-number-one/-gia-that-100-quy-chuyen-nhuong-2pn-3pn-4pn-tai-no1-so-do-san-gia-tot-nhat-pr42921824,"Dự án Thăng Long Number One, Phường Trung Hòa, Cầu Giấy, Hà Nội",8 tỷ,117 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-tan-hoi-7-prj-vinhomes-wonder-city/chu-ban-lo-4-ty-can-xe-khe-dai-lo-con-32-ty-136m2-truc-duong-kd-tot-so-1-cua-du-an-pr42967663,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội","32,4 tỷ",136 m²,5 phòng,5 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,8 m,24 m,5 tầng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-tan-hoi-7-prj-vinhomes-wonder-city/10-can-goc-vip-gia-tot-nhat-dan-phuong-gan-vincom-cong-vien-truong-hoc-duong-to-20-30m-pr42490451,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",24 tỷ,113 m²,8 phòng,5 phòng,,,Sổ đỏ/ Sổ hồng,,10 m,13 m,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-xuan-la-prj-d-el-dorado-ii/ba-gui-ban-nhanh-toa-del-76m-2pn2wc-noi-that-co-ban-view-tay-so-huu-lau-dai-pr43068438,"D’. El Dorado II, 298, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội","7,5 tỷ",76 m²,2 phòng,2 phòng,Tây - Nam,Đông - Bắc,Hợp đồng mua bán,Nội thất cơ bản.,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-trinh-van-bo-phuong-xuan-phuong/ban-o-ngay-40m2-9-2-ty-pr43068132,"Đường Trịnh Văn Bô, Phường Xuân Phương, Nam Từ Liêm, Hà Nội","9,2 tỷ",40 m²,,,,,,Đầy đủ,,,6 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lang-ha-phuong-thanh-cong-prj-the-nelson-private-residences/-sieu-cao-cap-29-truc-tiep-cdt-quy-ngoai-giao-view-cuc-tang-pr42962208,"The Nelson Private Residences, Láng Hạ, Thành Công, Ba Đình, Hà Nội",Thỏa thuận,87 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/chinh-chu-ban-lk-99m2-hoan-thien-dep-full-noi-that-gia-37-ty-pr43067790,"Dự án The Manor Central Park, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",37 tỷ,99 m²,4 phòng,4 phòng,Đông,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,11 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-trung-hoa-4/phan-lo-o-to-tranh-via-he-kdt-7-tang-thang-may-pr42965253,"Đường Nguyễn Khang, Phường Trung Hòa, Cầu Giấy, Hà Nội","29,9 tỷ",102 m²,6 phòng,6 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"5,6 m",10 m,7 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-an-thuong-1-prj-ha-do-charm-villas/chinh-chu-ban-110m2-va-song-lap-don-lap-gia-dat-vi-tri-dep-pr40613815,"Dự án Hado Charm Villas, Đường Đại lộ Thăng Long, Xã An Thượng, Hoài Đức, Hà Nội",18 tỷ,110 m²,,,Đông - Nam,Đông - Nam,Hợp đồng mua bán,Không nội thất,5 m,13 m,3 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-chi-cong-phuong-nghia-do-1/ban-toa-chdv-180m2-x-9-tang-o-to-tranh-76-phong-doanh-thu-5-ty-nam-cau-giay-hn-pr43067637,"Đường Võ Chí Công, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",82 tỷ,180 m²,76 phòng,78 phòng,,,Sổ đỏ/ Sổ hồng,Full nội thất.,,,9 tầng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-shop-chan-de-hoa-hau-can-goc-2-mat-tien-tai-masteri-dien-tich-70m2-chi-11-7-ty-pr42956031,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội","11,7 tỷ",70 m²,,,,,,,10 m,50 m,1 tầng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/shop-chan-de-can-goc-2-mat-tien-so-do-lau-dai-65m2-chi-8-ty-cho-thue-dat-45tr-thang-pr42850440,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội","9,8 tỷ",72 m²,1 phòng,1 phòng,,,,,6 m,20 m,1 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-ha-phuong-ngoc-ha/ban-gap-6-tang-pho-o-to-do-cua-dien-tich-66-m-gia-9-5-ty-pr42891751,"Đường Ngọc Hà, Phường Ngọc Hà, Ba Đình, Hà Nội","8,5 tỷ",46 m²,3 phòng,,,,Sổ đỏ/ Sổ hồng,,,,6 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-mulberry-lane/ban-cc-187m2-5pn-3wc-ha-dong-hn-chinh-chu-sieu-hot-tu-pr42745866,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội","9,8 tỷ",187 m²,5 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-seasons-avenue/ban-3pn-2wc-101m2-tai-ha-dong-6-9-ty-sdt-pr42952620,"Seasons Avenue, Mỗ Lao, Hà Đông, Hà Nội","6,9 tỷ",101 m²,3 phòng,2 phòng,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-mulberry-lane/tai-sao-ko-mua-o-or-dau-tu-1pn-khi-gia-qua-tot-lh-0981960899-pr36668551,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội",Thỏa thuận,45 m²,1 phòng,1 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-mulberry-lane/-chinh-chu-cc-154m2-loai-4pn-ha-dong-hn-lh-pr42369736,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội",Thỏa thuận,154 m²,3 phòng,2 phòng,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-mulberry-lane/chinh-chu-ban-3pn-toa-c-dt-127m2-full-noi-that-dep-pr30854352,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội",Thỏa thuận,127 m²,3 phòng,2 phòng,Tây - Bắc,Đông - Nam,Đã có sổ,Đủ đồ,,,
https://batdongsan.com.vn/ban-dat-duong-421b-xa-sai-son/-chua-thay-quoc-oai-ha-noi-gia-chi-hon-700tr-xay-nha-o-thoai-mai-pr41737917,"Đường 421B, Xã Sài Sơn, Quốc Oai, Hà Nội","1,25 tỷ",92 m²,,,,,Đang chờ sổ.,,4 m,3 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-ha-cau-prj-hyundai-hillstate/em-dat-cap-nhat-quy-lien-tuc-tai-day-a-dan-phong-1405-ct2-pr40591757,"Dự án Hyundai Hillstate, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội","8,1 tỷ",123 m²,3 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-dong-ngac-prj-ia20-ciputra/ban-suat-ngoai-giao-16-6-tr-m2-chenh-60-trieu-038-227-6666-pr12107414,"Dự án IA20 Ciputra, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",5 tỷ,92 m²,3 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Nội thất cơ bản chỉ về lắp tủ bếp và điều hòa ở ngay.,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/chinh-chu-ban-c-95m-mat-tien-5m-kinh-doanh-sam-uat-da-dang-27-ty-pr43065202,"Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội",27 tỷ,95 m²,4 phòng,6 phòng,Tây - Bắc,,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,15 m,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-tao-prj-chung-cu-han-jardin/-doc-quyen-quy-toa-n01t6-t7-thang-5-2025-cam-ket-gia-tot-nhat-thi-truong-xem-24-7-lh-pr42964934,"Dự án Chung cư Han Jardin, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",15 tỷ,"125,7 m²",3 phòng,2 phòng,,,Đang chờ sổ,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vong-thi-phuong-buoi/hiem-ban-toa-dang-cap-pho-hn-s-220m2-chi-110-ty-ngo-o-to-tranh-pr43064992,"Đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội",110 tỷ,220 m²,4 phòng,7 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,13 m,6 m,7 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-chi-cong-phuong-xuan-la/sieu-hiem-317tr-m2-ban-toa-ngay-gan-mat-pho-tay-ho-ha-noi-110-ty-pr43064987,"Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",110 tỷ,346 m²,48 phòng,48 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,16 m,3 m,9 tầng
https://batdongsan.com.vn/ban-dat-duong-dai-lo-thang-long-xa-an-khanh-4/-chinh-chu-b-mh-dich-vu-46-m2-mat-tien-3-5m-gia-8-2-ty-khh-pr42975597,"Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội","8,2 tỷ",46 m²,,,,,Sổ đỏ/ Sổ hồng,,"3,5 m",4 m,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-nhue-phuong-co-nhue-2/hang-sieu-hiem-35m-x-6-tang-moi-xay-thang-may-p-khau-ngo-rong-thoang-oto-do-gan-pr43064723,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội","7,7 tỷ","35,3 m²",3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,"5,15 m",3 m,6 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-xa-dan-phuong-kim-lien/chinh-chu-ban-lo-goc-280-dan-pr42957904,"Phố Xã Đàn, Phường Kim Liên, Đống Đa, Hà Nội",56 tỷ,71 m²,8 phòng,5 phòng,Tây - Nam,,Sổ đỏ/ Sổ hồng,,5 m,30 m,7 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-trai-phuong-ha-dinh/ban-phan-lo-vip-ngo-19-nga-tu-so-truong-chinh-thang-may-2-thoang-95m-hon-30-ty-pr42993158,"Đường Nguyễn Trãi, Phường Hạ Đình, Thanh Xuân, Hà Nội",37 tỷ,95 m²,5 phòng,5 phòng,Bắc,,Sổ đỏ/ Sổ hồng,"Cao cấp Vip: Gỗ lim, trần thạch cao, thiết bị vệ sinh cao cấp.","5,5 m",20 m,5 tầng
https://batdongsan.com.vn/ban-dat-duong-khoan-te-xa-da-ton/can-ban-tho-cu-vuong-van-72-m2-mat-tien-5m-sau-14-4m-trai-nhua-o-to-7-cho-vao-tan-pr43052014,"Nhà 37/Đội 16, Thôn Khoan Tế, Đường Khoan Tế, Xã Đa Tốn, Gia Lâm, Hà Nội","9,36 tỷ",72 m²,,,Tây - Nam,,Sổ đỏ/ Sổ hồng.,,5 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-me-tri-phuong-me-tri/chinh-chu-ban-n2-pham-hung-nam-tu-liem-noi-that-day-du-gia-re-ve-o-ngay-pr43063862,"Đường Mễ Trì, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",1 tỷ,48 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-thi-tran-trau-quy/ban-nghi-moi-xay-8-tang-40p-tro-dang-cho-thue-50tr-t-tai-gia-lam-pr43063724,"Trâu Quỳ, Gia Lâm, Hà Nội","19,5 tỷ",69 m²,40 phòng,41 phòng,Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,88 m",,8 tầng
https://batdongsan.com.vn/ban-nha-rieng-phuong-dong-ngac/ccmn-gia-cong-khai-tron-10-ty-dien-tich-45m-so-co-san-10-phong-full-do-khep-kin-co-thang-may-pr43063539,"Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",10 tỷ,45 m²,10 phòng,11 phòng,,,,,,,6 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-me-tri-prj-vinhomes-green-bay-me-tri/ban-gap-lau-2pn-2vs-toa-g1-gia-4-8-ty-dt-62-1m2-view-dep-gia-tot-pr41526341,"Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","5,2 tỷ","69,5 m²",2 phòng,2 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-lac-long-quan-phuong-phu-thuong-1/co-hoi-dau-tu-vang-tai-d3-vuon-dao-tay-ho-270m-so-do-view-cuc-dep-pr42619888,"Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",600 triệu/m²,270 m²,,,,,,,15 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-bi-xa-co-bi-1/ban-et-thu-gia-12-5-ty-vnd-dien-tich-123m2-mat-tien-10m-hai-mat-truoc-sau-pr41187640,"đường Cổ Bi, Xã Cổ Bi, Gia Lâm, Hà Nội","12,5 tỷ",123 m²,,,,,Sổ đỏ/ Sổ hồng,,10 m,10 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-prj-indochina-plaza-hanoi/cap-nhat-quy-ban-2pn-3pn-4pn-penthouses-ha-noi-iph-lh-pr42929150,"Indochina Plaza, 239-241, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Thỏa thuận,145 m²,3 phòng,2 phòng,Đông - Nam,Tây - Bắc,Sẵn sổ,Đầy đủ.,,,
https://batdongsan.com.vn/ban-kho-nha-xuong-duong-quoc-lo-21b-xa-quang-phu-cau-prj-cum-cong-nghiep-xa-cau-gd2/ban-dat-tai-9-5-ty-1326-m2-goc-pr42712834,"Dự án Cụm công nghiệp Xà Cầu (GĐ2), Đường Quốc lộ 21B, Xã Quảng Phú Cầu, Ứng Hòa, Hà Nội","9,7 tỷ",1.326 m²,,,,,Đang chờ sổ,,50 m,"12,5 m",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-prj-chung-cu-the-nine/tong-hop-quy-gia-tot-2pn-3pn-cao-cap-so-9-cau-giay-ha-noi-pr42643768,"The Nine, số 9, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",Thỏa thuận,100 m²,3 phòng,2 phòng,,Tây,,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-xuan-phuong-xuan-tao/ban-cc-mini-100m2-19-3-ty-tai-bac-tu-liem-ha-noi-chinh-chu-uy-tin-pr43062957,"Đường Tân Xuân, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội","19,3 tỷ",100 m²,24 phòng,25 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-thu-do-phuong-hoang-liet-prj-khu-do-thi-moi-phap-van-tu-hiep/-ban-gap-3pn-chinh-chu-tai-p-van-pr43062547,"Dự án Pháp Vân Tứ Hiệp, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",Thỏa thuận,83 m²,3 phòng,2 phòng,,Đông - Nam,Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-my-dinh-phuong-my-dinh-1/ban-gap-rieng-137m2-tai-38-ty-2pn-2wc-2-tang-pr43062777,"đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",38 tỷ,137 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,,"3,97 m",12 m,2 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-kdt-dt-66m2-78m2-122m2-va-153m2-lh-0978-965831-pr43062711,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội","7,5 tỷ",122 m²,3 phòng,2 phòng,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-duong-bat-trang-xa-kim-duc_1/chinh-chu-ban-tai-gia-lam-ha-noi-gia-tot-chi-voi-50tr-m2-78m2-pr43062522,"Đường Bát Tràng, Xã Kim Đức, Gia Lâm, Hà Nội","3,9 tỷ",78 m²,,,Đông - Nam,,Sổ đỏ/ Sổ hồng,,"5,7 m",3 m,
https://batdongsan.com.vn/ban-dat-duong-421b-xa-dong-yen-2/can-ban-100m2-full-tho-cu-sdcc-ha-quoc-oai-hn-lhe-a-cuong-zalo-pr41423193,"Đường 421B, Xã Đông Yên, Quốc Oai, Hà Nội",13 triệu/m²,250 m²,,,Tây - Nam,,Sổ đỏ/ Sổ hồng.,,"9,5 m",3 m,
https://batdongsan.com.vn/ban-dat-duong-421b-xa-dong-yen-2/can-ban-100m2-full-tho-cu-gia-20-tr-m2-cho-ha-quoc-oai-hn-lh-zalo-pr43062378,"Thôn Đông Hạ, Đường 421B, Xã Đông Yên, Quốc Oai, Hà Nội",20 triệu/m²,100 m²,,,Đông - Nam,,Sổ đỏ/ Sổ hồng,,"5,5 m",3 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thuy-khue-phuong-thuy-khue-prj-sun-grand-city/ban-goc-240m2-4pn-view-truc-dien-tai-69b-khue-pr40216773,"Sun Grand City, 69B, Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội",Thỏa thuận,180 m²,3 phòng,3 phòng,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-ngoc-thuy-prj-khai-son-city/24-2-ty-100m2-480m2-su-dung-du-an-re-hon-vin-co-loa-90-trieu-m2-pr43061823,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội","24,2 tỷ",100 m²,5 phòng,6 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Không nội thất,6 m,9 m,5 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-duc-giang-phuong-duc-giang-2-prj-binh-minh-garden/16-3-ty-77m2-380m2-san-view-cong-vien-du-an-garden-pr43061778,"Dự án Bình Minh Garden, Đường Đức Giang, Phường Đức Giang, Long Biên, Hà Nội","16,3 tỷ",76 m²,5 phòng,6 phòng,Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Không nội thất.,"4,5 m",9 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-phu-luong-phuong-phu-luong-3/chinh-chu-ban-5-tang-thang-may-48m-xay-moi-ha-dong-pr43061751,"Số 393, Phố Phú Lương, Phường Phú Lương, Hà Đông, Hà Nội",12 tỷ,48 m²,4 phòng,4 phòng,Tây - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,10 m,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-dich-vong-prj-discovery-complex/toi-chinh-chu-nha-ban-4-ngu-194m2-view-tang-tang-dep-co-2-slot-o-to-duoi-ham-pr40962607,"Dự án Discovery Complex, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội","13,8 tỷ",194 m²,4 phòng,3 phòng,,,Hợp đồng mua bán,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-5-xa-dong-hoi-prj-eurowindow-river-park/ban-park1-i-2n2vs-full-noi-that-cao-cap-pr42949567,"Eurowindow River Park, Đường 5, Xã Đông Hội, Đông Anh, Hà Nội",4 tỷ,"76,6 m²",2 phòng,2 phòng,Bắc,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-phuong-tri-thi-tran-phung/-moi-dep-tai-ve-o-ngay-day-du-noi-that-4-ngu-day-du-cong-nang-pr43061335,"Đường Phượng Trì, Thị trấn Phùng, Đan Phượng, Hà Nội","5,5 tỷ","42,1 m²",4 phòng,3 phòng,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,6 m",3 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-nhat-chieu-phuong-nhat-tan-2/toa-van-phong-ket-hop-can-ho-dich-vu-8-tang-1-ham-7-noi-thang-may-gara-toi-pr43061417,"Đường Nhật Chiêu, Phường Nhật Tân, Tây Hồ, Hà Nội",143 tỷ,205 m²,27 phòng,27 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,7 m,5 m,7 tầng
https://batdongsan.com.vn/ban-dat-xa-truong-yen-1/hon-42-m-lo-goc-2-mat-thoang-tai-cach-qlo-6-150-m-sat-gan-khu-vung-voi-gia-pr43061283,"Xã Trường Yên, Chương Mỹ, Hà Nội",Thỏa thuận,42 m²,,,,,Sổ đỏ/ Sổ hồng,,4 m,"2,5 m",
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-dinh-phuong-long-bien/chinh-chu-can-ban-3-5-tang-tang-1de-oto-xe-may-phong-khach-bep-vs-khep-kin-tang-2-phong-ngu-vs-pr43061083,"Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội",230 triệu/m²,105 m²,3 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,2 m",,3 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-can-goc-2-mat-ngo-thoang-55m2-x-6-tang-thang-may-ngo-thong-o-to-7-cho-vao-pr42337828,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","12,9 tỷ",55 m²,4 phòng,3 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",4 m,6 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-de-la-thanh_1-phuong-giang-vo/ban-vua-o-vua-kd-pho-thanh-dt-40mx5t-mt-5-4-gia-chi-15-5-ty-pr43060555,"Đường Đê La Thành, Phường Giảng Võ, Ba Đình, Hà Nội",15 tỷ,40 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,"5,5 m",4 m,3 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-dai-kim/chinh-chu-ban-hoang-mai-26m-5-tang-o-ngay-chi-5-85-ty-pr43060446,"Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội","5,85 tỷ",26 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-dai-kim/-dep-hoang-mai-26m2-dep-o-luon-5-tang-3-pn-full-noi-that-gia-5-85-ty-pr43060445,"Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội","5,85 tỷ",26 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,,5 tầng
