Link,Địa chỉ,Mức giá,Diện tích,Mặt tiền,Nội thất,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Đường vào,Pháp lý
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/hang-hiem-tai-2-133-ty-33m2-1pn-1wc-pr43006288,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","2,13 tỷ",33 m²,,Đầy đủ.,1 phòng,1 phòng,,Đông - Bắc,Tây - Nam,,Đang chờ sổ
https://batdongsan.com.vn/ban-dat-duong-kieu-ky-xa-kieu-ky/ban-tho-cu-gia-lam-chua-den-10-ty-co-hoi-sinh-loi-cao-phu-hop-ca-dau-tu-lan-o-pr43006557,"Thôn Trung Dương, Đường Kiêu Kỵ, Xã Kiêu Kỵ, Gia Lâm, Hà Nội","9,9 tỷ",201 m²,8 m,,,,,Tây - Bắc,,"4,5 m",Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-phu-son_1-prj-phu-thi-riverside/-kdt-gia-lam-mat-song-chi-tu-10-6-ty-can-pr42979661,"Dự án Phú Thị Riverside, Xã Phú Sơn, Gia Lâm, Hà Nội","10,6 tỷ",75 m²,5 m,,,,4 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-thi-sach-phuong-ngo-thi-nham/ban-toa-van-ng-110m2-10-tang-98-ty-pr42230681,"Phố Thi Sách, Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",98 tỷ,100 m²,,,,,10 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-bui-thi-xuan-phuong-nguyen-du/chinh-chu-ban-dt-133m2-mt-7-1m-12-tang-cho-thue-3-84-ty-nam-hoan-cong-so-pr43007843,"Đường Bùi Thị Xuân, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội",155 tỷ,133 m²,"7,1 m",,,,12 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-tien-phong-8-prj-khu-do-thi-cienco-5-me-linh/ban-lien-ke-5-so-san-gia-tot-quy-hoach-duong-24m-pr42813925,"Dự án Cienco 5 Mê Linh, Xã Tiền Phong, Mê Linh, Hà Nội",Thỏa thuận,100 m²,,,,,,,,,Sổ đỏ
https://batdongsan.com.vn/ban-nha-mat-pho-duong-bui-thi-xuan-phuong-bui-thi-xuan/chinh-chu-ban-dt-118m2-mt-12-tang-cho-thue-3-6-ty-nam-pr43007778,"Đường Bùi Thị Xuân, Phường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",81 tỷ,118 m²,"5,1 m",,,,12 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-phuong-yen-so/ban-pho-du-dien-tich-41m-mat-tien-khung-6-8m-gia-chi-3-ty-khong-quy-hoach-pr43007702,"Phường Yên Sở, Hoàng Mai, Hà Nội",3 tỷ,41 m²,"6,8 m",,,,,,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-xuan-quang-thi-tran-trau-quy/ban-nr-tai-gia-lam-5-3-ty-38-m2-x-5-tang-3pn-4wc-o-to-vf3-do-cua-pr43007552,"Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","5,3 tỷ",38 m²,,,3 phòng,4 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-prj-lumi-hanoi/ban-2pn-2wc-tai-ng-4-15-ty-53-8m2-pr42196044,"Lumi Hanoi, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","4,15 tỷ","53,8 m²",,,2 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-dat-duong-nguyen-van-huong-phuong-giang-bien-1/co-hoi-g-so-huu-lo-109m2-mt6m-mat-pho-long-pr43007384,"Đường Nguyễn Văn Hưởng, Phường Giang Biên, Long Biên, Hà Nội","22,8 tỷ",109 m²,6 m,,,,,Tây - Nam,,13 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-le-chi/ban-sieu-hot-tai-gia-lam-ha-noi-2-5-ty-54m2-pr42975085,"Xã Lệ Chi, Gia Lâm, Hà Nội","2,5 tỷ",54 m²,"4,7 m",,,,,,,"2,6 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-ngan-phuong-trung-hoa-4/anh-dong-nghiep-nho-ban-ho-can-8-tang-toa-vp-pho-nguyen-thi-dinh-o-to-tranh-pr42761936,"Đường Hoàng Ngân, Phường Trung Hòa, Cầu Giấy, Hà Nội",32 tỷ,65 m²,"4,8 m",Cơ bản,3 phòng,8 phòng,8 tầng,Đông - Nam,Đông - Nam,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-70-2-phuong-xuan-phuong-prj-khu-do-thi-xuan-phuong/ban-gap-lo-ap-goc-xay-tho-5-tang-co-ham-o-cho-thang-may-sat-pho-kinh-doanh-vp-dinh-pr42983475,"Khu đô thị Xuân Phương, Đường 70, Phường Xuân Phương, Nam Từ Liêm, Hà Nội","23,42 tỷ",90 m²,6 m,Không nội thất,6 phòng,5 phòng,5 tầng,,,12 m,Hợp đồng mua bán
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vu-pham-ham-phuong-yen-hoa-2-prj-hdi-homes-vu-pham-ham/gia-dinh-can-ban-cau-giay-pr42937758,"HDI Homes Vũ Phạm Hàm, Đường Vũ Phạm Hàm, Phường Yên Hòa, Cầu Giấy, Hà Nội",55 tỷ,"160,7 m²",8 m,Không nội thất,4 phòng,4 phòng,4 tầng,,,"13,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-ngoc-thach-phuong-phuong-mai/ban-pho-ngo-thong-gan-pho-an-sinh-cuc-dinh-dep-lung-linh-hon-8-ty-pr43003007,"Đường Phạm Ngọc Thạch, Phường Phương Mai, Đống Đa, Hà Nội","8,65 tỷ",35 m²,,,2 phòng,,4 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-duong-lieu/can-ban-gap-100m-tho-cu-tai-hoai-duc-pr42936137,"Xã Dương Liễu, Hoài Đức, Hà Nội","7,7 tỷ",100 m²,"5,8 m",,,,,,,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngoc-hoi-xa-ngoc-hoi-1/-thanh-tri-via-he-rong-kinh-doanh-sieu-dinh-480m-gia-154-ty-pr43006495,"Đường Ngọc Hồi, Xã Ngọc Hồi, Thanh Trì, Hà Nội",154 tỷ,480 m²,14 m,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-giang-bien-phuong-giang-bien-1/ban-lo-goc-o-to-tranh-75m-x-4-tang-4pn-gia-13-5-ty-gan-cho-truong-hoc-pr42699810,"Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội","15,8 tỷ",71 m²,7 m,Đầy đủ.,5 phòng,5 phòng,6 tầng,Tây - Bắc,Tây - Bắc,13 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-pho-ke-tanh-phuong-giang-bien-1/ban-90m2-xay-5-tang-moi-15-9-ty-tai-long-ha-noi-dep-nhieu-tien-ich-pr42330070,"Phố Kẻ Tạnh, Phường Giang Biên, Long Biên, Hà Nội","15,9 tỷ",90 m²,5 m,Đầy đủ,4 phòng,4 phòng,5 tầng,Tây - Bắc,Tây - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-phuong-dich-vong/ban-phan-lo-quan-cau-giay-35m-xay-5-tang-to-dep-gia-7-5-ty-pr42943656,"Phường Dịch Vọng, Cầu Giấy, Hà Nội","7,5 tỷ",35 m²,,Đầy đủ,3 phòng,4 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-phuong-dich-vong-hau/ban-phan-lo-tran-quoc-hoan-cach-mot-ra-pho-dt-42m-xay-6-tang-16-0-ty-co-thuong-luong-pr42952609,"Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",16 tỷ,42 m²,,Đầy đủ,4 phòng,6 phòng,6 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-phuc-la-prj-the-k-park/sieu-pham-van-phu-so-do-vinh-vien-kinh-doanh-dong-tien-on-dinh-125m-x-2t-gia-13-5ty-pr42885584,"Dự án The K Park, Đường Lê Trọng Tấn, Phường Phúc La, Hà Đông, Hà Nội","13,5 tỷ",127 m²,8 m,Cơ bản,5 phòng,4 phòng,2 tầng,,,50 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-vo-thi-sau-phuong-thanh-nhan/-hinh-anh-that-mat-ho-ngo-88-mat-tien-via-he-rong-9m-ngay-dau-ho-vuong-van-pr41979334,"Đường Võ Thị Sáu, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","44,9 tỷ","129,5 m²",9 m,,,,,Đông - Bắc,,8 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-duy-hung-phuong-yen-hoa-2/ban-toa-107m2-gia-thoa-thuan-view-dep-cau-giay-ha-noi-pr42982337,"Đường Trần Duy Hưng, Phường Yên Hòa, Cầu Giấy, Hà Nội",Thỏa thuận,107 m²,,,,,6 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/-phan-lo-ngo-rong-thenh-thang-o-to-do-cua-rat-gan-pho-nguyen-viet-xuan-pr42959180,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","17,95 tỷ",70 m²,4 m,,4 phòng,4 phòng,5 tầng,,,"3,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-thi-tran-trau-quy-prj-the-zenpark/ban-1-tang-dep-19-toa-r102-chinh-chu-pr42239433,"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",60 triệu/m²,"52,5 m²",,Đầy đủ,1 phòng,,,Đông - Nam,Tây - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hoang-cau-phuong-trung-liet/building-vip-be-the-nhat-2-thang-may-tien-sieu-to-9-5m-pr39797463,"Phố Hoàng Cầu, Phường Trung Liệt, Đống Đa, Hà Nội",155 tỷ,234 m²,"9,5 m",Đầy đủ,,,9 tầng,Tây - Bắc,Tây - Bắc,50 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-van-tri-xa-van-noi/chinh-chu-ban-lo-dien-tich-77-6m2-mat-tien-5-6m2-hau-5-75m-huongtaybac-vi-tai-noi-pr42587353,"Đường Vân Trì, Xã Vân Nội, Đông Anh, Hà Nội",52 triệu/m²,"77,6 m²","5,6 m",,,,,Tây - Bắc,,"2,8 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-van-tri-xa-van-noi/chinh-chu-ban-lo-dien-tich-90m2-mat-tien-6-6m-hau-6-8m-huong-tay-bac-vi-tai-van-pr42587086,"Đường Vân Trì, Xã Vân Nội, Đông Anh, Hà Nội","52,5 triệu/m²",90 m²,"6,6 m",,,,,Tây - Bắc,,"2,8 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-viet-hung-2-prj-vinhomes-symphony-riverside/re-nhat-cc-full-do-gia-85tr-m2-dien-tich-75-m2-ban-cong-dn-call-zalo-pr42534020,"Dự án Vinhomes Symphony Riverside, Phường Việt Hưng, Long Biên, Hà Nội","6,5 tỷ","75,8 m²",,Đầy đủ,2 phòng,2 phòng,,,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-an-ninh-phuong-mai-dong-1/-60m2-ph-lo-ngo-thong-b-co-o-to-qua-g-pho-ninh-pr42900169,"Đường Nguyễn An Ninh, Phường Mai Động, Hoàng Mai, Hà Nội","13,3 tỷ","61,5 m²","3,3 m",,5 phòng,3 phòng,5 tầng,,,"3,3 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-thuong-dinh/ban-nr-6-g-52m2-16-3-ty-tai-thanh-xuan-sieu-hot-pr42911174,"Đường Lê Trọng Tấn, Phường Thượng Đình, Thanh Xuân, Hà Nội","16,3 tỷ",52 m²,5 m,Cơ bản,6 phòng,7 phòng,6 tầng,,,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/ban-nr-50m2-16-3-ty-7pn-6wc-o-thanh-xuan-hn-pr42948814,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","16,3 tỷ",50 m²,4 m,Cơ bản,7 phòng,6 phòng,6 tầng,,,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-hoang-van-thu-4/-dep-phan-lo-ngo-thong-ban-co-o-to-qua-o-ngay-pr42966113,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","7,35 tỷ",40 m²,,,4 phòng,3 phòng,5 tầng,,,"2,8 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-goc-189-2m-doc-ton-view-cong-vien-xay-515m-trung-tam-khu-dep-nhat-vin-dan-phuong-pr43005834,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội","47,68 tỷ","189,2 m²",,,,,4 tầng,Tây - Bắc,Tây - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-ta-thanh-oai-xa-ta-thanh-oai/chinh-chu-can-ban-oai-pr42757772,"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",110 triệu/m²,38 m²,"3,6 m",,,,,Đông - Nam,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-chuoi-phuong-phan-chu-trinh/ban-can-ho-dong-tien-71m2-7-tang-t-may-39-5-ty-pr42713237,"Phố Hàng Chuối, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội","39,5 tỷ",71 m²,,,12 phòng,,7 tầng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-dien-phuong-phu-dien/can-ho-dong-tien-18-phong-moi-xay-10-ty-thang-may-dong-tien-on-dinh-pccc-chuan-oto-pr43005669,"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","11,5 tỷ",64 m²,,Đầy đủ,18 phòng,18 phòng,6 tầng,Đông - Nam,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dinh-cong-prj-khu-do-thi-moi-dai-kim-dinh-cong/can-ban-a-xay-7-tang-pr19436359,"Dự án KĐTM Đại Kim - Định Công, Phường Định Công, Hoàng Mai, Hà Nội",25 tỷ,"53,2 m²","4,2 m",,4 phòng,7 phòng,8 tầng,Tây - Bắc,Tây - Bắc,12 m,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lo-duc-phuong-dong-nhan/ban-ks-281m-63-ng-dau-tu-an-toan-i-nhuan-deu-pr42919409,"Phố Lò Đúc, Phường Đồng Nhân, Hai Bà Trưng, Hà Nội",171 tỷ,281 m²,8 m,,63 phòng,65 phòng,8 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-phu-man-1-xa-phu-man/chuyen-nhuong-311m-trong-do-co-100m-o-con-lai-vuon-lo-co-3-mat-tien-pr42975803,"Đường Phú Mãn, Xã Phú Mãn, Quốc Oai, Hà Nội",14 triệu/m²,311 m²,14 m,,,,,Nam,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-khuong-thuong/-chu-ban-dt-35m2-mt-3-5m-ngo-rong-thong-kinh-doanh-pr42267416,"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội","9,7 tỷ",35 m²,"3,5 m",,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-mam-phuong-ly-thai-to/ban-80m2-4-tang-tien-5m-55-5-ti-kinh-doanh-dinh-pr42493332,"Phố Hàng Mắm, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội","55,5 tỷ",80 m²,5 m,Đầy đủ,4 phòng,4 phòng,4 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thanh-thai-phuong-dich-vong-prj-khu-do-thi-moi-cau-giay/chinh-chu-ban-tran-tong-dt-7221m2-4-tien-3-pr42763093,"Dự án KĐT mới Cầu Giấy, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội",1.800 tỷ,7.221 m²,,,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-me-tri-thuong-phuong-me-tri/chinh-chu-ban-dt-60m2-mt-4-1m-6-tang-kinh-doanh-sam-uat-pr42903882,"Đường Mễ Trì Thượng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","20,5 tỷ",60 m²,"4,1 m",,,,6 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-xa-hoa-thach/chinh-chu-ban-100m2-full-tho-cu-mat-tien-5-74m-hau-5-74m-view-thoang-pr42888242,"Xã Hòa Thạch, Quốc Oai, Hà Nội","2,4 tỷ",100 m²,"5,74 m",,,,,,,5 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/chinh-chu-can-ban-5-tang-full-noi-that-vip-ngo-264-thuy-pr43004999,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","8,8 tỷ",50 m²,4 m,Đầy đủ,3 phòng,4 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-hoa-2/ban-toa-ccmn-pho-70m2-x-7-tang-thang-may-16-phong-kk-30m-ra-mat-pho-pr42962739,"Phường Yên Hòa, Cầu Giấy, Hà Nội","16,6 tỷ",70 m²,7 m,,16 phòng,16 phòng,7 tầng,,,"3,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-nguyen-van-cu-1-phuong-bo-de/ban-1425m-tho-mat-p-long-bien-ha-noi-pr43004909,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội",Thỏa thuận,1.425 m²,"18,5 m",,,,,,,,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tam-trinh-phuong-yen-so-prj-gelexia-riverside/4-ty-4-2-ngu-74m-toa-ct1-727-hoang-mai-hn-noi-that-dep-0196800007-e-thu-pr43004705,"Gelexia Riverside, Tam Trinh, Yên Sở, Hoàng Mai, Hà Nội","4,4 tỷ",74 m²,,Đầy đủ,2 phòng,2 phòng,,Bắc,Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tam-trinh-phuong-yen-so-prj-gelexia-riverside/ban-4-45-ty-2-phong-ngu-68m-toa-ct2b-885-hoang-mai-hn-ban-cong-view-gamuda-pr43004681,"Gelexia Riverside, Tam Trinh, Yên Sở, Hoàng Mai, Hà Nội","4,45 tỷ",68 m²,,Đầy đủ,2 phòng,2 phòng,,Tây - Nam,Đông - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-pho-phung-chi-kien-phuong-nghia-do-1/nh-chu-ban-dt-72m2-mt4-1m-ngo-o-to-pr43004777,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","20,5 tỷ",72 m²,"4,1 m",,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-van-canh-1-prj-an-lac-green-symphony/-don-lap-2-mat-thoang-doi-dien-cong-vien-dien-tich-su-dung-500m2-pr42928668,"Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",40 tỷ,280 m²,11 m,,5 phòng,4 phòng,4 tầng,,,25 m,
https://batdongsan.com.vn/ban-dat-xa-sai-son/ban-tai-phuc-duc-quoc-oai-ha-noi-9-45-ty-316m2-pr42646066,"Xã Sài Sơn, Quốc Oai, Hà Nội","31,5 triệu/m²",316 m²,15 m,,,,,,,3 m,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-nha-rieng-duong-pho-lua-phuong-van-phuc-1/re-nhat-lo-goc-full-do-ve-o-ngay-sdcc-ho-tro-ngan-hang-gan-le-quang-dao-pr43003689,"Đường Phố Lụa, Phường Vạn Phúc, Hà Đông, Hà Nội","6,75 tỷ",30 m²,"3,6 m","Đầy đủ - Điều hòa, nóng lạnh. - Bàn ghế Sofa, tủ bếp, kệ TV. - Tủ quần áo, bàn ghế ăn. - Rèm cửa 2 lớp. - WC trang bị sen vòi, nóng lạnh hiện đại.",4 phòng,4 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-xa-phuong-phu-thuong-1/ban-mat-ngo-kinh-doanh-o-to-tranh-khu-phan-lo-dt50m2-x-5-tang-mt4-2m-dan-y-pr41992447,"Đường Phú Xá, Phường Phú Thượng, Tây Hồ, Hà Nội","15,5 tỷ",47 m²,"4,2 m",Đầy đủ,,,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-chieu-phuong-dong-xuan/-co-mt-rong-kinh-doanh-vuong-loc-1-so-1-chu-pr43004087,"Phố Hàng Chiếu, Phường Đồng Xuân, Hoàn Kiếm, Hà Nội",84 tỷ,"124,2 m²","5,8 m",,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-quat-phuong-hang-gai/-vi-tri-dep-kinh-doanh-bat-chap-so-do-chinh-chu-pr43004058,"Phố Hàng Quạt, Phường Hàng Gai, Hoàn Kiếm, Hà Nội","29,8 tỷ",38 m²,,,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-quy-cap-phuong-van-mieu-quoc-tu-giam/ban-nr-3pn-3wc-tai-dong-da-ha-noi-gia-sieu-hoi-4-2-ty-pr43003867,"Đường Trần Quý Cáp, Phường Văn Miếu - Quốc Tử Giám, Đống Đa, Hà Nội","4,2 tỷ",18 m²,,Đầy đủ,3 phòng,3 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-pho-quan-nhan-phuong-nhan-chinh/chu-nho-ban-gap-5-tang-khu-phan-lo-tien-ich-vo-cung-o-to-vao-gia-23-ty-le-he-pr42974066,"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",23 tỷ,61 m²,"5,5 m",,,,5 tầng,,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/ban-60m2-90m2-gia-hap-dan-pr41535062,"Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",12 tỷ,69 m²,6 m,,,,5 tầng,,,16 m,
https://batdongsan.com.vn/ban-kho-nha-xuong-xa-lien-ha-2/ban-1000m2-20-000m2-dat-sx-cong-nghiep-tai-dong-anh-noi-pr40196964,"Xã Liên Hà, Đông Anh, Hà Nội",Thỏa thuận,1.000 m²,"22,5 m",Không nội thất,,,,Đông - Nam,,"18,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-tai-11-9-ty-76m2-mt-7m-o-to-tranh-pr42973212,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","11,9 tỷ",76 m²,7 m,Đầy đủ.,3 phòng,2 phòng,3 tầng,,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-pho-van-phuc-xa-van-phuc-2/ban-tai-3-gia-tot-chi-voi-2-7-ty-40m2-ngay-sat-o-to-pr42448123,"Phố Vạn Phúc, Xã Vạn Phúc, Thanh Trì, Hà Nội","3,15 tỷ",40 m²,5 m,,,,,Đông - Nam,,3 m,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-van-luong-phuong-nhan-chinh/tin-sieu-hot-chu-ban-gap-lo-goc-ham-ca-map-hoa-thanh-xuan-pr42756143,"Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",186 tỷ,320 m²,55 m,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-co-linh-phuong-long-bien/ban-lo-ngoc-thuy-bac-cau-300m-mat-tien-15m-gia-19-5-ty-truoc-rong-6m-o-to-pr42640972,"Đường Cổ Linh, Phường Long Biên, Long Biên, Hà Nội","19,5 tỷ",300 m²,15 m,,,,,Nam,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bac-cau-phuong-ngoc-thuy/26-5-ty-view-song-hong-tuyet-dep-noi-nghi-giuong-voi-dt-350m-mt-12m-pr42693943,"Đường Bắc Cầu, Phường Ngọc Thụy, Long Biên, Hà Nội","26,5 tỷ",350 m²,12 m,Đầy đủ.,4 phòng,5 phòng,3 tầng,Đông - Bắc,,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-binh-khiem-phuong-le-dai-hanh/chinh-chu-ban-dt-162m2-mt-7-1m-2-thoang-pr42345247,"Đường Nguyễn Bỉnh Khiêm, Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội",92 tỷ,162 m²,"7,1 m",,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-cau-dien-phuong-phu-dien/ban-gap-dt-550m2-mt-15-2m-hd-cho-thue-3-ty-nam-2-tien-pr42857924,"Đường Cầu Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",205 tỷ,553 m²,"15,2 m",,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-dien-phuong-phu-dien/ban-phan-lo-thang-may-o-to-do-cua-via-he-rong-tu-xay-chac-chan-pr43001965,"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","9,8 tỷ",40 m²,4 m,Đầy đủ,5 phòng,5 phòng,6 tầng,Nam,Nam,10 m,Sổ đỏ/ Sổ hồng
