Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Hướng ban công,Pháp lý,Nội thất,Mặt tiền,Hướng nhà,Đường vào,Số tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-hoa-tham-phuong-doi-can/-moi-dan-xay-pho-ba-dinh-2-mat-t-5-tang-8-8-ty-co-thuong-luong-pr43077566,"Đường Hoàng Hoa Thám, Phường Đội Cấn, Ba Đình, Hà Nội","8,5 tỷ",45 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-truong-dinh/ban-pho-61m-6-phong-cho-thue-doanh-thu-30trieu-th-giam-gia-900trieu-chi-con-8-8-ty-pr43077582,"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội","8,8 tỷ",61 m²,6 phòng,7 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,5 m",,3 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-quan-hoa/ban-65m2-5t-ngo-rong-so-vuong-oto-dan-xay-moi-dau-tu-15ty-pr43077581,"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",15 tỷ,65 m²,4 phòng,4 phòng,,Sổ đỏ,,4 m,,,5 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-duan-phuong-hang-buom/giam-chao-1-ty-gia-chao-moi-66-5-ty-dt-153m2-3tang-mt-6m-dai-30m-tien-66-5-ty-hoa-pr43077567,"Đường Lê Duẩn, Phường Hàng Buồm, Hoàn Kiếm, Hà Nội","66,5 tỷ",156 m²,,,,Sổ đỏ/ Sổ hồng,,6 m,,20 m,3 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-prj-chung-cu-the-nine/ban-quy-2-3pn-co-ban-den-full-77m-100m-162m-gia-tot-nhat-thi-truong-tai-nine-pr41608188,"Dự án The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",7 tỷ,100 m²,3 phòng,2 phòng,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,Bắc,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-phung-chi-kien-phuong-nghia-do-1-prj-trang-an-complex/b-74-1m2-tai-gia-cuc-chat-7-ty-cau-giay-ha-noi-pr42620786,"Dự án Tràng An Complex, Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",6 tỷ,"74,1 m²",2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-van-quan-prj-khu-do-thi-moi-van-quan/ban-gap-kien-ha-dong-via-he-o-to-tranh-dien-tich-66-5m-4-tang-mat-tien-4-2m-pr42987110,"Dự án KĐT Văn Quán, Phường Văn Quán, Hà Đông, Hà Nội","18,5 tỷ","66,5 m²",,,,Sổ đỏ/ Sổ hồng,Nội thất đẹp.,"4,2 m",,,4 tầng
https://batdongsan.com.vn/ban-dat-phuong-kien-hung/ban-gap-dep-phan-lo-mau-luong-ha-dong-xay-7-tang-cuc-dep-dien-tich-60m-mat-tien-3-9m-pr43008717,"Phường Kiến Hưng, Hà Đông, Hà Nội","12,6 tỷ",60 m²,,,,Sổ đỏ/ Sổ hồng,,"3,9 m",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tuong-chuc-xa-ngu-hiep-1/-dan-xay-chac-chan-30m-x-3-tang-mt-rong-5m-ngo-thong-o-to-do-cong-luon-a-pr43077522,"Đường Tương Chúc, Xã Ngũ Hiệp, Thanh Trì, Hà Nội","4,15 tỷ",30 m²,2 phòng,2 phòng,Bắc,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,Đông,3 m,3 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-phu-doan-phuong-hang-trong/ban-hoan-kiem-dien-tich-50m2-tang-2-tien-5m-gia-7-5-ty-lo-goc-pr43077531,"Phố Phủ Doãn, Phường Hàng Trống, Hoàn Kiếm, Hà Nội","7,5 tỷ",50 m²,,,,,,5 m,,,1 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-truong-dinh/ban-pho-5-tang-thang-may-ngo-rong-gan-pho-o-ngay-gia-tot-chi-8-9-ty-pr43077525,"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội","8,9 tỷ",42 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,6 m",,3 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-trang-thi-phuong-hang-trong/ban-tang-2-mat-hoan-kiem-dien-tich-50m2-tang-2-mat-tien-5m-gia-7-5-ty-pr43077523,"Phố Tràng Thi, Phường Hàng Trống, Hoàn Kiếm, Hà Nội","7,5 tỷ",50 m²,,,,,,5 m,,,1 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-trang-thi-phuong-hang-trong/ban-tang-2-hoan-kiem-dien-tich-50m2-tang-2-tien-5m-gia-7-5-ty-pr43077520,"Phố Tràng Thi, Phường Hàng Trống, Hoàn Kiếm, Hà Nội","7,5 tỷ",50 m²,,,,,,5 m,,,1 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-khanh-toan-phuong-quan-hoa/sieu-vip-toa-van-ng-2-110m2-x-9-tang-59-5-ty-pr42298927,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội","59,5 tỷ",110 m²,,,,Sổ đỏ/ Sổ hồng,,,,,9 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-quyet-thang-phuong-yen-nghia-1/ban-tai-ha-dong-ha-noi-gia-cuc-chat-14-999-ty-92m2-pr43077481,"Đường Quyết Thắng, Phường Yên Nghĩa, Hà Đông, Hà Nội",15 tỷ,92 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,8 m",,6 m,3 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-vong-thi-phuong-buoi/sieu-pham-toa-aparment-115m-co-ham-moi-dep-sat-ho-cuc-vip-pr43077507,"đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội",86 tỷ,115 m²,16 phòng,16 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,5 m",,20 m,9 tầng
https://batdongsan.com.vn/ban-dat-xa-tan-dan-11/em-can-ban-tai-xuan-le-dien-tich-81m-da-hoan-thien-mat-bang-chi-viec-xa-pr43077504,"Xuân Lễ, Xã Tân Dân, Sóc Sơn, Hà Nội",25 triệu/m²,81 m²,,,,Sổ đỏ/ Sổ hồng,,"5,66 m",Đông - Bắc,"3,5 m",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-la-khe-prj-tieu-khu-do-thi-nam-la-khe/phan-lo-o-to-tranh-kinh-doanh-kdt-canh-ga-tau-dien-54m-5t-chi-13-ty-xiu-pr43077500,"Dự án Nam La Khê, Phường La Khê, Hà Đông, Hà Nội",13 tỷ,54 m²,6 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,,6 m,5 tầng
https://batdongsan.com.vn/ban-dat-pho-trung-kinh-phuong-trung-hoa-4/-lon-dt-53m-phan-lo-o-to-tranh-doanh-gia-13-2-ty-pr42318263,"Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội","13,2 tỷ",53 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/toi-chinh-chu-ban-ca-2-2pn-1-69m2-3-ty150-va-2pn-59m2-2-65ty-park-pr42620080,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","3,35 tỷ",69 m²,2 phòng,2 phòng,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-co-nhue-1-prj-an-binh-city/em-2pn-74m2-full-do-noi-that-tai-gia-c-tot-lh-pr42014156,"Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",Thỏa thuận,90 m²,3 phòng,2 phòng,,,Full đồ nội thất.,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-la-phuong-xuan-tao-prj-kosmo-tay-ho/quy-ban-2pn-3pn-full-do-dien-tich-tu-74m2-118m2-gia-chi-tu-6ty-tai-du-an-ho-pr40478555,"Dự án Kosmo Tây Hồ, Đường Xuân La, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",Thỏa thuận,84 m²,2 phòng,2 phòng,,,Full đồ nội thất.,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-sieu-dep-oto-vao-55m2x6-tang-17-ty-dong-tien-giu-tien-pr43076907,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","17,5 tỷ",55 m²,8 phòng,9 phòng,,Sổ đỏ/ Sổ hồng,,,Đông - Bắc,10 m,6 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-khuat-duy-tien-phuong-thanh-xuan-trung/ban-23-ty-60m2-4pn-3wc-chinh-chu-gia-tot-pr43077444,"Đường Khuất Duy Tiến, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",23 tỷ,60 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,,5 m,,30 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-kim-hoa-phuong-phuong-lien/nhinh-7-ty-ban-chi-1-ra-mat-gia-tot-t-khu-vuc-pr43077394,"Phố Kim Hoa, Phường Phương Liên, Đống Đa, Hà Nội",Thỏa thuận,32 m²,5 phòng,6 phòng,,Sổ đỏ/ Sổ hồng,,5 m,,,6 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-duong-noi/goc-2-thoang-7-tang-thang-may-kinh-doanh-sieu-hiem-canh-aeon-mall-ha-dong-pr42136208,"Dương Nội, Hà Đông, Hà Nội","20,5 tỷ",65 m²,10 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,8 m,7 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi/-5-tang-via-he-kinh-doanh-sieu-loi-nhuan-kdt-tan-pr42136224,"Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","13,5 tỷ",60 m²,4 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,,"4,2 m",,8 m,5 tầng
https://batdongsan.com.vn/ban-dat-pho-ton-duc-thang-phuong-hang-bot-1/-tho-cu-99m2-12-25-ty-ngo-thong-di-50m-ra-oto-tranh-pr42861837,"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội","12,25 tỷ",99 m²,,,,Sổ đỏ/ Sổ hồng,,9 m,,2 m,
https://batdongsan.com.vn/ban-dat-phuong-duong-noi/-dich-vu-aeon-mall-50m2-view-vuon-hoa-pr42716519,"Phường Dương Nội, Hà Đông, Hà Nội","12,4 tỷ",50 m²,,,,Sổ đỏ/ Sổ hồng,,4 m,,8 m,
https://batdongsan.com.vn/ban-dat-xa-thach-hoa-1/chinh-chu-ban-200m2-full-o-khu-do-thi-tdc-bac-phu-cat-pr42872867,"Xã Thạch Hòa, Thạch Thất, Hà Nội",65 triệu/m²,200 m²,,,,Sổ đỏ/ Sổ hồng.,,8 m,,6 m,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-70-2-phuong-dai-mo-prj-louis-city-dai-mo/-luois-96m2-mat-tien-6m-ban-giao-tho-28-5-ty-he-em-nham-pr42561224,"Dự án Louis City, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội","28,5 tỷ",96 m²,6 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,,6 m,,20 m,5 tầng
https://batdongsan.com.vn/ban-dat-xa-thach-hoa-1/ban-lo-goc-100m2-hau-tdc-dhqg-view-truong-hoc-pr42872816,"Xã Thạch Hòa, Thạch Thất, Hà Nội",Thỏa thuận,100 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dong-quan-phuong-quan-hoa/chi-7-66-ty-co-ngay-can-5t-2-mat-thoang-ngo-3g-40m-ra-pho-moi-cai-tao-cuc-net-dt-34m-2-pr43063100,"Đường Đông Quan, Phường Quan Hoa, Cầu Giấy, Hà Nội","7,66 tỷ",34 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,,,,,5 tầng
https://batdongsan.com.vn/ban-dat-xa-thach-hoa-1/chinh-chu-ban-lo-goc-73-9m2-tdc-dhqg-pr42872797,"Xã Thạch Hòa, Thạch Thất, Hà Nội",Thỏa thuận,"73,9 m²",,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-420-xa-thach-hoa-1/chinh-chu-ban-75m2-khu-tdc-dhqg-sat-doi-truong-mam-non-pr42217586,"Đường 420, Xã Thạch Hòa, Thạch Thất, Hà Nội",Thỏa thuận,75 m²,,,,,,5 m,,,
https://batdongsan.com.vn/ban-dat-duong-420-xa-thach-hoa-1/chinh-chu-ban-nhanh-100m2-mat-doi-tdc-dhqg-pr41620253,"Đường 420, Xã Thạch Hòa, Thạch Thất, Hà Nội",51 triệu/m²,100 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-dat-duong-y-la-phuong-duong-noi/-nga-tu-le-trong-tan-ngo-rong-di-20-ra-oto-co-nha-cap-4-pr42759069,"Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội","6,65 tỷ","56,8 m²",,,,Sổ đỏ/ Sổ hồng,,"4,8 m",,"2,2 m",
https://batdongsan.com.vn/ban-nha-rieng-xa-van-canh-1/-duong-422-di-50m-oto-tranh-5-85-ty-pr42856655,"Xã Vân Canh, Hoài Đức, Hà Nội","5,85 tỷ","31,3 m²",3 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"3,7 m",,"1,8 m",4 tầng
https://batdongsan.com.vn/ban-nha-rieng-xa-vinh-quynh/ban-thanh-tri-ha-noi-42-met-4-85-ti-pr42684912,"Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội","4,85 tỷ",42 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",,,4 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi/-khu-c-100m2-4-tang-mat-tien-5m-pr42517820,"Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","24,5 tỷ",100 m²,6 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Không nội thất,5 m,,10 m,4 tầng
https://batdongsan.com.vn/ban-dat-duong-y-la-phuong-duong-noi/nha-cap-4-pho-duoc-44-5m2-7-75-t-oto-thong-oto-vao-nha-pr42850904,"Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội","7,75 tỷ","44,5 m²",,,,Sổ đỏ/ Sổ hồng,,"3,9 m",,4 m,
https://batdongsan.com.vn/ban-dat-duong-la-noi-phuong-duong-noi/-oto-vao-nha-thong-di-50m-ra-pho-truoc-nha-thoang-vinh-vien-pr42784300,"Đường La Nội, Phường Dương Nội, Hà Đông, Hà Nội","8,7 tỷ",91 m²,,,,Sổ đỏ/ Sổ hồng,,"5,1 m",,3 m,
https://batdongsan.com.vn/ban-nha-rieng-duong-y-la-phuong-duong-noi/-4-tang-dan-xa-thoang-oto-gan-canh-khu-d-gleximco-pr42776730,"Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội","6,75 tỷ",52 m²,3 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"4,3 m",,2 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-lien-phuong-kim-lien/hai-ra-tien-ccmn-xa-dan-xay-moi-60m2-8t-20pn-full-do-dt-90tr-thang-pr43077391,"Đường Kim Liên, Phường Kim Liên, Đống Đa, Hà Nội","14,3 tỷ",60 m²,20 phòng,20 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,8 m,,5 m,8 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-thinh-phuong-thinh-quang/ban-lo-goc-dong-da-ngo-thong-dan-xay-chac-3om-ra-42m-5-tang-pr43077389,"Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội","13,5 tỷ",35 m²,4 phòng,,,Sổ đỏ/ Sổ hồng,,5 m,,2 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-mo-phuong-dai-mo-prj-khu-do-thi-dai-mo-ha-noi/oto-tranh-dung-truoc-phu-hop-kinh-anh-68m2-mat-tien-4-1m-gia-11-5-ty-pr42254303,"Đại Mỗ, Đường Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội","11,5 tỷ",68 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,,"4,1 m",,3 m,3 tầng
https://batdongsan.com.vn/ban-dat-phuong-duong-noi/-dich-vu-doi-dien-aeon-mall-ha-dong-mat-tien-4-5m-dien-tich-50m2-pr42794177,"Phường Dương Nội, Hà Đông, Hà Nội","13,5 tỷ",50 m²,,,,,,"4,5 m",,6 m,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ba-trieu-phuong-bui-thi-xuan/220-ty-230m2-tien-10m-so-do-vuong-dep-pr43077380,"Phố Bà Triệu, Phường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",220 tỷ,230 m²,,,,Sổ đỏ/ Sổ hồng,Cơ bản,10 m,,,
https://batdongsan.com.vn/ban-dat-duong-yen-binh-phuong-van-quan/lo-dep-ha-dong-thong-oto-qua-oto-vao-nha-pr42703398,"Đường Yên Bình, Phường Văn Quán, Hà Đông, Hà Nội","30,8 tỷ",148 m²,,,,Sổ đỏ/ Sổ hồng,,"9,3 m",,"3,5 m",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/ban-d-kdt-geximco-120m-4-g-6-phong-ngu-mat-tien-20m-gia-25-ty-pr42129526,"Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội",25 tỷ,120 m²,6 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,,6 m,4 tầng
https://batdongsan.com.vn/ban-dat-duong-la-noi-phuong-duong-noi/manh-vang-oto-tranh-xay-nha-o-hoac-kinh-doanh-qua-dep-pr41989795,"Đường La Nội, Phường Dương Nội, Hà Đông, Hà Nội","8,15 tỷ",60 m²,,,,Sổ đỏ/ Sổ hồng,,4 m,,5 m,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-van-hoi-phuong-duc-thang/-45m2-o-to-do-cua-kinh-doanh-sam-uat-pr43077322,"Phố Văn Hội, Phường Đức Thắng, Bắc Từ Liêm, Hà Nội",8 tỷ,45 m²,1 phòng,,,Sổ đỏ/ Sổ hồng,,4 m,,5 m,1 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-mieu-nha-phuong-tay-mo/-5-tang-39m2-6-4-ty-noi-that-du-ngo-rong-100m-ra-oto-tranh-pr42879082,"Đường Miêu Nha, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","6,4 tỷ",39 m²,6 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,7 m",,2 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-mieu-nha-phuong-tay-mo/-4-tang-39m2-6-6-ty-oto-do-cua-50m-ra-oto-tranh-pr42879159,"Đường Miêu Nha, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","6,6 tỷ",39 m²,5 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,3 m",,"2,5 m",4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-giap-bat-phuong-giap-bat/ban-8-4-ty-33-m2-4pn-5wc-6t-pr43077363,"Đường Giáp Bát, Phường Giáp Bát, Hoàng Mai, Hà Nội","8,4 tỷ",33 m²,4 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"4,3 m",,"1,8 m",6 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tay-mo-phuong-tay-mo-prj-dream-town/ban-cc-1pn-1wc-tai-2-6-ty-44m2-nam-tu-liem-hn-lh-pr43077356,"Dream Town, Đường Tây Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","2,6 tỷ",44 m²,1 phòng,1 phòng,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/bang-hang-quy-can-dep-khong-chenh-don-gia-chi-tu-148-trieu-m2-lh-pr42919765?c=d1,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",16 tỷ,88 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung/ban-dt-70m-6t-thang-may-mt5m-gia-26-5-ti-pr40782569,"Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","26,5 tỷ",70 m²,5 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,,6 m,6 tầng
https://batdongsan.com.vn/ban-dat-duong-ho-chi-minh-xa-tran-phu-8/ban-o-gia-20-trieu-m2-tai-mat-chuong-my-ha-noi-pr41651985,"Đường Hồ Chí Minh, Xã Trần Phú, Chương Mỹ, Hà Nội",22 triệu/m²,293 m²,,,,Sổ đỏ/ Sổ hồng,,"13,57 m",Đông - Nam,25 m,
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/ban-dep-dau-la-tay-ho-54m-x-4-tang-gia-nhinh-8-ty-pr43077331,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Thỏa thuận,54 m²,4 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-chua-boc-phuong-trung-liet/ban-77m2-chinh-chu-o-tap-the-dai-hoc-thuy-loi-300tr-m2-co-thuong-luong-pr43077276,"Tập thể Đại học Thuỷ lợi, Phố Chùa Bộc, Phường Trung Liệt, Đống Đa, Hà Nội","23,1 tỷ",77 m²,4 phòng,3 phòng,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,Đông - Nam,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-dan-xay-pho-long-bien-dt-100m2-6-tang-ngo-2-oto-tranh-thang-may-gara-kinh-doanh-pr43077270,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","26,5 tỷ",100 m²,4 phòng,6 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,,12 m,6 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-quan-nhan-phuong-khuong-dinh/chinh-chu-ban-n-dt65m-x4-tang-thang-may-gara-o-to-kinh-doanh-gia-chua-den-16-ty-pr43077319,"Phố Quan Nhân, Phường Khương Đình, Thanh Xuân, Hà Nội","15,96 tỷ",62 m²,4 phòng,3 phòng,,,,,,,4 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-khuyen-phuong-van-quan-prj-khu-do-thi-moi-van-quan/-sieu-hiem-kdt-ha-dong-pr43020472,"Dự án KĐT Văn Quán, Đường Nguyễn Khuyến, Phường Văn Quán, Hà Đông, Hà Nội","63,5 tỷ",240 m²,5 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,10 m,,12 m,4 tầng
https://batdongsan.com.vn/ban-dat-xa-hai-boi/cho-ra-di-gap-40m-duong-truc-chinh-kinh-doanh-dinh-pr42835651,"Hải Bối, Đông Anh, Hà Nội","4,6 tỷ",40 m²,,,,Sổ đỏ/ Sổ hồng,,4 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phuc-loi-phuong-giang-bien-1-prj-chung-cu-ruby-city-ct3/chinh-chu-ban-cc-tang-trung-long-dep-2pn-full-tien-ich-54m-pr42518219,"Dự án Chung cư Ruby City CT3, Đường Phúc Lợi, Phường Giang Biên, Long Biên, Hà Nội","2,65 tỷ",54 m²,2 phòng,2 phòng,,Hợp đồng mua bán,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-thi-tran-trau-quy-prj-the-zenpark/ban-tai-full-noi-that-2pn-1-2wc-gia-lam-ha-noi-pr42534731,"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","4,98 tỷ","76,6 m²",2 phòng,2 phòng,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.,,Đông - Bắc,,
https://batdongsan.com.vn/ban-nha-rieng-pho-sai-dong-phuong-sai-dong/vua-moi-ra-mat-ban-ngo-thong-thoang-gan-o-to-thang-may-45m2-7-9-ty-pr43072722,"Phố Sài Đồng, Phường Sài Đồng, Long Biên, Hà Nội","7,9 tỷ",45 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,6 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-lo-duc-phuong-dong-nhan/can-ban-hai-ba-trung-goc-thoang-sang-30m-ra-o-ngay-so-do-cc-25m2-pr42973695,"Phố Lò Đúc, Phường Đồng Nhân, Hai Bà Trưng, Hà Nội","4,25 tỷ",25 m²,2 phòng,,,Sổ đỏ/ Sổ hồng,,,,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/b-an-can-phan-lo-cau-giay-68-m2-x-6-tang-mt-6m-gia-22-4-ty-pr43077302,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","22,4 tỷ",68 m²,8 phòng,9 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,,5 m,6 tầng
https://batdongsan.com.vn/ban-dat-duong-co-ban-phuong-dong-mai-1/-tai-4-6-ty-50-m2-mat-tien-3-7m-phap-ly-day-du-pr42736052,"Đường Cổ Bản, Phường Đồng Mai, Hà Đông, Hà Nội","4,6 tỷ",50 m²,,,,Sổ đỏ/ Sổ hồng,,"3,7 m",,4 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cat-linh-phuong-cat-linh/chu-ban-gap-tap-the-dong-da-logoc-so-to-sat-pho-o-ngay-85m-pr42985005,"Đường Cát Linh, Phường Cát Linh, Đống Đa, Hà Nội","4,05 tỷ",85 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,,,,,
