Link,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Mặt tiền,Đường vào,Pháp lý,Nội thất,Địa chỉ
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-thinh-liet/ban-cc-dong-tau-2pn-1wc-65m2-gia-3-45-ty-lh-pr42704251,"3,37 tỷ",60 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,"Nội thất đầy đủ với điều hòa, tủ lạnh, giường.","Phường Thịnh Liệt, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-seasons-avenue/ban-ch-du-an-season-ha-dong-dt-115m2-3n2vs-full-noi-that-gia-7-9-ty-lh-pr43013048,"7,9 tỷ",115 m²,3 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Seasons Avenue, Mỗ Lao, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-pho-an-trach-phuong-van-chuong/c-b-4-tg-117m2-tien-10m-q-dong-da-pr43086094,53 tỷ,117 m²,4 phòng,3 phòng,3 tầng,,,10 m,10 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Phố An Trạch, Phường Văn Chương, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-hoang-van-thu-4/-moi-xay-noi-that-xin-ngo-thong-vi-tri-dac-dia-mai-pr43135343,"8,9 tỷ",43 m²,4 phòng,4 phòng,5 tầng,,,"4,2 m",4 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/ban-phan-lo-ha-dong-thang-may-tang-full-noi-that-dt-50m7-tang-nhinh-16-ty-pr42180187,Thỏa thuận,50 m²,6 phòng,5 phòng,7 tầng,Đông - Nam,,5 m,12 m,Sổ đỏ/ Sổ hồng,,"Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dong-ngac-prj-sunshine-city/ban-2-ngu-80m2-view-noi-khu-gia-7-2-ty-so-do-sang-ten-pr42942910,"7,2 tỷ","81,3 m²",2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Nội thất full đồ.,"Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-thai-tong-phuong-dich-vong/-pho-moi-full-noi-that-ngo-bagac-chay-veo-veo-mat-tien-rong-pr43133931,7 tỷ,45 m²,3 phòng,,,,,"5,2 m",,Sổ đỏ/ Sổ hồng,Full nội thất.,"Đường Trần Thái Tông, Phường Dịch Vọng, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-duong-noi-prj-an-quy-villa-kdt-duong-noi/h-sep-mua-doi-ngoai-chiet-khau-15-gui-b-lo-goc-dep-nhat-villas-253m2-50-ti-ngon-qua-pr41642907,50 tỷ,253 m²,,,,,,,,,,"Dự án An Quý Villa - KĐT Dương Nội, Phường Dương Nội, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-an-khanh-4-prj-mailand-hanoi-city/chinh-chu-gui-b-c-lk-103m2-duy-nhat-tai-splendora-khh-maild-hoi-gia-2x-ty-pr43044749,22 tỷ,103 m²,5 phòng,4 phòng,5 tầng,Bắc,Bắc,"5,5 m",11 m,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Mailand Hanoi City, Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/sieu-pham-ban-aeon-7-tang-thang-may-45m-o-to-chi-11-8-ty-pr43092749,"11,8 tỷ",45 m²,4 phòng,,7 tầng,,,,4 m,Sổ đỏ/ Sổ hồng,,"Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-phuong-duc-thang/-dan-xay-hoc-vien-tai-chinh-bac-tu-liem-dt53m2-5-tang-gia-8-2-ty-ngo-o-to-thong-pr43099471,8 tỷ,53 m²,6 phòng,4 phòng,5 tầng,,,,5 m,,,"Phường Đức Thắng, Bắc Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-so-prj-hateco-hoang-mai/ban-toa-b-ang-3-65-ty-65-m2-2n-1wc-lh-pr42350886,"4,15 tỷ",80 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Hateco Hoàng Mai, Phường Yên Sở, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dong-ngac-prj-sunshine-city/ban-goc-3-ngu-view-song-noi-khu-ko-view-xau-huong-mat-full-do-so-do-pr42893713,"8,7 tỷ","96,7 m²",3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,,"Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-so-prj-hateco-hoang-mai/ban-ang-ha-noi-dt-83m2-3n-2vs-gia-4-86-ty-pr42402938,"5,1 tỷ",105 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Dự án Hateco Hoàng Mai, Phường Yên Sở, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-dong-ngac-prj-sunshine-city/ban-3-ngu-104-7m2-full-do-roi-so-do-chinh-chu-huong-mat-8-5-ty-so-do-pr42832760,"8,65 tỷ","104,7 m²",3 phòng,2 phòng,,Tây - Nam,Đông - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-mulberry-lane/ban-ch-sieu-re-du-an-dt-130m2-3n2vs-san-so-slot-oto-gia-6-9-ty-lh-pr43013175,"6,9 tỷ",130 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Mulberry Lane, Mỗ Lao, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-34t-ang-3pn-2wc-dien-tich-130m2-gia-thuong-luong-pr43133790,"9,49 tỷ",130 m²,3 phòng,2 phòng,,Đông - Bắc,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-dang-ninh-phuong-quang-trung-17/ban-kinh-doanh-khe-thoang-thong-san-thang-may-dt40m-7-tang-nhinh-17-ty-pr43038307,Thỏa thuận,40 m²,4 phòng,4 phòng,7 tầng,Tây - Bắc,,4 m,12 m,Sổ đỏ/ Sổ hồng,,"Đường Trần Đăng Ninh, Phường Quang Trung, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-nghia-do-1/ban-35m2x6t-moi-full-noi-that-ngo-rong-thoang-view-ho-30m-ra-o-to-gia-7-65-ty-pr43133857,"7,65 tỷ",35 m²,3 phòng,3 phòng,6 tầng,,,,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-cu-chinh-lan-phuong-khuong-mai/ban-6-tang-mt-4-5m-thanh-xuan-chi-10-ty-sieu-hiem-tai-thoi-diem-nay-pr42846437?c=d1,10 tỷ,25 m²,4 phòng,,6 tầng,Đông - Nam,Đông - Nam,"4,5 m",6 m,Sổ đỏ/ Sổ hồng,,"Đường Cù Chính Lan, Phường Khương Mai, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/giam-chao-300tr-ban-4-tang-dan-xay-long-bien-hn-dt-39m2-gia-8-7-ty-pr43141234,"8,7 tỷ",39 m²,,,,,,,4 m,Sổ đỏ/ Sổ hồng,,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-thong-hong-tien-100m2-kinh-doanh-cuc-dep-xay-vp-cty-san-dong-tien-o-to-tranh-pr43135650,23 tỷ,100 m²,4 phòng,,,,,,,Sổ đỏ/ Sổ hồng,,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-vinhomes-d-capitale/ban-ch-du-an-dcapital-dt-100m2-3n2vs-gia-8-5ty-gia-that-lh-pr43012588,"8,5 tỷ",100 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Vinhomes D'Capitale, Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dinh-cong-phuong-dinh-cong/ban-6-can-phan-lo-bo-an-ngo-175-tu-12-5-ty-pr39914309,18 tỷ,65 m²,4 phòng,4 phòng,4 tầng,,,5 m,12 m,Sổ đỏ/ Sổ hồng,Cơ bản.,"Ngõ 175, Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-quan-hoa-prj-cau-giay-center-point/ban-ch-du-an-110-centerpoint-dt-80m2-2n2vs-ban-cong-dong-nam-gia-6-8-ty-lh-pr43017324,"6,8 tỷ",80 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Cầu Giấy Center Point, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-an-khanh-4-prj-mailand-hanoi-city/b-hg-hiem-splendora-khh-dt-129m2-gia-tot-nhat-thi-truong-lh-pr43044798,180 triệu/m²,129 m²,4 phòng,4 phòng,5 tầng,Bắc,Bắc,6 m,13 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Dự án Mailand Hanoi City, Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-hoi-phuong-dai-kim/cc-ban-athena-161-i-67m2-lo-goc-bc-huong-nam-pr43122307,"4,02 tỷ",67 m²,2 phòng,2 phòng,,Bắc,Nam,,,Đang chờ sổ,Cơ bản,"161, Đường Ngọc Hồi, Phường Đại Kim, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/200-chuyen-nhuong-gia-tu-7-ty-8ty-tai-tu-van-giai-doan-2-thang-3-mo-ban-pr42855510?c=d1,Thỏa thuận,150 m²,4 phòng,3 phòng,,Đông - Bắc,Tây - Nam,,,,Đầy đủ,"Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-pho-thai-thinh-phuong-trung-liet/chinh-cdt-ban-xay-moi-full-noi-that-ha-gia-1ty4-pr41464858,"1,4 tỷ",52 m²,2 phòng,1 phòng,,,,,,Hợp đồng mua bán,Đầy đủ,"Phố Thái Thịnh, Phường Trung Liệt, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-2-prj-flc-complex-36-pham-hung/ban-ch-du-an-36-dt-108m2-3n2vs-goc-dong-nam-gia-6-9-ty-lh-pr43110001,"6,9 tỷ",108 m²,3 phòng,2 phòng,,Tây,Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"FLC Complex 36 Phạm Hùng, Phạm Hùng, Mỹ Đình 2, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-pho-ta-quang-buu-phuong-bach-khoa/-cuc-hiem-lam-moi-co-o-ban-oto-55m-dan-xay-chac-chan-chi-hon-11-ty-pr43134981,"11,2 tỷ",55 m²,,,4 tầng,,,"4,2 m","3,5 m",Sổ đỏ/ Sổ hồng,,"Phố Tạ Quang Bửu, Phường Bách Khoa, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-minh-giam-phuong-trung-hoa-4-prj-mandarin-garden/ban-ch-du-an-dt-168m2-3n2vs-goc-full-noi-that-lh-pr42993093,Thỏa thuận,168 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Mandarin Garden, Hoàng Minh Giám, Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-nghi-tam-phuong-tu-lien/ban-oto-do-cua-ngay-gan-cau-thong-sang-an-duong-pr43137298,"4,1 tỷ",43 m²,1 phòng,1 phòng,1 tầng,,,"4,3 m",5 m,Hợp đồng mua bán,,"đường Nghi Tàm, Phường Tứ Liên, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-xuan-la/ban-gan-ho-o-to-nho-qua-52m-5t-gia-13-7-ty-tay-ho-lh-pr43141460,"13,7 tỷ",52 m²,6 phòng,4 phòng,5 tầng,,,4 m,4 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-chi-thanh-phuong-lang-ha-prj-vinhomes-nguyen-chi-thanh/ban-goc-3-ngu-127m2-giao-nha-ngay-15-pr36755961,Thỏa thuận,118 m²,3 phòng,2 phòng,,Tây - Nam,Đông - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Vinhomes Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-thach-ban-1/sieu-pham-48m2-long-bien-thang-may-o-to-gan-aeon-chi-10-5-ty-pr43110823,"10,5 tỷ",48 m²,,,6 tầng,,,,,Sổ đỏ/ Sổ hồng.,"Nội thất cao cấp, sàn gỗ trần thạch cao điều hòa thiết bị vệ sinh nhập khẩu.","Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-imperia-garden/ban-ch-du-an-2pn-gia-6-5-ty-3pn-gia-8-5-ty-lh-pr43017168,"6,5 tỷ",70 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Imperia Garden, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/ban-86m2-3n2vs-co-ban-cong-tai-gia-5-9-ty-lh-xem-nha-pr43013821,"5,9 tỷ",86 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-buou-phuong-kien-hung-prj-chung-cu-sails-tower/toi-ban-61m-2-phong-ngu-1-ve-sinh-chi-2-8-ty-nha-dep-nhu-hinh-a-pr42941060,"2,8 tỷ",61 m²,2 phòng,1 phòng,,Tây,Đông,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Sails Tower, Đường Cầu Bươu, Phường Kiến Hưng, Quận Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-phuong-doi-can/mat-ngo-gan-o-to-chu-tu-xay-tang-full-noi-that-gia-nhinh-9ty-ba-dinh-pr43141226,"9,3 tỷ",40 m²,,,4 tầng,,,4 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Phường Đội Cấn, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-my-phuong-my-dinh-2/-dep-8-3ty-ngo-rong-51m2-pr43130976,"8,3 tỷ",51 m²,4 phòng,3 phòng,3 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Phú Mỹ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-luong-3-prj-khu-do-thi-moi-phu-luong/ban-lo-canh-goc-kdt-ha-dong-thang-may-kinh-doanh-vi-tri-dac-dia-dt-65m-5-tang-nhinh-16-ty-pr42399878,Thỏa thuận,65 m²,4 phòng,4 phòng,5 tầng,Tây - Nam,,5 m,12 m,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án KĐT Phú Lương, Phường Phú Lương, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-nhan-chinh-prj-the-legend-tower-109-nguyen-tuan/ban-ch-du-an-109-2pn-gia-tu-6-ty-3pn-gia-tu-8-ty-lh-pr42892248,Thỏa thuận,187 m²,4 phòng,3 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"The Legend Tower 109 Nguyễn Tuân, Nguyễn Tuân, Nhân Chính, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-xuan-la-prj-tay-ho-residence/hiem-ban-can-132m2-huong-dong-nam-tho-hoan-thien-mat-ngoai-san-so-do-pr43046096,Thỏa thuận,132 m²,,,4 tầng,Đông - Nam,,,,Sổ đỏ,,"Dự án Tây Hồ Residence, Phường Xuân La, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-prj-the-london-vinhomes-ocean-park/-1n-gia-re-nhat-toa-ld1-view-tang-dep-lh-pr41831477,"2,93 tỷ","48,4 m²",2 phòng,1 phòng,,Tây - Nam,,,,Hợp đồng mua bán,Cơ bản,"The London - Vinhomes Ocean Park, Lý Thánh Tông, Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dong-ngac-prj-sunshine-city/ban-3pn-2wc-98m2-full-noi-that-dep-tang-cao-huong-mat-city-pr43131307,"8,8 tỷ",98 m²,3 phòng,2 phòng,,Bắc,Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lang-phuong-thinh-quang-prj-the-ninety-complex/t-90-thay-doi-phap-ly-du-an-co-loi-n-c-dan-mua-du-an-pr42982981,89 triệu/m²,63 m²,,,,,,,,,,"The Ninety Complex, Láng, Thịnh Quang, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-vo-chi-cong-phuong-nghia-do-1/-ban-nhanh-ccmn-2pn-moi-hoang-quoc-viet-full-noi-that-moi-gia-1-98-ty-pr42059192,"1,98 tỷ",52 m²,2 phòng,2 phòng,,,,,,Hợp đồng mua bán,Đầy đủ,"Đường Võ Chí Công, Phường Nghĩa Đô, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-minh-giam-phuong-trung-hoa-4-prj-mandarin-garden/ban-ch-du-an-cau-giay-dt-130m2-3pn-2vs-full-noi-that-gia-13-ty-lh-pr42895750,13 tỷ,130 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Mandarin Garden, Hoàng Minh Giám, Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/ban-goc-56m-toa-duc-thanh-so-chinh-chu-lien-he-pr43044003,"2,7 tỷ",56 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-tsq-galaxy/chinh-chu-can-ban-galaxy1-hoan-thien-noi-that-co-thang-may-gia-nhinh-30-ty-lh-pr41035783,Thỏa thuận,95 m²,,,6 tầng,Tây - Bắc,,"5,5 m",20 m,Sổ đỏ/ Sổ hồng,,"TSQ Galaxy, 69, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lang-phuong-thinh-quang-prj-the-ninety-complex/-ks-5-90duong-ban-giao-cao-cap-thiet-ke-smart-pr42370448,Thỏa thuận,67 m²,2 phòng,2 phòng,,,,,,,Đầy đủ,"Dự án The Ninety Complex, Đường Láng, Phường Thịnh Quang, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-the-golden-palm-le-van-luong/ban-ch-du-an-21-dt-110m2-3n2vs-ban-cong-dn-gia-8-6-ty-lh-pr43098597,"8,6 tỷ",110 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"The Golden Palm Lê Văn Lương, Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-tsq-galaxy/chinh-chu-cat-lo-phia-roman-gia-nhinh-15-ty-so-do-ngay-lh-0944960234-pr37955855,Thỏa thuận,91 m²,,,5 tầng,Tây - Bắc,,5 m,15 m,Sổ đỏ/ Sổ hồng,Không nội thất,"TSQ Galaxy, 69, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/ban-ch-du-an-dt-74m2-2n2vs-ban-cong-dong-nam-gia-4-7-ty-lh-pr43098685,"4,65 tỷ",74 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-dinh-phuong-long-bien/sieu-pham-6-tang-thang-may-o-to-gan-aeon-chi-11-5-ty-pr43101390,"11,5 tỷ",45 m²,4 phòng,,6 tầng,,,4 m,4 m,,Nội thất cao cấp.,"Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/ban-ch-tai-ecogreen-2n-gia-4-5-ty-3n-gia-5-9-ty-so-do-cat-ket-pr42896229,"4,5 tỷ",70 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Eco Green City, Nguyễn Xiển, Tân Triều, Thanh Trì, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-phan-ke-binh-phuong-cong-vi/can-ban-4-tang-80m2-35-ty-ba-dinh-pr43084680,35 tỷ,80 m²,4 phòng,3 phòng,,,,5 m,12 m,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Phan Kế Bính, Phường Cống Vị, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-ch-tai-dt-120m2-3n2vs-full-noi-that-dep-gia-chuan-7-5-ty-lh-pr43110875,"7,5 tỷ",120 m²,3 phòng,2 phòng,,Tây - Nam,Đông - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Khu đô thị Trung Hòa - Nhân Chính, Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-mo-lao-prj-khu-nha-o-bac-ha/ban-56m-toa-fodacon-vi-tri-trung-tam-so-do-chinh-chu-pr42945409,3 tỷ,56 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,,"Bắc Hà Fodacon, Đường Nguyễn Trãi, Phường Mỗ Lao, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-xuan-dinh-phuong-xuan-dinh/-ban-nhanh-ccmn-la-moi-1pn-full-noi-that-dt35m2-gia-1ty090tr-pr40546837,"1,8 tỷ",50 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-3pn-120m2-gia-7-2-ty-3pn-110m2-gia-6-8-ty-tai-a-lh-pr42893830,"7,2 tỷ",120 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Khu đô thị Trung Hòa - Nhân Chính, Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-khu-nha-o-90-nguyen-tuan/ban-ch-du-an-90-2pn-72m2-gia-6-1-ty-3pn-88m2-gia-7-8-ty-xem-nha-pr42934112,"6,1 tỷ",72 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Khu nhà ở 90 Nguyễn Tuân, Nguyễn Tuân, Thanh Xuân Trung, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-dong-phuong-co-nhue-1/ban-dat-tang-lo-goc-ngo-rong-3-mat-thoang-38m2-2-tang-mt-8-5-gia-7-3-ty-pr43131252,"7,3 tỷ",38 m²,2 phòng,2 phòng,2 tầng,,,"8,5 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội"
