Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Pháp lý,Hướng ban công,Nội thất,Hướng nhà
https://batdongsan.com.vn/ban-nha-mat-pho-pho-thai-ha-phuong-trung-liet/sieu-hot-nt-lo-goc-dt-134m2-8-tang-tng-may-47-ty-pr42927369,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",47 tỷ,134 m²,,,9 tầng,,,Sổ đỏ,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-nghia-tan-phuong-nghia-tan-3/lo-goc-45m2-nhinh-8-ty-kinh-doanh-sam-uat-mat-tien-khung-o-to-do-cua-pr43121474,"Phố Nghĩa Tân, Phường Nghĩa Tân, Cầu Giấy, Hà Nội","8,5 tỷ",45 m²,4 phòng,2 phòng,1 tầng,,3 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-van-luong-phuong-nhan-chinh/lo-goc-toa-7-tang-thang-may-dep-t-luong-pr42851293,"Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",45 tỷ,136 m²,8 phòng,7 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-quoc-hoan-phuong-dich-vong-hau/tt-cau-giay-phan-lo-o-to-o-kinh-doanh-dep-thang-may-2-thoang-41m2-5t-nhinh-17-ty-pr43121439,"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Thỏa thuận,41 m²,7 phòng,7 phòng,5 tầng,4 m,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/chinh-chu-ban-cat-lo-sau-can-shop-house-19-dien-tich-93m2-gia-26-5-ty-co-luong-pr39174369,"Dự án Rue De Charme, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội",28 tỷ,93 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tinh-quang-phuong-giang-bien-1/hon-4-ty-dan-xay-2-tang-lo-goc-ngo-nong-o-to-vao-tan-cong-48-75m-full-noi-that-pr42873011,"Đường Tình Quang, Phường Giang Biên, Long Biên, Hà Nội","4,8 tỷ","48,75 m²",2 phòng,2 phòng,2 tầng,4 m,,Sổ đỏ/ Sổ hồng.,,Full nội thất.,
https://batdongsan.com.vn/ban-dat-duong-yen-binh-phuong-yen-nghia-1/can-ban-gap-manh-tai-ha-dong-vi-tri-trung-tam-45m2-mt-3-7m-vuong-van-gia-tot-pr43121098,"Đường Yên Bình, Phường Yên Nghĩa, Hà Đông, Hà Nội","3,2 tỷ",45 m²,,,,"3,7 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-vu-xuan-thieu-phuong-sai-dong/nha-mat-pho-180m2-mat-tien-9m-2-mat-truoc-sau-rong-rai-22m-gia-43-5-ty-pr42975069,"Đường Vũ Xuân Thiều, Phường Sài Đồng, Long Biên, Hà Nội","43,5 tỷ",180 m²,,,,9 m,22 m,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-ke-tanh-phuong-giang-bien-1/-43m2-x-6-tang-thang-may-cao-cap-hoan-thien-dep-mat-tien-5m-gia-7-23-ty-pr42918051,"Phố Kẻ Tạnh, Phường Giang Biên, Long Biên, Hà Nội","10,25 tỷ",40 m²,1 phòng,1 phòng,1 tầng,"4,2 m","12,5 m",Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ho-tung-mau-phuong-mai-dich/ban-mat-ngo-quan-cau-giay-ha-noi-kinh-doanh-sau-truong-dai-c-thuong-dt-60m-pr43121487,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà Nội","12,6 tỷ",60 m²,1 phòng,1 phòng,1 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,,Cơ bản,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-trung/cuc-pham-thanh-xuan-phan-lo-moi-thang-may-o-to-vao-17-1-ty-pr43120790,"Đường Hoàng Văn Thái, Phường Khương Trung, Thanh Xuân, Hà Nội","17,1 tỷ",48 m²,,,6 tầng,"3,7 m",,,,,
https://batdongsan.com.vn/ban-dat-duong-an-dao-d-thi-tran-trau-quy/54m-ngo-thong-gia-lam-o-to-7-cho-vao-hg-xom-vin-ocepark-1-pr43121567,"Đường An Đào D, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","6,5 tỷ",54 m²,,,,"3,7 m","3,5 m",Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-viet-hung-phuong-viet-hung-2/toa-dien-tich-120m-6tang-tai-o-to-tan-gia-chi-20ty-thuong-luong-pr43121566,"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",20 tỷ,120 m²,20 phòng,20 phòng,6 tầng,6 m,5 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-trung-hoa-4/ban-lo-goc-ngo-thong-tai-cau-giay-ha-noi-75m2-chi-19-5-ty-pr43121401,"Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội","19,5 tỷ",75 m²,,,,5 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/lk-mat-pho-144m2-x-6-tang-mt-6m-via-he-8m-o-cho-thang-may-kinh-doanh-dinh-pr43108912,"Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội",29 tỷ,144 m²,6 phòng,4 phòng,4 tầng,6 m,30 m,Sổ đỏ/ Sổ hồng,,Không nội thất,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-quang-dieu-phuong-o-cho-dua/ph-vip-t-d-cua-ng-thang-dep-ngay-dt-42m2-5t-pr43121556,"Đường Trần Quang Diệu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","7,8 tỷ",42 m²,3 phòng,4 phòng,5 tầng,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-lien-phuong-tu-lien/ban-70m2-o-to-vao-tay-ho-nhinh-9-ty-pr43120669,"Đường Tứ Liên, Phường Tứ Liên, Tây Hồ, Hà Nội","9,8 tỷ",70 m²,4 phòng,4 phòng,4 tầng,"4,3 m","3,5 m",Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-masteri-west-heights/ban-1pn-tang-18-mas-a-full-noi-that-san-so-gia-3-620-ty-lh-pr43121213,"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,62 tỷ","41,6 m²",2 phòng,1 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Nam,Đầy đủ,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-hoa-phuong-yen-hoa-2/ban-ngo-ngo-nong-rong-xe-ba-gac-chay-30m2-day-du-noi-that-7-9-ty-pr43121552,"Ngõ 235, Đường Yên Hòa, Phường Yên Hòa, Cầu Giấy, Hà Nội","7,9 tỷ",30 m²,3 phòng,,5 tầng,"4,2 m",,Sổ đỏ/ Sổ hồng,,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-mai/vip-phan-lo-dep-55m2-mt-gan-5m-o-to-ngu-trong-ngo-thong-kinh-doanh-pr43121550,"Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội",Thỏa thuận,55 m²,,,6 tầng,"4,7 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-dang-ninh-phuong-dich-vong-prj-hancorp-plaza/ban-chcc-cuc-dep-tai-lang-quoc-te-thang-long-toa-72-dt-97-1m2-2-ngu-2vs-pr43106076,"Hancorp Plaza, 72, Đường Trần Đăng Ninh, Phường Dịch Vọng, Cầu Giấy, Hà Nội","7,5 tỷ","97,6 m²",2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Bắc,Đầy đủ,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thanh-trung-thi-tran-trau-quy-prj-du-an-thuan-an/-hai-phat-mat-ho-30m-dt-90m2-gia-31-ty-lh-pr41348309,"Dự án Thuận An, Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",36 tỷ,90 m²,,,4 tầng,6 m,30 m,Sổ đỏ.,,,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-xa-xa-tan-trieu/ban-van-quan-36m-4-tang-4pn-noi-that-o-luon-gia-5-66-ty-pr43105757,"Ngõ 123, Đường Yên Xá, Xã Tân Triều, Thanh Trì, Hà Nội","5,66 tỷ",36 m²,4 phòng,3 phòng,4 tầng,"3,5 m",2 m,Sổ đỏ/ Sổ hồng,,Cơ bản,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-trau-quy-prj-eurowindow-twin-parks/192-5m-kinh-doanh-duong-17-5m-da-huong-eurowindows-twinpark-gia-lam-gia-32-ty-lh-pr39751682,"Dự án Eurowindow Twin Parks, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","20,5 tỷ",97 m²,,,,11 m,"17,5 m",,Tây - Nam,,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-pho-vu-tong-phan-phuong-khuong-trung/chao-ban-sieu-pham-sau-quy-hoach-ra-mat-ngo-to-phan-pr43121504,"Phố Vũ Tông Phan, Phường Khương Trung, Thanh Xuân, Hà Nội","44,6 tỷ","122,5 m²",5 phòng,4 phòng,4 tầng,15 m,,Sổ đỏ/ Sổ hồng,Đông - Bắc,Cơ bản,Nam
https://batdongsan.com.vn/ban-dat-xa-dai-dong-5/chinh-chu-ban-lo-99-4m2-tai-dong-pr40684720,"Xã Đại Đồng, Thạch Thất, Hà Nội",Thỏa thuận,"99,4 m²",,,,,6 m,Sổ đỏ/ Sổ hồng,,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/quyet-an-1-chut-co-nha-a-goc-ct4-68m-2pn-2wc-full-chi-hon-3-ty-pr43121501,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội","3,55 tỷ",68 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-vu-tong-phan-phuong-khuong-trung/ban-can-67m-4-tang-4-5mt-25-ty-thanh-xuan-pr43121457,"Phố Vũ Tông Phan, Phường Khương Trung, Thanh Xuân, Hà Nội",25 tỷ,67 m²,4 phòng,2 phòng,4 tầng,,,Sổ đỏ/ Sổ hồng,,Cơ bản,
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-tu-phuong-hoang-liet/ban-pho-55m-5-tang-2-mat-thoang-gan-pho-6-phong-ngu-pr43121456,"Đường Đại Từ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","9,9 tỷ",55 m²,6 phòng,,5 tầng,"4,9 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-trung-phung-phuong-kham-thien/ban-gap-dong-da-dt-30m2-x-5-tang-thang-may-thoang-2-mat-ngo-full-noi-that-pr43121543,"Đường Trung Phụng, Phường Khâm Thiên, Đống Đa, Hà Nội","6,5 tỷ",30 m²,3 phòng,4 phòng,5 tầng,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-tuan-phuong-khuong-trung/ban-lien-ke-tam-thanh-xuan-120mx-6-tang-thang-may-mat-tien-5-5m-3-o-to-tranh-pr43120668,"Đường Nguyễn Tuân, Phường Khương Trung, Thanh Xuân, Hà Nội","34,8 tỷ",110 m²,6 phòng,,5 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-dat-xa-trung-chau/ban-43-4-m2-tai-dan-phuong-ha-noi-gia-thoa-thuan-pr42573814,"Xã Trung Châu, Đan Phượng, Hà Nội",Thỏa thuận,"56,8 m²",,,,"4,06 m",3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/ban-t-dt-58-m2-xay-5-tang-mt-4-5-gia-23-2-ty-23-2-ty-pr43121541,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội","23,2 tỷ",58 m²,,,5 tầng,"4,5 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-phuong-phu-thuong-1/b-pho-thuy-vuong-tay-ho-dt-35m2-5-tg-o-to-do-cong-pr43120625,"Đường An Dương, Phường Phú Thượng, Tây Hồ, Hà Nội","7,5 tỷ",35 m²,3 phòng,3 phòng,5 tầng,"3,5 m",4 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-tinh-lo-422-thi-tran-tram-troi/ban-canh-cho-giang-xa-can-goc-33m2-xay-dung-5-tang-noi-that-day-du-100-pr42308469,"Đường Tỉnh lộ 422, Thị trấn Trạm Trôi, Hoài Đức, Hà Nội","4,6 tỷ",32 m²,3 phòng,4 phòng,5 tầng,"3,8 m","2,9 m",Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-prj-sky-park-residence/chinh-chu-ban-gap-goc-2-ngu-du-noi-view-dep-ban-cong-dong-nam-gia-tot-nhat-pr43121523,"Dự án Sky Park Residence, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội","8,3 tỷ",80 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-chu-ban-gap-sao-bien-full-noi-that-17-ty-pr42410138,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",17 tỷ,90 m²,,,4 tầng,"7,5 m",13 m,Sổ đỏ/ Sổ hồng.,Tây - Bắc,Đầy đủ.,Tây - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-khanh-toan-phuong-quan-hoa/ban-toa-vp-mp-lo-goc-dt125m2-9tang-gia-chi-59-ty-via-he-10m-dong-tien-200tr-th-pr43075552,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội",59 tỷ,125 m²,,,9 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-duc-giang-phuong-thuong-thanh-1/chinh-chu-ban-5-tang-dt-39-5m-ga-ra-thang-may-lb-o-to-vao-gia-10-3-ty-pr41734810,"Đường Đức Giang, Phường Thượng Thanh, Long Biên, Hà Nội","10,85 tỷ","39,5 m²",,,6 tầng,,5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-xa-lai-yen/ban-hoai-duc-can-goc-43m2-don-lap-2-mat-thoang-canh-cho-sau-truong-mam-non-pr42847461,"Lại Yên, Hoài Đức, Hà Nội","4,7 tỷ",43 m²,4 phòng,3 phòng,4 tầng,"4,2 m","2,8 m",Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/chinh-chu-ban-cc-5-95-ty-95-5m2-3pn-2wc-phap-ly-so-do-day-du-pr43114390,"Dự án Goldmark City, 136 Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","5,95 tỷ","95,5 m²",3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-sai-son-prj-sunny-garden-city/don-song-phia-tay-ha-noi-mua-ngay-300m2-dong-nam-vi-tri-rat-dep-lh-hoang-dao-pr42344146,"Dự án Sunny Garden City, Xã Sài Sơn, Quốc Oai, Hà Nội",Thỏa thuận,300 m²,5 phòng,5 phòng,4 tầng,15 m,12 m,Sổ đỏ/ Sổ hồng.,Đông - Nam,,Đông - Nam
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-tien-phong-8-prj-khu-do-thi-cienco-5-me-linh/chinh-chu-can-ban-lk19-a-cienco5-truc-chinh-24m-so-giao-dich-tu-van-chi-tiet-lh-pr42566368,"Dự án Cienco 5 Mê Linh, Xã Tiền Phong, Mê Linh, Hà Nội",Thỏa thuận,100 m²,,,,5 m,,Sổ đỏ/ Sổ hồng,,,Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-my-dinh-2/90-ty-co-sieu-vip-hdmon-dt268m2-6tang-mt15m-khu-hoi-tu-tinh-hoa-quan-chuc-dai-gia-tri-c-pr42818158,"Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",90 tỷ,268 m²,,,,15 m,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-dong-cac-phuong-o-cho-dua/-lo-goc-kinh-doanh-da-nganh-van-ng-gia-thuong-luong-manh-60m-4t-pr42880449,"Phố Đông Các, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","23,6 tỷ",64 m²,4 phòng,3 phòng,4 tầng,"6,35 m",8 m,Sổ đỏ/ Sổ hồng,Đông - Bắc,Cơ bản,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-phuong-liet-phuong-phuong-liet/co-1-0-2-phan-lo-ban-co-o-to-tranh-vong-quanh-kinh-doanh-van-phong-dinh-57m-5t-pr42933210,"Phố Phương Liệt, Phường Phương Liệt, Thanh Xuân, Hà Nội","14,7 tỷ",57 m²,4 phòng,4 phòng,5 tầng,"4,2 m",6 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-vu-ngoc-phan-phuong-lang-ha/-chdv-duy-nhat-con-vip-thang-may-xin-pccc-thoat-hiem-chuan-net-80m-7t-pr42929787,"Phố Vũ Ngọc Phan, Phường Láng Hạ, Đống Đa, Hà Nội","16,5 tỷ",80 m²,11 phòng,11 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-dam-quang-trung-phuong-long-bien/ban-35m-x-6-tang-thanh-may-mat-tien-gan-5m-o-to-ngu-trong-pr43063952,"Đường Đàm Quang Trung, Phường Long Biên, Long Biên, Hà Nội",9 tỷ,35 m²,,,6 tầng,"4,7 m",,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-lang-phuong-lang-thuong/moi-cung-cua-nhat-chdv-thang-may-full-noi-that-pccc-thoat-hiem-tieu-chuan-79m-7t-pr42929632,"Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội","16,45 tỷ",79 m²,12 phòng,12 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-an-khanh-4-prj-mailand-hanoi-city/b-c-kdt-splendora-bac-khh-dt-123-8m2-noi-that-co-b-gia-b-nhinh-23-ty-pr43111618,"Mailand Hanoi City, Đại lộ Thăng Long, An Khánh, Hoài Đức, Hà Nội","23,2 tỷ","123,8 m²",5 phòng,5 phòng,3 tầng,6 m,13 m,Sổ đỏ/ Sổ hồng,Tây,Cơ bản,Tây
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-liet-phuong-trung-liet/toa-ccmn-vip-xay-moi-pccc-thoat-hiem-tieu-chuan-17-can-ho-full-noi-that-65m-7t-pr42929031,"Phố Trung Liệt, Phường Trung Liệt, Đống Đa, Hà Nội","15,8 tỷ",65 m²,17 phòng,17 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-pho-vu-ngoc-phan-phuong-lang-thuong/-dong-tien-moi-koong-thang-may-full-noi-that-pccc-thoat-hiem-chuan-80m-7t-pr42928543,"Phố Vũ Ngọc Phan, Phường Láng Thượng, Đống Đa, Hà Nội","16,5 tỷ",80 m²,12 phòng,12 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-kim-ma/-kinh-doanh-van-phong-o-to-tranh-via-he-phan-lo-thong-tu-tung-57m-3t-pr42877759,"Đường Nguyễn Chí Thanh, Phường Kim Mã, Ba Đình, Hà Nội","15,7 tỷ",57 m²,2 phòng,2 phòng,3 tầng,,6 m,Sổ đỏ/ Sổ hồng,Bắc,Cơ bản,Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trieu-viet-vuong-phuong-ngo-thi-nham/chinh-chu-ban-lo-goc-86m2-2t-mt4-5m-via-he-da-bong-o-suong-pr42796112,"Đường Triệu Việt Vương, Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",40 tỷ,86 m²,,,2 tầng,"4,2 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-thanh-xuan-trung/pho-vip-nguyen-tuan-phan-lo-o-to-tranh-via-he-rong-lam-cong-ty-kinh-doanh-da-dang-65m-5t-pr42809430,"Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","22,8 tỷ",68 m²,6 phòng,7 phòng,5 tầng,5 m,11 m,Sổ đỏ/ Sổ hồng,Tây - Nam,Cơ bản,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/cuc-hiem-phan-lo-o-to-thong-tu-tung-kinh-doanh-van-phong-cuc-tot-68m-4t-pr42809756,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","18,5 tỷ",68 m²,4 phòng,3 phòng,4 tầng,"4,6 m","6,5 m",Sổ đỏ/ Sổ hồng,Bắc,Cơ bản,Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-dinh-phuong-trung-hoa-4/30-ty-so-huu-toa-chdv-dep-toa-lac-tai-tt-quan-cau-giay-lo-goc-156m-6t-mt-12-5m-dong-tien-khung-pr41812885,"Đường Nguyễn Thị Định, Phường Trung Hòa, Cầu Giấy, Hà Nội",33 tỷ,156 m²,22 phòng,,6 tầng,"12,5 m",,Sổ đỏ/ Sổ hồng,,Đầy đủ.,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-tuan-phuong-thanh-xuan-trung/-1-ra-pho-o-to-ngu-trong-kinh-doanh-van-phong-full-noi-that-xin-50m-5t-pr42809614,"Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","17,2 tỷ",55 m²,5 phòng,4 phòng,5 tầng,4 m,5 m,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Đông - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tue-tinh-phuong-ngo-thi-nham/41-ty-so-huu-quan-hai-ba-trung-dt86-99m-2t-mt4-52m-khu-vuc-dac-dia-dan-tri-cao-pr42768644,"Đường Tuệ Tĩnh, Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",41 tỷ,99 m²,,,2 tầng,"4,53 m",,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thuong-dinh-phuong-thuong-dinh/-kinh-doanh-bat-chap-dan-xay-chac-dep-o-to-4-lan-via-he-moi-ben-5m-29m-5t-pr43025210,"Đường Thượng Đình, Phường Thượng Đình, Thanh Xuân, Hà Nội","12,4 tỷ",29 m²,3 phòng,5 phòng,5 tầng,"3,6 m",18 m,Sổ đỏ/ Sổ hồng,Đông - Nam,Cơ bản,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-21a-quoc-lo-21-xa-son-dong-1-prj-hoa-lac-premier-residence/chinh-chu-ban-cl247-nhin-ho-mo-view-thoang-dep-huong-mat-me-pr42276313,"Dự án Hòa Lạc Premier Residence, Đường Quốc lộ 21A(Quốc lộ 21), Xã Sơn Đông, Sơn Tây, Hà Nội","3,75 tỷ",100 m²,,,,5 m,13 m,,Nam,,Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-tonkin-vinhomes-smart-city/chinh-chu-ban-3pn-80m2-gia-5-4-ty-view-dep-nha-moi-pr42022841,"Dự án The Tonkin - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.","5,35 tỷ",80 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng.,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-21a-quoc-lo-21-xa-son-dong-1-prj-hoa-lac-premier-residence/toi-can-ban-nh-can-100m2-xay-dung-5-tang-tai-da-thien-ma-gan-ho-mo-huong-dep-pr42955170,"Dự án Hòa Lạc Premier Residence, Đường Quốc lộ 21A(Quốc lộ 21), Xã Sơn Đông, Sơn Tây, Hà Nội","5,2 tỷ",100 m²,,,5 tầng,5 m,13 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/chinh-chu-ban-studio-31-7m2-tang-26-s303-full-do-san-so-1-7-ty-pr42477825,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","1,7 tỷ","31,7 m²",,,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trich-sai-phuong-thuy-khue/-dt60m-6t-mt6m-60-ty-view-ho-lo-goc-3-thoang-vi-tri-kim-cuong-nhat-xem-la-me-pr42979363,"Đường Trích Sài, Phường Thụy Khuê, Tây Hồ, Hà Nội",59 tỷ,60 m²,,,6 tầng,6 m,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/chinh-chu-ban-3pn-75m2-toa-s402-full-do-san-so-gia-4-4-ty-bao-phi-pr41133868,"Dự án The Sapphire - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.","4,4 tỷ",75 m²,2 phòng,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/chinh-chu-ban-2pn-64m2-toa-s303-full-do-san-so-gia-3-6-ty-bao-phi-pr41133727,"Dự án The Sapphire - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.","3,6 tỷ",64 m²,2 phòng,,,,,,Tây - Bắc,,
